37.7084839, -122.408239
37.80203, -122.473683
37.752897, -122.446132
37.7251832, -122.4641604
37.7272644, -122.4480499
37.7657811, -122.4075657
37.7411507, -122.447292
37.7316781, -122.4194468
37.7964679, -122.4546467
37.7106671, -122.3994374
37.7392424, -122.4069146
37.8039968, -122.4750198
37.7917491, -122.4793607
37.7109704, -122.4261754
37.7337036, -122.4970056
37.7602806, -122.5091514
37.7070273, -122.4644799
37.7523634, -122.4581582
37.7297, -122.456974
37.8002592, -122.4795968
37.779144, -122.4217456
37.774534, -122.482184
37.7631831, -122.4561475
37.7302801, -122.4902253
37.738916, -122.434723
37.757388, -122.4390539
37.7696907, -122.4806081
37.760452, -122.462842
37.711073, -122.44166
37.794283, -122.4797477
37.783882, -122.5046939
37.746856, -122.447091
37.7310997, -122.474807
37.7434611, -122.4560584
37.7445032, -122.4536644
37.7689492, -122.4548833
37.7797715, -122.4303105
37.8049835, -122.4337408
37.771056, -122.438709
37.7714535, -122.4541392
37.7514947, -122.4510765
37.800358, -122.4695877
37.8020011, -122.4689037
37.8009411, -122.4362578
37.7511978, -122.4497635
37.6766373, -122.3884571
37.8021623, -122.4543855
37.722909, -122.4496527
37.712913, -122.439703
37.718057, -122.4226143
37.709132, -122.436777
37.7982633, -122.4188763
37.7031677, -122.4221219
37.800906, -122.470829
37.7163473, -122.4989476
37.7902618, -122.3886702
37.7768728, -122.4719654
37.7376152, -122.4717082
37.7309652, -122.4363373
37.700574, -122.4908801
37.738391, -122.382978
37.7807932, -122.4495475
37.7205993, -122.4461358
37.7712955, -122.4777634
37.739389, -122.4001147
37.8011863, -122.4592513
37.711706, -122.431657
37.7200996, -122.4070513
37.7163806, -122.4852939
37.7780684, -122.4249082
37.7798, -122.505135
37.7352503, -122.4998726
37.721269, -122.484417
37.7991533, -122.4411007
37.72315, -122.4646566
37.773849, -122.497183
37.733941, -122.413144
37.7171181, -122.3976474
37.7346547, -122.4710915
37.709794, -122.483806
37.7822621, -122.4106884
37.7875757, -122.4065946
37.7801661, -122.4203399
37.7131128, -122.483453
37.730072, -122.4767269
37.7493357, -122.4503724
37.7229973, -122.4522054
37.726857, -122.4840226
37.8102179, -122.4228327
37.7313492, -122.506678
37.7521395, -122.4579866
37.7685373, -122.5107035
37.728907, -122.463636
37.728902, -122.4913493
37.77081, -122.486699
37.7113523, -122.4463377
37.7903247, -122.422408
37.7145703, -122.4790886
37.7846607, -122.5064507
37.805011, -122.471138
37.7402424, -122.4969884
37.756504, -122.4585218
37.7170959, -122.4239413
37.7376093, -122.4020057
37.8001628, -122.4153225
37.7450193, -122.3779904
37.7994056, -122.4173972
37.8133641, -122.3602246
37.805618, -122.413604
37.7655477, -122.5042545
37.7975554, -122.454049
37.7226381, -122.4232691
37.790539, -122.442654
37.7090406, -122.447763
37.7621426, -122.5092762
37.8032313, -122.4548184
37.78408, -122.5061398
37.741369, -122.4355182
37.7979195, -122.4802657
37.8000282, -122.412513
37.7467363, -122.4770242
37.7965584, -122.3956418
37.7127248, -122.387509
37.7185844, -122.4211677
37.767735, -122.507122
37.7508315, -122.4541439
37.7433741, -122.4548836
37.7564188, -122.4401537
37.713951, -122.4232499
37.7083166, -122.4200945
37.7312257, -122.4261962
37.7652246, -122.4815264
37.724677, -122.379511
37.7411793, -122.4756006
37.7584079, -122.4399364
37.792895, -122.477617
37.727244, -122.367291
37.7863403, -122.3903165
37.7180019, -122.414333
37.7561927, -122.4411366
37.7520254, -122.4482152
37.722375, -122.440541
37.7091813, -122.4062488
37.802914, -122.4617325
37.7838618, -122.5046489
37.764745, -122.499798
37.7189933, -122.3866788
37.7368443, -122.485496
37.728815, -122.4726969
37.7403631, -122.4942328
37.7053744, -122.4745029
37.7298791, -122.4784885
37.7545123, -122.4027369
37.737594, -122.383598
37.770776, -122.4790763
37.789971, -122.39935
37.777332, -122.461868
37.7756457, -122.511432
37.715554, -122.443898
37.7338007, -122.4351681
37.7830459, -122.496799
37.782061, -122.505634
37.7569312, -122.5003054
37.7382422, -122.4248377
37.709717, -122.438547
37.7963379, -122.4542862
37.728232, -122.379175
37.8053703, -122.4456565
37.7465077, -122.4477941
37.72377, -122.502884
37.7383745, -122.3830659
37.746677, -122.433643
37.7198452, -122.4848346
37.7468055, -122.4401776
37.712288, -122.4175031
37.7928844, -122.4792669
37.7763059, -122.3940831
37.7849887, -122.3910629
37.7331709, -122.4220521
37.742259, -122.4581
37.6837227, -122.3892735
37.7238495, -122.5027842
37.799718, -122.4803003
37.711134, -122.434621
37.7630465, -122.4889102
37.8026197, -122.4407803
37.7603914, -122.4433092
37.7187337, -122.4622802
37.7367999, -122.5068862
37.792162, -122.4811996
37.7456905, -122.4535881
37.7384169, -122.4081174
37.7802217, -122.4190024
37.801108, -122.476145
37.7130297, -122.482372
37.7290829, -122.4465859
37.717792, -122.4484207
37.8114177, -122.3631598
37.799913, -122.4798545
37.7863672, -122.4904808
37.7054978, -122.4828639
37.73369, -122.496482
37.7290106, -122.4923706
37.7152043, -122.3995772
37.7311027, -122.4218403
37.7293048, -122.4036318
37.7438036, -122.4545861
37.80094, -122.4204211
37.7300393, -122.3922968
37.7269963, -122.4751332
37.79629, -122.460056
37.819056, -122.5303252
37.781702, -122.3941063
37.8065207, -122.4476282
37.7650767, -122.4642235
37.737462, -122.3854105
37.7270653, -122.393721
37.7996184, -122.4225097
37.7321379, -122.4245921
37.7396634, -122.4426582
37.7504899, -122.4340209
37.728374, -122.362649
37.7670817, -122.4076907
37.7765645, -122.3900787
37.7060868, -122.4418339
37.7309597, -122.4022672
37.7507716, -122.4427957
37.740447, -122.449959
37.7529136, -122.4073218
37.7127441, -122.381174
37.7340741, -122.4881735
37.742988, -122.460883
37.726991, -122.380257
37.7675622, -122.4666138
37.7598187, -122.383499
37.7778861, -122.5132423
37.795293, -122.450743
37.7432417, -122.4550093
37.793188, -122.450203
37.7816532, -122.5123177
37.7495176, -122.4476586
37.751738, -122.444358
37.780545, -122.476166
37.7737628, -122.386619
37.740665, -122.4652642
37.7775468, -122.3911124
37.7311567, -122.4809
37.7473492, -122.4454715
37.7976523, -122.4798398
37.7311725, -122.426562
37.788746, -122.423688
37.7725104, -122.4424112
37.7488236, -122.4503818
37.756922, -122.452142
37.718561, -122.42639
37.7136303, -122.4914475
37.7465154, -122.4563218
37.7135867, -122.388059
37.7372931, -122.4890992
37.8014618, -122.4612816
37.7698267, -122.4231603
37.8174393, -122.529156
37.746123, -122.462078
37.714125, -122.4852045
37.7782442, -122.4141571
37.7317877, -122.4148529
37.753703, -122.420812
37.7687781, -122.425633
37.7810493, -122.4621395
37.7290729, -122.4488632
37.743123, -122.421485
37.7913764, -122.4588717
37.8058121, -122.4422206
37.7944663, -122.4809348
37.7316135, -122.4979684
37.78652, -122.414807
37.7937635, -122.3925413
37.7256202, -122.4733042
37.7729178, -122.3898055
37.7732625, -122.5100388
37.7307708, -122.4594974
37.7696162, -122.4171145
37.7168557, -122.4847403
37.7920786, -122.3906614
37.7090654, -122.4227504
37.7763064, -122.3938354
37.756983, -122.383472
37.7684154, -122.4723693
37.728101, -122.5062087
37.7654838, -122.477479
37.7643995, -122.5019125
37.72873, -122.431294
37.7165742, -122.4626317
37.7067104, -122.4829947
37.7194986, -122.4999697
37.7512099, -122.409002
37.7117673, -122.3867174
37.777281, -122.434864
37.8017892, -122.4641862
37.7201533, -122.3857216
37.7092628, -122.4283837
37.730093, -122.458031
37.7326052, -122.4218181
37.7719954, -122.389713
37.7590263, -122.4460911
37.7216486, -122.4011299
37.7132932, -122.4862856
37.7396382, -122.4008724
37.714681, -122.4851794
37.7407119, -122.4862706
37.7386879, -122.4396661
37.7590313, -122.4257858
37.7292025, -122.4857353
37.7262215, -122.4458304
37.7424406, -122.4896166
37.7309468, -122.4246419
37.784669, -122.467764
37.7790297, -122.5130709
37.7525963, -122.4559851
37.8014852, -122.4710182
37.7273491, -122.4449853
37.7216924, -122.462683
37.7513616, -122.4485156
37.7921942, -122.4788778
37.7466103, -122.4662672
37.7498511, -122.471048
37.7614674, -122.4823488
37.7370829, -122.4700478
37.7810687, -122.5140174
37.736922, -122.432572
37.7791531, -122.420137
37.734992, -122.456077
37.7558256, -122.4461579
37.7302556, -122.4893601
37.8038558, -122.4692668
37.7401578, -122.4626624
37.7112901, -122.4037205
37.7831046, -122.4459381
37.7152701, -122.3995584
37.797204, -122.427089
37.7671119, -122.473417
37.7284787, -122.4784285
37.7530931, -122.3877075
37.7129795, -122.397929
37.7357498, -122.4710056
37.709478, -122.3839624
37.7349322, -122.5005761
37.7536649, -122.4527418
37.783241, -122.5037714
37.7176973, -122.397123
37.7820452, -122.4654345
37.7452148, -122.404187
37.7357168, -122.4052116
37.7599635, -122.5093497
37.734689, -122.455496
37.7594567, -122.4854407
37.7465602, -122.4586616
37.7075658, -122.4058274
37.723044, -122.43604
37.7878379, -122.4749372
37.7581791, -122.4602586
37.7081899, -122.4314049
37.7570264, -122.4981619
37.794467, -122.463968
37.7243366, -122.4470991
37.720866, -122.445495
37.7661909, -122.4930878
37.7363219, -122.4266545
37.750719, -122.468563
37.720812, -122.3959884
37.7114397, -122.3886944
37.803096, -122.43743
37.7026287, -122.4968264
37.7440582, -122.4382907
37.7346007, -122.4287422
37.7693264, -122.4957608
37.756902, -122.421118
37.718212, -122.4114959
37.8011522, -122.403615
37.7220324, -122.4696348
37.7691625, -122.4712063
37.7372615, -122.4916921
37.7292457, -122.5065073
37.7144343, -122.3886269
37.798134, -122.419892
37.7195175, -122.4209469
37.72838, -122.443973
37.7138449, -122.4693577
37.7795433, -122.4975876
37.7049742, -122.4709284
37.728068, -122.457354
37.7516174, -122.3912722
37.7435176, -122.3875507
37.772962, -122.475614
37.742209, -122.457772
37.7840634, -122.4311808
37.7363785, -122.3985238
37.799652, -122.473275
37.7501096, -122.4271568
37.7402223, -122.4208552
37.7661555, -122.4604031
37.7096674, -122.4117792
37.7879962, -122.4614228
37.7091192, -122.4837153
37.7811123, -122.5131426
37.736158, -122.5062035
37.8095193, -122.3633964
37.7844089, -122.4312541
37.7156909, -122.4853574
37.7546924, -122.4485798
37.786756, -122.4821243
37.8045348, -122.4517074
37.7188451, -122.4316383
37.752643, -122.446493
37.746226, -122.4248346
37.8019973, -122.4777751
37.8086926, -122.4125297
37.8020292, -122.4788281
37.7140899, -122.4523804
37.7179956, -122.4114731
37.7304562, -122.4898846
37.7044664, -122.4320388
37.8011191, -122.4190783
37.7544387, -122.4464623
37.794489, -122.472178
37.727529, -122.462616
37.8024565, -122.4711515
37.8002161, -122.4259222
37.732032, -122.4170689
37.7292131, -122.5010507
37.716326, -122.39282
37.72615, -122.4645665
37.7288273, -122.4706582
37.7723041, -122.3949225
37.7553859, -122.3878533
37.7875696, -122.4216863
37.8044805, -122.4150561
37.788113, -122.4863987
37.7723353, -122.4666064
37.726511, -122.457242
37.7322382, -122.4173372
37.7129467, -122.3980416
37.7583053, -122.509011
37.778511, -122.440213
37.7352964, -122.4243762
37.7964281, -122.3963839
37.7987954, -122.4803688
37.7645945, -122.4956042
37.729006, -122.4960422
37.7296275, -122.4408145
37.7255472, -122.4726004
37.795006, -122.4182159
37.720067, -122.445025
37.771592, -122.505611
37.762843, -122.452233
37.7083339, -122.4540627
37.7162981, -122.4139623
37.725731, -122.458008
37.711788, -122.4842379
37.7302547, -122.4896781
37.739466, -122.472221
37.7048555, -122.4069811
37.7073886, -122.4329584
37.7053924, -122.4744632
37.7182277, -122.4257477
37.7452029, -122.3946719
37.7500147, -122.4272866
37.7300932, -122.4610903
37.7487604, -122.4459433
37.7403358, -122.4948551
37.794919, -122.448506
37.729319, -122.461524
37.7301344, -122.4609802
37.8060368, -122.4397999
37.7486457, -122.4382628
37.7636798, -122.4404528
37.792541, -122.397552
37.772569, -122.484194
37.788808, -122.411886
37.7123131, -122.4176751
37.7724568, -122.4589164
37.7354046, -122.4397954
37.747297, -122.433697
37.7840322, -122.5056699
37.729725, -122.5026192
37.7630381, -122.4102625
37.7608877, -122.4954739
37.7466792, -122.4568368
37.7299944, -122.5027627
37.7801244, -122.445451
37.8018868, -122.4589775
37.7120852, -122.4025209
37.776226, -122.443132
37.802227, -122.4590719
37.727887, -122.417906
37.7537511, -122.4493464
37.79082, -122.3902642
37.764085, -122.5094491
37.728975, -122.400418
37.799085, -122.419961
37.7318607, -122.4258951
37.78234, -122.4950435
37.708957, -122.464769
37.781549, -122.416341
37.727323, -122.372285
37.8058207, -122.4278166
37.797925, -122.428914
37.77596, -122.491959
37.7449612, -122.3948838
37.78974, -122.412076
37.7065821, -122.4141156
37.7245827, -122.4469636
37.7169016, -122.4975504
37.7366251, -122.4035345
37.7147234, -122.4732016
37.7616479, -122.4224192
37.7988291, -122.478659
37.7015959, -122.4967858
