lat,lng,opacity,radius
42.3742577712,-71.1285367999,0.00281652382851,1.50006346245
42.3734502746,-71.0987526125,0.0353225804477,1.50998147752
42.3717780932,-71.0709747938,0.00137049726245,1.5000150261
42.3551395606,-71.1042694033,0.0137107658588,1.5015038808
42.3958326817,-71.113897264,0.250247621271,2.00099097561
42.3752849342,-71.141945208,0.0511916664674,1.52096469373
42.3518815937,-71.1115733368,0.0277532520476,1.50616194399
42.3757317979,-71.1110494735,0.267123142747,2.07083818713
42.3626872218,-71.1048005744,0.0504997466782,1.52040179532
42.3625678973,-71.0874398346,0.0828929317317,1.55496990505
42.381803,-71.159591,0.171090554906,1.73417582382
42.3720528632,-71.1269597348,0.0131553943955,1.50138451521
42.3710536419,-71.1053925304,0.436458247604,3.02396641521
42.3827412585,-71.1350465331,0.119709192797,1.61464232672
42.350715398,-71.0979124365,0.230792871548,1.92612279646
42.3769548158,-71.1082845987,0.0452533774624,1.51638294537
42.3957946474,-71.1004721612,0.335087729969,2.39827029421
42.3937880061,-71.1502962544,0.0012997130789,1.50001351403
42.3783466179,-71.1288938611,0.319041522513,2.3142999447
42.3732463179,-71.129395356,0.000310199979597,1.50000076979
42.3989963082,-71.1321146902,0.0100789583052,1.5008126832
42.3602165,-71.115911,0.0491164470241,1.51929940295
42.3981539588,-71.1310464697,0.00576176980738,1.50026558393
42.3889535521,-71.1452326989,0.302533062222,2.2322100299
42.3764094996,-71.1228708597,0.131557316021,1.63845861919
42.394894,-71.118605,0.128146168251,1.6313715235
42.3996533315,-71.1352112352,0.11242567846,1.60111626542
42.3777378221,-71.1489534495,0.545321300902,3.87900256974
42.3695393582,-71.1183671623,0.0836991313222,1.55604435667
42.3792416028,-71.1325254044,0.146507049447,1.6717145243
42.3856097359,-71.1203141667,0.308377806621,2.26077497293
42.3792149315,-71.1202571722,0.13381939979,1.64326105408
42.3650443981,-71.0989720538,0.21924257661,1.88453845919
42.3783496,-71.106462,0.108473701571,1.59413235146
42.3637873616,-71.0784585195,0.0496855913577,1.51974926391
42.3967673945,-71.1273890981,0.118292883098,1.61194564953
42.3897454408,-71.1171092072,0.1639118078,1.71493664589
42.3963636288,-71.130869719,0.0375436454338,1.5112762025
42.371434,-71.134194,0.0108147361756,1.50093566815
42.3730242034,-71.1065267119,0.176266105193,1.74855791872
42.3767582842,-71.1450360425,0.220829555331,1.89012554006
42.3841624467,-71.122131876,0.216350514144,1.87446035976
42.3678532599,-71.1211762929,0.0495818276987,1.5196668611
42.3691339,-71.1172504,0.0579012354781,1.52682042456
42.372537,-71.1349214,0.00181569899262,1.5000263741
42.3679269806,-71.0740850133,0.0807483012689,1.55216230526
42.36975,-71.115808,0.30342064826,2.23651271833
42.3722183232,-71.0829506151,0.0576252495333,1.52656535507
42.3605593003,-71.1174811223,0.0110918981083,1.50098424163
42.3648408948,-71.1072358857,0.0734778094629,1.54319190787
42.381646053,-71.157927082,0.251866415537,2.0074935302
42.3739327528,-71.1024185938,0.326454570564,2.35258069314
42.375982551,-71.1462368147,0.010369180391,1.50086015922
42.374425014,-71.1262871504,0.125180086556,1.62536043256
42.3817726693,-71.1197977247,0.0338263326792,1.50915376626
42.390609,-71.129231,0.179341569269,1.75730718774
42.3717791802,-71.1100107749,0.278193344713,2.11913229634
42.3952716209,-71.0783169378,0.000225497302086,1.50000040679
42.383836324,-71.1227653168,0.429337905335,2.97464829566
42.3912535202,-71.129316157,0.202295341608,1.82738724189
42.377177,-71.111539,0.0629660365934,1.53171777411
42.3974139245,-71.1343342626,0.0439791038182,1.51547329258
42.3888761876,-71.1184466031,0.0499411983838,1.51995298637
42.3962398405,-71.1185432041,0.311988045909,2.27869232632
42.375526114,-71.124648382,0.177340591576,1.75159748336
42.3933004114,-71.085568252,0.000111042199279,1.50000009864
42.3552513666,-71.1012386916,0.000225497302086,1.50000040679
42.3990820227,-71.1402383218,0.00252775053975,1.50005111618
42.398654,-71.161959,0.0531405175997,1.52259131689
42.3768389171,-71.1482524587,0.435809521145,3.01943950977
42.3983136739,-71.0775505702,0.0111261546264,1.50099033053
42.3591715571,-71.096843708,0.133507212233,1.64259340575
42.3710058717,-71.0854153042,0.186567454368,1.77845932024
42.3790856638,-71.1088584926,0.169814982971,1.73069702753
42.3662233104,-71.076025638,0.146779802094,1.67235448242
42.3715277311,-71.0838230808,0.27466182316,2.10351293681
42.3863445328,-71.1633580097,0.199600264228,1.81872212384
42.3896283024,-71.1481868032,0.184130651085,1.77123277335
42.3680438288,-71.1307478053,0.0166267036529,1.50221157819
42.3988536468,-71.1403298198,0.226486439763,1.91036885917
42.3742692976,-71.1014748655,0.0541499032434,1.52345769617
42.3550852708,-71.1050989219,0.332367742655,2.38374653086
42.3881543723,-71.1195126661,0.0444661459486,1.51581790508
42.3697679264,-71.1227217286,0.00540670210343,1.50023385942
42.3714013464,-71.1334027254,0.00157620198026,1.5000198753
42.3568593215,-71.11834924,0.0862532695297,1.55951701204
42.3619472027,-71.0783531225,0.0229572075865,1.50421626704
42.361816401,-71.1080957654,0.65167635531,4.89745657656
42.3838835807,-71.1132751361,0.0647865297627,1.53357835551
42.3996019,-71.1399106,0.00069021165116,1.50000381114
42.3805807088,-71.141224187,0.08261519374,1.55460216189
42.380819297,-71.1406001739,0.314922923348,2.2934115812
42.3938267285,-71.157560788,0.208669769161,1.84834458049
42.4007418307,-71.1259243311,0.140794611861,1.65858498183
42.4023718546,-71.1556687344,0.0741746276008,1.54401500304
42.3725403616,-71.1349222116,0.00157240504463,1.50001977966
42.3677668052,-71.1009487514,0.283382933452,2.14244709577
42.372543354,-71.1216651986,0.0431206505623,1.51487512404
42.3698140699,-71.1133814974,0.011800622387,1.50111403751
42.3993232307,-71.1302647811,0.234693941469,1.9406499693
42.3642864457,-71.0817571694,0.11153491843,1.59952030423
42.3704710422,-71.1112511794,0.0386423952987,1.51194587772
42.3705057009,-71.0651137588,0.000905218630306,1.50000655537
42.3947217505,-71.1270418117,0.164688291937,1.71697786801
42.3871132,-71.1409769,0.0504097526946,1.52032914533
42.3718783164,-71.0809531297,0.154363386671,1.69062444116
42.3678310077,-71.1131933266,0.266384476266,2.06768551356
42.3734298573,-71.126800154,0.000580541180016,1.50000269622
42.3682966097,-71.1017421124,0.0438596571154,1.51538935618
42.3654234123,-71.1444513179,0.00993873339887,1.50079022737
42.3768353285,-71.1096059757,0.429137334394,2.97327081417
42.3735779512,-71.070746724,0.00701946011395,1.50039418256
42.3917859724,-71.1275912592,0.138189138386,1.65276990374
42.3929346675,-71.1002766646,0.186633891415,1.7786576754
42.3627083768,-71.139049264,0.000112882802995,1.50000010194
42.3925895466,-71.0904427956,0.289863129656,2.17216507147
42.3589133541,-71.0934861683,0.38071100738,2.65952696912
42.380417761,-71.144579117,0.155111268791,1.69247604565
42.365121097,-71.1047656407,0.0239104193141,1.50457366521
42.3970543958,-71.1139060947,0.0194214046343,1.50301752766
42.3630287691,-71.0822270214,0.272584419006,2.09441812388
42.3706104604,-71.090476607,0.326568783419,2.35317736243
42.3755498824,-71.1438722171,0.423140790847,2.93238503103
42.3717555,-71.1176425,0.0534370667453,1.52284416082
42.3617872046,-71.1465318408,0.0101533592596,1.50082472563
42.3863845211,-71.1673405461,0.316536845863,2.30156459831
42.3831324791,-71.1288536034,0.314532566145,2.29144588133
42.3960607535,-71.1213183753,0.18310396389,1.76821649274
42.398933,-71.096124,0.124099191038,1.62320487373
42.3903735676,-71.1275452335,0.282451400458,2.13823034897
42.3757159767,-71.1286094337,0.399034434158,2.77382783715
42.3789487735,-71.1248227823,0.173100305192,1.73970972526
42.3780424216,-71.1588857333,0.00083109774137,1.50000552579
42.3900294581,-71.1460428459,0.151765576435,1.68426232152
42.3990326,-71.11344,0.172773249828,1.73880476685
42.396020446,-71.1363068548,0.144939080553,1.66805869657
42.3756627338,-71.1046492294,0.240057838955,1.96102212835
42.3788222111,-71.0768012225,0.0041981585251,1.50014099628
42.3633712788,-71.1353131302,0.0173248212777,1.50240119546
42.3583614931,-71.1105526987,0.235510247439,1.94372061319
42.3987598163,-71.139095197,0.0586152836681,1.52748601184
42.3635745149,-71.1075442121,0.0480015292722,1.5184331745
42.3604433131,-71.0726023446,0.023027088547,1.50424197446
42.3635508,-71.1469864,0.0118309936671,1.50111977929
42.3643098367,-71.146344033,0.0245360041231,1.50481612399
42.364730383,-71.1110646782,0.0746934634118,1.54463290781
42.3722568179,-71.0948629989,0.173228779018,1.74006567904
42.3829378424,-71.1361355748,0.12063449221,1.61642144569
42.386305989,-71.1310691951,0.0371167874631,1.51102124729
42.3675165774,-71.0941340209,0.390958692152,2.72278959176
42.382999756,-71.11218907,0.0486641386205,1.5189455871
42.3627553535,-71.093675416,0.0225495680787,1.50406786416
42.3722843554,-71.0896975851,0.0599358504692,1.52873844937
42.3701874953,-71.1074031345,0.124533636248,1.62406901246
42.3627762,-71.0821756,0.337184518218,2.40954719461
42.3653764279,-71.1396782751,0.0173547757729,1.50240950594
42.3807710033,-71.1199147395,0.128717643207,1.63254585338
42.3758228163,-71.1172761509,0.00915319570192,1.50067024793
42.3957649135,-71.1232571798,0.0579947830763,1.52690715891
42.3715632226,-71.1028933684,0.396546919379,2.75799567415
42.387267,-71.124014,0.196769261144,1.80974513705
42.3808067132,-71.1150301533,0.110539662195,1.59775213535
42.3622054847,-71.1459406253,0.00355851773609,1.50010130439
42.3581252332,-71.1114113278,0.0833310434867,1.55555250247
42.3635969592,-71.0978837535,0.0319001669011,1.50814096519
42.3824803541,-71.141913637,0.00109511197245,1.50000959416
42.3601696112,-71.0726320592,0.0219639997541,1.50385933828
42.3750812659,-71.1387541642,0.0590435370683,1.52788911416
42.3946542214,-71.1407511165,0.170379060508,1.73223219408
42.3757443686,-71.1047309372,0.4449373045,3.08375363949
42.3664940755,-71.1179702491,0.172616452712,1.73837151798
42.3660126703,-71.1035235247,0.00554923051732,1.50024635167
42.3606298,-71.0829406,0.441201183616,3.05726787539
42.3692749,-71.1345794,0.000336204063958,1.50000090427
42.383579187,-71.1423223201,0.0262181646138,1.50549913725
42.3640603,-71.117937,0.0599100123503,1.52871367664
42.3577380948,-71.1107260291,0.125389222608,1.62577965717
42.3610886618,-71.1173696755,0.0243948732034,1.50476087871
42.3891380171,-71.1262624256,0.104293417653,1.58701693573
42.4027083272,-71.1517448185,0.111327122819,1.5991498262
42.3910940772,-71.119808974,0.246636008148,1.98663456412
42.4000598928,-71.0956266703,0.0938522857935,1.57046601239
42.3920465649,-71.1354407272,0.000225497302086,1.50000040679
42.3952735095,-71.1733981464,0.154912710878,1.69198358393
42.368976014,-71.1253359088,0.0631731376507,1.53192676257
42.3647180662,-71.0798124329,0.0357378900984,1.51021757431
42.3715962924,-71.0844032321,0.174366618698,1.74322974173
42.3834672442,-71.1236334918,0.280305766317,2.12857058104
42.3567376087,-71.1148115937,0.214006329006,1.86638967084
42.3647917603,-71.0763428476,0.0241060846734,1.50464882655
42.3558569385,-71.11375111,0.0733789575859,1.54307577133
42.3699610545,-71.1038909039,0.508605334597,3.56943509104
42.3616438904,-71.1174781782,0.0955384955071,1.57302083299
42.3851562241,-71.1155690717,0.179339415323,1.75730100711
42.3620573212,-71.105491134,0.299378276803,2.21701882097
42.3940996529,-71.1110280022,0.0862035864993,1.5594484666
42.3649395076,-71.0774921149,0.120515267796,1.61619143818
42.3835098435,-71.14229441,0.000218208914816,1.50000038092
42.3760788936,-71.143419336,0.345105156307,2.45278055128
42.4004812142,-71.1378099256,0.150061452552,1.68014751634
42.3798804528,-71.1208520114,0.408141145572,2.83263355767
42.3707530993,-71.1094317195,0.116253969057,1.60811988257
42.3661522964,-71.0887206923,0.0612177970038,1.52998094936
42.3673573431,-71.0749417873,0.104349096256,1.58710987112
42.3703881839,-71.0950829882,0.0599424659595,1.5287447938
42.3727105957,-71.1140586749,0.0557994478092,1.52490862701
42.384127,-71.116083,0.303510277055,2.23694790622
42.3560948831,-71.0987219724,0.00022552259323,1.50000040688
42.3551996235,-71.0916114837,0.00168797701631,1.50002279413
42.3933465423,-71.1012394902,0.324082491887,2.34023569238
42.365298263,-71.0843780535,0.0825172259226,1.55447274059
42.3983325262,-71.092642705,0.254277476239,2.01725627938
42.4048890207,-71.1411374692,0.00698133212157,1.50038991199
42.3606648,-71.0813054,0.0411619261521,1.51355443332
42.3772448881,-71.1140139993,0.000229630373867,1.50000042184
42.367444427,-71.1011707821,0.134885009712,1.64555172676
42.3562193783,-71.1117717395,0.291819961744,2.18127112058
42.3912724313,-71.1508875105,0.0246471657308,1.50485986223
42.3831619044,-71.1286422629,0.289623497021,2.17105416021
42.3515646439,-71.1063114651,0.114482063871,1.60484914359
42.3574700326,-71.1061388851,0.204723165497,1.83529259593
42.3980529895,-71.0918919092,0.0337156582573,1.50909396489
42.3902542642,-71.1387825746,0.16048296762,1.70603826317
42.3816206966,-71.1122728033,0.21434088538,1.86753612116
42.3628515113,-71.1145769648,0.279911191256,2.12680219992
42.379362,-71.111148,0.223011927151,1.89787455721
42.3958879973,-71.0814883046,0.000225497302086,1.50000040679
42.3704339167,-71.1143051061,0.264333852224,2.05897908345
42.3647221085,-71.0800103057,0.023471094018,1.50440713804
42.3636406,-71.1086485,0.0202746820385,1.50328850185
42.3620389622,-71.0829614512,0.12524384262,1.62548816091
42.3913425067,-71.1298913855,0.252201034558,2.00884289466
42.3723183196,-71.1001296528,0.25279373394,2.01123737536
42.3769883063,-71.1279974564,0.190088011894,1.78906761813
42.3588454,-71.0730567,0.0330833122026,1.50875604437
42.3678894323,-71.1216957945,0.000633071633212,1.50000320624
42.350578,-71.095833,0.382703207683,2.67169396137
42.3965548039,-71.096591565,0.190843510846,1.79136996506
42.3593579365,-71.0992898017,0.0345569306017,1.50955345162
42.3864956332,-71.1608011895,0.210524889436,1.85456583258
42.3883612753,-71.0963438348,0.0368332249861,1.5108534917
42.3761888175,-71.1516387213,0.248766160403,1.99507682049
42.3694810702,-71.1115935379,0.0186869583147,1.50279361929
42.3976889157,-71.0914152752,0.100423523953,1.5806790733
42.3885624,-71.1195922,0.138639980435,1.6537683534
42.3649893074,-71.1350789098,0.000496440879927,1.50000197163
42.3812289555,-71.1116033133,0.407482804996,2.82833789094
42.394088,-71.104305,0.0345899041022,1.50957169173
42.398773496,-71.0932315625,0.10837114528,1.59395444103
42.3626266614,-71.0843468038,0.33308004315,2.38753852116
42.379826,-71.116506,0.00322368518007,1.50008313717
42.3622782,-71.1029835,0.349016907872,2.47450241585
42.3895671865,-71.13013167,0.072407730449,1.54194303543
42.396444,-71.158007,0.0946040660637,1.57159943453
42.365425,-71.114287,0.465944848614,3.2368368156
42.3617308999,-71.100543626,0.1721329503,1.73703802063
42.3866199841,-71.1261402427,0.280789843438,2.13074348942
42.3607222744,-71.1430967603,0.0812720953516,1.55284122786
42.3637889086,-71.1088092313,0.0351051932893,1.50985899677
42.3762699596,-71.1321210224,0.481197340431,3.3524070435
42.3700558614,-71.0833674694,0.351183985858,2.48664153538
42.3840504905,-71.1143857056,0.154071109397,1.68990325401
42.3718741384,-71.1248410136,0.131898868965,1.63917849307
42.3841343737,-71.1270088214,0.341812277511,2.43468506446
42.3880560359,-71.0960246432,0.11384002414,1.60367640877
42.3869635,-71.1477106,0.000225497302086,1.50000040679
42.3933922984,-71.1351579545,0.0342326584657,1.50937499925
42.3978171443,-71.1417918056,0.0561160880884,1.52519212274
42.3673527615,-71.111766664,0.323123792268,2.33527188104
42.4000828524,-71.0737940986,0.000225497302086,1.50000040679
42.3683561763,-71.1128869647,0.20596491399,1.83937236636
42.3719982684,-71.0796138754,0.0926905296187,1.56873227425
42.3654202154,-71.0799513352,0.0722497901508,1.54176025741
42.3565003871,-71.1047858883,0.189950863999,1.78865064587
42.3669974273,-71.0752939351,0.0618838197451,1.53063685717
42.387497,-71.160182,0.283675339514,2.14377358599
42.3713018782,-71.1106915337,0.174396089887,1.74331196934
42.3911890856,-71.0835659069,0.00935016405723,1.50069940454
42.3958773992,-71.1043676479,0.109032907145,1.59510539872
42.3978785762,-71.1422679824,0.092449033299,1.56837459006
42.4016566421,-71.1508631811,0.301912018146,2.22920693361
42.389586993,-71.1287889474,0.256347955814,2.0257141956
42.3865016713,-71.0977360783,0.298208662521,2.21142725122
42.3985316428,-71.1448740773,0.0104986127192,1.50088176695
42.3504994285,-71.1003182559,0.556814583233,3.98033984081
42.3719834021,-71.1185987393,0.0341309227594,1.50931935911
42.382589,-71.138004,0.0561895434016,1.5252581183
42.3982106824,-71.1276419216,0.429364870888,2.97483353882
42.3784292653,-71.1264112891,0.245046934203,1.9803839997
42.3791247072,-71.1512390194,0.116435421939,1.60845765986
42.3690115627,-71.1347156323,0.0003753212344,1.50000112693
42.3857553224,-71.1319658602,0.202261420805,1.82727745877
42.3696305669,-71.0894159618,0.60897352037,4.46678998809
42.4014085998,-71.1361171081,0.255695005059,2.0230394849
42.3703675,-71.0689418,0.00783543458295,1.50049115228
42.3623852912,-71.1028839033,0.418685248796,2.90237870047
42.3690018056,-71.1160950411,0.059408100635,1.52823457937
42.3831597472,-71.1326068892,0.00164601464111,1.50002167491
42.3706208278,-71.0768277758,0.0856388115053,1.55867204829
42.3946707276,-71.1424183235,0.0382445880889,1.51170118814
42.374734082,-71.0960672099,0.310935306409,2.27344611818
42.3730126132,-71.1017872312,0.437384618514,3.0304424361
42.3533909865,-71.1080760573,0.176579934447,1.74944378599
42.3807687,-71.1061288,0.0978469546972,1.57659221235
42.3662986629,-71.1030696999,0.110768536123,1.59815734876
42.389548802,-71.1317713781,0.115204841409,1.60617724387
42.3666111916,-71.0882470701,0.129858957146,1.63490679001
42.3837176356,-71.1289738789,0.450229981113,3.12165628714
42.3620582001,-71.0937982652,0.0177342150142,1.50251601906
42.3711836753,-71.1134049458,0.47579213445,3.31102524164
42.3960204,-71.1562211,0.000271164564243,1.50000058824
42.3785419814,-71.1473675437,0.013741808564,1.50151069842
42.3747568493,-71.1009844981,0.188060554127,1.78293417615
42.3616871782,-71.0787016496,0.0260347463299,1.50542246413
42.3827159055,-71.1286156455,0.187280906984,1.78059310496
42.392535,-71.146189,0.032719512852,1.50856453217
42.3537967743,-71.1034393459,0.144713656479,1.66753633897
42.397463284,-71.1440368917,0.241491237014,1.96654414044
42.3696976946,-71.0641790829,0.000164287991689,1.50000021592
42.3959963,-71.1504708,0.000225498326349,1.5000004068
42.3538391,-71.1108753,0.12452803064,1.62405784332
42.3509283592,-71.1011027875,0.130147053028,1.63550604329
42.363078,-71.111115,0.232352928581,1.93190306736
42.3692150838,-71.0733137163,0.0697567247091,1.53892800514
42.3968836551,-71.0969932473,0.146244414339,1.6710994298
42.3959822804,-71.1522404623,0.000225497302086,1.50000040679
42.3599834853,-71.0849163846,0.137225524323,1.6506467562
42.3731918,-71.1300705,0.0226221259653,1.50409408467
42.3961877309,-71.0841604258,0.0039486004232,1.50012473156
42.3688928886,-71.0987767575,0.32318336995,2.3355799249
42.3660684672,-71.0795190103,0.0901781740256,1.56505682456
