-122.779565;45.589768;[[0.0501, [0, 501, 902]], [0.0346, [0, 346, 390]]];['45.589762', '-122.779535', '45.589768', '-122.779565', 'Rosaria Ave', '\n']
-122.779565;45.589768;[[0.0636, [2, 636, 861]], [0.0387, [0, 387, 471]]];['45.589768', '-122.779565', '45.589777', '-122.779590', 'Rosaria Ave', '\n']
-122.77959;45.589777;[[0.0636, [2, 636, 861]], [0.0387, [0, 387, 471]]];['45.589768', '-122.779565', '45.589777', '-122.779590', 'Rosaria Ave', '\n']
-122.77959;45.589777;[[0.0738, [8, 738, 1117]], [0.0464, [0, 464, 618]]];['45.589777', '-122.779590', '45.589792', '-122.779617', 'Rosaria Ave', '\n']
-122.779617;45.589792;[[0.0955, [24, 955, 42]], [0.0704, [0, 704, 42]]];['45.589777', '-122.779590', '45.589792', '-122.779617', 'Rosaria Ave', '\n']
-122.779617;45.589792;[[0.0933, [9, 933, 62]], [0.0735, [2, 735, 6]]];['45.589792', '-122.779617', '45.589813', '-122.779640', 'Rosaria Ave', '\n']
-122.77964;45.589813;[[0.0933, [9, 933, 62]], [0.0735, [2, 735, 6]]];['45.589792', '-122.779617', '45.589813', '-122.779640', 'Rosaria Ave', '\n']
-122.77964;45.589813;[[0.1154, [9, 1154, 40]], [0.0641, [0, 641, 17]]];['45.589813', '-122.779640', '45.589828', '-122.779652', 'Rosaria Ave', '\n']
-122.779652;45.589828;[[0.1154, [9, 1154, 40]], [0.0641, [0, 641, 17]]];['45.589813', '-122.779640', '45.589828', '-122.779652', 'Rosaria Ave', '\n']
-122.779652;45.589828;[[0.1187, [1, 1187, 29]], [0.0563, [0, 563, 19]]];['45.589828', '-122.779652', '45.589849', '-122.779660', 'Rosaria Ave', '\n']
-122.77966;45.589849;[[0.1187, [1, 1187, 29]], [0.0563, [0, 563, 19]]];['45.589828', '-122.779652', '45.589849', '-122.779660', 'Rosaria Ave', '\n']
-122.77966;45.589849;[[0.1154, [2, 1154, 86]], [0.0417, [0, 417, 15]]];['45.589849', '-122.779660', '45.589889', '-122.779670', 'Rosaria Ave', '\n']
-122.77967;45.589889;[[0.0041, [0, 41, 431]], [0.0007, [0, 7, 161]]];['45.589849', '-122.779660', '45.589889', '-122.779670', 'Rosaria Ave', '\n']
-122.77967;45.589889;[[0.0058, [0, 58, 468]], [0.0102, [8, 102, 287]]];['45.589889', '-122.779670', '45.589911', '-122.779680', 'Rosaria Ave', '\n']
-122.77968;45.589911;[[0.0058, [0, 58, 468]], [0.0102, [8, 102, 287]]];['45.589889', '-122.779670', '45.589911', '-122.779680', 'Rosaria Ave', '\n']
-122.77968;45.589911;[[0.0044, [0, 44, 632]], [0.0098, [0, 98, 282]]];['45.589911', '-122.779680', '45.589932', '-122.779695', 'Rosaria Ave', '\n']
-122.779695;45.589932;[[0.0044, [0, 44, 632]], [0.0098, [0, 98, 282]]];['45.589911', '-122.779680', '45.589932', '-122.779695', 'Rosaria Ave', '\n']
-122.779695;45.589932;[[0.0091, [0, 91, 450]], [0.0154, [0, 154, 161]]];['45.589932', '-122.779695', '45.589945', '-122.779707', 'Rosaria Ave', '\n']
-122.779707;45.589945;[[0.0091, [0, 91, 450]], [0.0154, [0, 154, 161]]];['45.589932', '-122.779695', '45.589945', '-122.779707', 'Rosaria Ave', '\n']
-122.779707;45.589945;[[0.0123, [0, 123, 367]], [0.019, [0, 190, 107]]];['45.589945', '-122.779707', '45.589959', '-122.779725', 'Rosaria Ave', '\n']
-122.779725;45.589959;[[0.0123, [0, 123, 367]], [0.019, [0, 190, 107]]];['45.589945', '-122.779707', '45.589959', '-122.779725', 'Rosaria Ave', '\n']
-122.779725;45.589959;[[0.0077, [0, 77, 585]], [0.0187, [0, 187, 74]]];['45.589959', '-122.779725', '45.589972', '-122.779748', 'Rosaria Ave', '\n']
-122.779748;45.589972;[[0.042, [0, 420, 4]], [0.0464, [0, 464, 3]]];['45.589959', '-122.779725', '45.589972', '-122.779748', 'Rosaria Ave', '\n']
-122.779748;45.589972;[[0.034, [0, 340, 0]], [0.0411, [0, 411, 0]]];['45.589972', '-122.779748', '45.589980', '-122.779765', 'Rosaria Ave', '\n']
-122.779765;45.58998;[[0.034, [0, 340, 0]], [0.0411, [0, 411, 0]]];['45.589972', '-122.779748', '45.589980', '-122.779765', 'Rosaria Ave', '\n']
-122.779765;45.58998;[[0.0303, [0, 303, 0]], [0.0429, [0, 429, 0]]];['45.589980', '-122.779765', '45.589987', '-122.779783', 'Rosaria Ave', '\n']
-122.779783;45.589987;[[0.0303, [0, 303, 0]], [0.0429, [0, 429, 0]]];['45.589980', '-122.779765', '45.589987', '-122.779783', 'Rosaria Ave', '\n']
-122.779783;45.589987;[[0.0273, [0, 273, 0]], [0.0347, [0, 347, 7]]];['45.589987', '-122.779783', '45.589993', '-122.779808', 'Rosaria Ave', '\n']
-122.779808;45.589993;[[0.0273, [0, 273, 0]], [0.0347, [0, 347, 7]]];['45.589987', '-122.779783', '45.589993', '-122.779808', 'Rosaria Ave', '\n']
-122.779808;45.589993;[[0.0356, [0, 356, 1]], [0.0344, [0, 344, 2]]];['45.589993', '-122.779808', '45.589998', '-122.779847', 'Rosaria Ave', '\n']
-122.779847;45.589998;[[0.0356, [0, 356, 1]], [0.0344, [0, 344, 2]]];['45.589993', '-122.779808', '45.589998', '-122.779847', 'Rosaria Ave', '\n']
-122.779847;45.589998;[[0.0295, [0, 295, 0]], [0.0265, [0, 265, 0]]];['45.589998', '-122.779847', '45.589997', '-122.779885', 'Rosaria Ave', '\n']
-122.779885;45.589997;[[0.0295, [0, 295, 0]], [0.0265, [0, 265, 0]]];['45.589998', '-122.779847', '45.589997', '-122.779885', 'Rosaria Ave', '\n']
-122.779885;45.589997;[[0.0381, [0, 381, 0]], [0.0292, [0, 292, 0]]];['45.589997', '-122.779885', '45.589996', '-122.779906', 'Rosaria Ave', '\n']
-122.779906;45.589996;[[0.0381, [0, 381, 0]], [0.0292, [0, 292, 0]]];['45.589997', '-122.779885', '45.589996', '-122.779906', 'Rosaria Ave', '\n']
-122.779906;45.589996;[[0.0334, [0, 334, 0]], [0.028, [0, 280, 0]]];['45.589996', '-122.779906', '45.589997', '-122.779936', 'Rosaria Ave', '\n']
-122.779936;45.589997;[[0.0198, [57, 198, 0]], [0.0529, [6, 529, 37]]];['45.589996', '-122.779906', '45.589997', '-122.779936', 'Rosaria Ave', '\n']
-122.779936;45.589997;[[0.0206, [30, 206, 0]], [0.0573, [0, 573, 42]]];['45.589997', '-122.779936', '45.590002', '-122.779966', 'Rosaria Ave', '\n']
-122.779966;45.590002;[[0.0206, [30, 206, 0]], [0.0573, [0, 573, 42]]];['45.589997', '-122.779936', '45.590002', '-122.779966', 'Rosaria Ave', '\n']
-122.779966;45.590002;[[0.0297, [77, 297, 5]], [0.0657, [5, 657, 1]]];['45.590002', '-122.779966', '45.590011', '-122.779999', 'Rosaria Ave', '\n']
-122.779999;45.590011;[[0.0297, [77, 297, 5]], [0.0657, [5, 657, 1]]];['45.590002', '-122.779966', '45.590011', '-122.779999', 'Rosaria Ave', '\n']
-122.779999;45.590011;[[0.0362, [101, 362, 4]], [0.0602, [13, 602, 0]]];['45.590011', '-122.779999', '45.590023', '-122.780025', 'Rosaria Ave', '\n']
-122.780025;45.590023;[[0.0362, [101, 362, 4]], [0.0602, [13, 602, 0]]];['45.590011', '-122.779999', '45.590023', '-122.780025', 'Rosaria Ave', '\n']
-122.780025;45.590023;[[0.0445, [66, 445, 74]], [0.0625, [12, 625, 0]]];['45.590023', '-122.780025', '45.590040', '-122.780052', 'Rosaria Ave', '\n']
-122.780052;45.59004;[[0.0445, [66, 445, 74]], [0.0625, [12, 625, 0]]];['45.590023', '-122.780025', '45.590040', '-122.780052', 'Rosaria Ave', '\n']
-122.780052;45.59004;[[0.0486, [36, 486, 74]], [0.0597, [10, 597, 0]]];['45.590040', '-122.780052', '45.590059', '-122.780072', 'Rosaria Ave', '\n']
-122.780072;45.590059;[[0.0486, [36, 486, 74]], [0.0597, [10, 597, 0]]];['45.590040', '-122.780052', '45.590059', '-122.780072', 'Rosaria Ave', '\n']
-122.774258;45.586162;[[0.1021, [36, 1021, 322]], [0.0822, [61, 822, 3]]];['45.586162', '-122.774258', '45.586325', '-122.774364', 'Springville Rd', '\n']
