East 81st Street,40.7716972,-73.9471299,40.7726941,-73.9494862
Riverside Drive Sidewalk,40.8669709,-73.931282,40.8669484,-73.93115
East 73rd Street,40.7684754,-73.9555091,40.7694751,-73.9578726
Hudson River Greenway,40.8591237,-73.9367275,40.859226,-73.936612
Haven Ave,40.842832,-73.943066,40.843193,-73.942944
West 146th Street,40.8253218,-73.9457312,40.824705,-73.944268
19th Street,40.777955,-73.922002,40.7778762,-73.9220655
12th Avenue,40.7600784,-74.0028302,40.7592527,-74.003431
East 86th Street,40.7801184,-73.9570636,40.7794952,-73.9555856
West 72nd Street,40.7774028,-73.9788008,40.7785905,-73.9816483
Adam Clayton Powell Jr. Boulevard,40.8127862,-73.9456596,40.8134246,-73.9451819
