40.8289331,-73.9506967,40.8289654,-73.9505621,W 148th St,168th Street Washington Heights
40.8289654,-73.9505621,40.8283319,-73.9489578,W 148th St,168th Street Washington Heights
40.8283319,-73.9489578,40.8409963,-73.9397287,Broadway,168th Street Washington Heights
40.7283283,-73.971471,40.7314464,-73.9736165,E River Bikeway,14th Street Union Square
40.7314464,-73.9736165,40.7310882,-73.9740774,Avenue C,14th Street Union Square
40.7310882,-73.9740774,40.7309723,-73.9740439,Avenue C,14th Street Union Square
40.7309723,-73.9740439,40.731138,-73.9756358,Avenue C Loop,14th Street Union Square
40.731138,-73.9756358,40.73151,-73.9769731,Stuyvesant Walk,14th Street Union Square
40.73151,-73.9769731,40.7314716,-73.9783152,Stuyvesant Oval,14th Street Union Square
40.7314716,-73.9783152,40.7310417,-73.9787901,Stuyvesant Walk,14th Street Union Square
40.7310417,-73.9787901,40.7303991,-73.9803575,14th St Loop,14th Street Union Square
40.7303991,-73.9803575,40.7346116,-73.9903636,E 14th St,14th Street Union Square
40.7719497,-73.9691877,40.7714149,-73.9698871,East Dr,Lexington Avenue 59th Street
40.7714149,-73.9698871,40.7703807,-73.9698687,,Lexington Avenue 59th Street
40.7703807,-73.9698687,40.7656661,-73.9724417,E 61st St,Lexington Avenue 59th Street
40.7656661,-73.9724417,40.763478,-73.9672612,E 61st St,Lexington Avenue 59th Street
40.763478,-73.9672612,40.7625029,-73.967976,Lexington Ave,Lexington Avenue 59th Street
40.7388629,-73.9736516,40.7378004,-73.9747882,FDR Drive,14th Street Union Square
40.7378004,-73.9747882,40.7407178,-73.9817567,E 26th St,14th Street Union Square
40.7407178,-73.9817567,40.7332802,-73.9871961,3rd Ave,14th Street Union Square
40.7332802,-73.9871961,40.7346116,-73.9903636,E 14th St,14th Street Union Square
40.7287788,-73.9844304,40.7287487,-73.9844522,1st Avenue,14th Street Union Square
40.7287487,-73.9844522,40.7312538,-73.9903946,E 10th St,14th Street Union Square
40.7312538,-73.9903946,40.7344163,-73.9899024,4th Ave,14th Street Union Square
40.7344163,-73.9899024,40.7346116,-73.9903636,E 14th St,14th Street Union Square
40.8430535,-73.9307229,40.8346482,-73.9362908,,168th Street Washington Heights
40.8346482,-73.9362908,40.8346208,-73.936246,,168th Street Washington Heights
40.8346208,-73.936246,40.8303902,-73.939934,W 155th St,168th Street Washington Heights
40.8303902,-73.939934,40.8309114,-73.9413712,W 155th St,168th Street Washington Heights
40.8309114,-73.9413712,40.8356751,-73.9395497,Saint Nicholas Ave,168th Street Washington Heights
40.8356751,-73.9395497,40.835828,-73.9398819,W 162nd St,168th Street Washington Heights
40.835828,-73.9398819,40.8409813,-73.9394715,Saint Nicholas Ave,168th Street Washington Heights
40.8409813,-73.9394715,40.8410624,-73.939681,W 168th St,168th Street Washington Heights
40.8410624,-73.939681,40.8409963,-73.9397287,Broadway,168th Street Washington Heights
40.7923522,-73.9621638,40.7893997,-73.9641771,West Dr,59th Street Columbus Circle
40.7893997,-73.9641771,40.7893713,-73.9645921,Central Park West,59th Street Columbus Circle
40.7893713,-73.9645921,40.7878983,-73.9668275,Central Park West,59th Street Columbus Circle
40.7878983,-73.9668275,40.7878741,-73.9674751,Central Park West,59th Street Columbus Circle
40.7878741,-73.9674751,40.7682955,-73.981573,Central Park West,59th Street Columbus Circle
40.7682955,-73.981573,40.7682848,-73.9822599,,59th Street Columbus Circle
