start_lat,start_lng,end_lat,end_lng,name,station,opacity
40.74851,-73.98871,40.74789,-73.98917,Avenue of the Americas,34th Street Herald Squar,0.58
40.74789,-73.98917,40.74727,-73.98962,Avenue of the Americas,34th Street Herald Squar,0.51
40.74727,-73.98962,40.74665,-73.99007,Avenue of the Americas,34th Street Herald Squar,0.42
40.74665,-73.99007,40.74602,-73.99052,Avenue of the Americas,34th Street Herald Squar,0.36
40.74602,-73.99052,40.74638,-73.99135,W 28th St,34th Street Herald Squar,0.24
40.74638,-73.99135,40.74679,-73.99231,W 28th St,34th Street Herald Squar,0.24
40.74679,-73.99231,40.74723,-73.99336,W 28th St,34th Street Herald Squar,0.24
40.74723,-73.99336,40.74843,-73.9962,W 28th St,34th Street Herald Squar,0.23
40.74843,-73.9962,40.74849,-73.99633,W 28th St,34th Street Herald Squar,0.22
40.74849,-73.99633,40.74854,-73.99643,W 28th St,34th Street Herald Squar,0.22
40.74854,-73.99643,40.74858,-73.99648,W 28th St,34th Street Herald Squar,0.21
40.74858,-73.99648,40.74861,-73.99654,W 28th St,34th Street Herald Squar,0.21
40.74861,-73.99654,40.74865,-73.99659,W 28th St,34th Street Herald Squar,0.21
40.74865,-73.99659,40.74869,-73.99664,W 28th St,34th Street Herald Squar,0.2
40.74869,-73.99664,40.74872,-73.99668,W 28th St,34th Street Herald Squar,0.2
40.74872,-73.99668,40.74877,-73.99672,W 28th St,34th Street Herald Squar,0.19
40.74877,-73.99672,40.74885,-73.99678,W 28th St,34th Street Herald Squar,0.19
40.74885,-73.99678,40.74889,-73.9968,W 28th St,34th Street Herald Squar,0.18
40.74889,-73.9968,40.74897,-73.99685,W 28th St,34th Street Herald Squar,0.01
40.71803,-73.99995,40.71866,-73.99944,Centre St,Canal Stree,2.25
40.71866,-73.99944,40.71862,-73.99937,Hester St,Canal Stree,1.13
40.71862,-73.99937,40.71861,-73.99933,Hester St,Canal Stree,1.13
40.71861,-73.99933,40.71859,-73.9993,Hester St,Canal Stree,1.13
40.71859,-73.9993,40.71841,-73.99878,Hester St,Canal Stree,1.13
40.71841,-73.99878,40.71812,-73.99796,Hester St,Canal Stree,1.13
40.71812,-73.99796,40.71783,-73.99716,Hester St,Canal Stree,1.09
40.71783,-73.99716,40.71756,-73.99636,Hester St,Canal Stree,1.05
40.71756,-73.99636,40.71724,-73.99544,Hester St,Canal Stree,1.03
40.71724,-73.99544,40.71695,-73.99447,Hester St,Canal Stree,1.03
40.71695,-73.99447,40.71652,-73.99469,Chrystie St,Canal Stree,0.57
40.71652,-73.99469,40.71629,-73.99475,Chrystie St,Canal Stree,0.57
40.71629,-73.99475,40.71622,-73.99478,Chrystie St,Canal Stree,0.57
40.71622,-73.99478,40.71612,-73.99481,Chrystie St,Canal Stree,0.57
40.71612,-73.99481,40.71602,-73.99484,Chrystie St,Canal Stree,0.57
40.71602,-73.99484,40.71586,-73.99489,Chrystie St,Canal Stree,0.57
40.71586,-73.99489,40.71578,-73.99492,Chrystie St,Canal Stree,0.56
40.71578,-73.99492,40.71561,-73.99443,Canal St,Canal Stree,0.47
40.71561,-73.99443,40.71557,-73.99429,Canal St,Canal Stree,0.47
40.71557,-73.99429,40.71553,-73.99412,Canal St,Canal Stree,0.47
40.71553,-73.99412,40.71532,-73.99343,Canal St,Canal Stree,0.47
40.71532,-73.99343,40.71509,-73.99266,Canal St,Canal Stree,0.47
40.71509,-73.99266,40.71505,-73.99252,Canal St,Canal Stree,0.47
40.71505,-73.99252,40.71501,-73.99238,Canal St,Canal Stree,0.47
40.71501,-73.99238,40.71485,-73.9919,Canal St,Canal Stree,0.47
40.71485,-73.9919,40.71463,-73.99115,Canal St,Canal Stree,0.47
40.71463,-73.99115,40.71451,-73.99077,Canal St,Canal Stree,0.45
40.71451,-73.99077,40.71436,-73.99024,Canal St,Canal Stree,0.45
40.71436,-73.99024,40.71405,-73.99022,Rutgers St,Canal Stree,0.01
40.841,-73.93973,40.84106,-73.93968,Broadway,168th Street Washington Height,17.75
40.84106,-73.93968,40.84137,-73.93947,Broadway,168th Street Washington Height,9.03
40.84137,-73.93947,40.84158,-73.93933,Broadway,168th Street Washington Height,9.03
40.84158,-73.93933,40.84168,-73.93928,Broadway,168th Street Washington Height,9.03
40.84168,-73.93928,40.84177,-73.93927,Broadway,168th Street Washington Height,5.25
40.84177,-73.93927,40.84187,-73.93925,Broadway,168th Street Washington Height,5.25
40.84187,-73.93925,40.84196,-73.93925,Broadway,168th Street Washington Height,5.25
40.84196,-73.93925,40.842,-73.93926,Broadway,168th Street Washington Height,5.25
40.842,-73.93926,40.84205,-73.93928,Broadway,168th Street Washington Height,5.25
40.84205,-73.93928,40.84244,-73.93926,Broadway,168th Street Washington Height,5.25
40.84244,-73.93926,40.84307,-73.9392,Broadway,168th Street Washington Height,5.23
40.84307,-73.9392,40.84324,-73.93918,Broadway,168th Street Washington Height,5.22
40.84324,-73.93918,40.84345,-73.93914,Broadway,168th Street Washington Height,5.21
40.84345,-73.93914,40.84396,-73.93903,Broadway,168th Street Washington Height,5.2
40.84396,-73.93903,40.8447,-73.93888,Broadway,168th Street Washington Height,5.19
40.8447,-73.93888,40.84545,-73.93868,Broadway,168th Street Washington Height,4.85
40.84545,-73.93868,40.84622,-73.93847,Broadway,168th Street Washington Height,4.8
40.84622,-73.93847,40.84695,-73.93822,Broadway,168th Street Washington Height,4.79
40.84695,-73.93822,40.847,-73.93821,Broadway,168th Street Washington Height,4.77
40.847,-73.93821,40.84715,-73.93818,Broadway,168th Street Washington Height,4.77
40.84715,-73.93818,40.84755,-73.93806,Broadway,168th Street Washington Height,4.77
40.84755,-73.93806,40.84771,-73.93799,Broadway,168th Street Washington Height,4.68
40.84771,-73.93799,40.84842,-73.93768,Broadway,168th Street Washington Height,4.67
40.84842,-73.93768,40.8486,-73.93748,Broadway,168th Street Washington Height,2.68
40.8486,-73.93748,40.84871,-73.93734,Broadway,168th Street Washington Height,2.67
40.84871,-73.93734,40.84882,-73.9372,Broadway,168th Street Washington Height,2.66
40.84882,-73.9372,40.84887,-73.93714,Broadway,168th Street Washington Height,2.66
40.84887,-73.93714,40.84897,-73.93702,Broadway,168th Street Washington Height,2.66
40.84897,-73.93702,40.84957,-73.93637,Broadway,168th Street Washington Height,2.64
40.84957,-73.93637,40.85001,-73.93587,Broadway,168th Street Washington Height,2.64
