start_lat,start_lng,end_lat,end_lng,name
40.756034,-73.9869451,40.75475,-73.987892,7th Ave
40.75475,-73.987892,40.7546298,-73.9876032,W 40th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7550524,-73.9866811,Broadway
40.7550524,-73.9866811,40.7548153,-73.9861163,W 41st St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7550524,-73.9866811,Broadway
40.7550524,-73.9866811,40.7543815,-73.9850832,W 41st St
40.7571646,-73.9896426,40.7546467,-73.9836359,W 42nd St
40.7546467,-73.9836359,40.7545459,-73.9837065,
40.7571646,-73.9896426,40.7542065,-73.9825926,W 42nd St
40.7571646,-73.9896426,40.7548529,-73.9841244,W 42nd St
40.7548529,-73.9841244,40.7555152,-73.9836229,Avenue of the Americas
40.7555152,-73.9836229,40.7544167,-73.9810061,W 43rd St
40.7571646,-73.9896426,40.7534991,-73.9808909,W 42nd St
40.7534991,-73.9808909,40.7547891,-73.979941,5th Ave
40.7547891,-73.979941,40.7546062,-73.9795155,E 44th St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7515107,-73.9939525,8th Ave
40.7515107,-73.9939525,40.7534493,-73.9985257,W 33rd St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.75219,-73.993464,8th Ave
40.75219,-73.993464,40.7536804,-73.9969733,W 34th St
40.7571646,-73.9896426,40.7584248,-73.9926409,W 42nd St
40.7584248,-73.9926409,40.7536382,-73.9961312,9th Ave
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.752857,-73.9929789,8th Ave
40.752857,-73.9929789,40.7534734,-73.9944521,W 35th St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.753474,-73.992528,8th Ave
40.753474,-73.992528,40.7536594,-73.9929642,W 36th St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.753474,-73.992528,8th Ave
40.753474,-73.992528,40.753225,-73.9919322,W 36th St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.754091,-73.992079,8th Ave
40.754091,-73.992079,40.7534047,-73.9904515,W 37th St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.754707,-73.991633,8th Ave
40.754707,-73.991633,40.7535911,-73.9889652,W 38th St
40.7571646,-73.9896426,40.756034,-73.9869451,W 42nd St
40.756034,-73.9869451,40.75413,-73.988335,7th Ave
40.75413,-73.988335,40.753771,-73.9874819,W 39th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.753623,-73.9871304,Broadway
40.753623,-73.9871304,40.7533369,-73.9864498,W 39th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7543392,-73.9869051,Broadway
40.7543392,-73.9869051,40.7535223,-73.9849644,W 40th St
40.7571646,-73.9896426,40.7547965,-73.9839908,W 42nd St
40.7547965,-73.9839908,40.7546836,-73.9840651,
40.7546836,-73.9840651,40.7544542,-73.9839648,
40.7544542,-73.9839648,40.7541038,-73.9842149,
40.7541038,-73.9842149,40.7539023,-73.9839431,
40.7539023,-73.9839431,40.7534801,-73.9836478,
40.7571646,-73.9896426,40.7547965,-73.9839908,W 42nd St
40.7547965,-73.9839908,40.7546836,-73.9840651,
40.7546836,-73.9840651,40.7539901,-73.9828697,
40.7539901,-73.9828697,40.7538879,-73.9829432,
40.7538879,-73.9829432,40.7538708,-73.9829021,
40.7538708,-73.9829021,40.7536839,-73.9829303,
40.7536839,-73.9829303,40.7536328,-73.9828075,
40.7536328,-73.9828075,40.7533995,-73.9829783,
40.7533995,-73.9829783,40.7534487,-73.9826407,
40.7571646,-73.9896426,40.7535113,-73.9809204,W 42nd St
40.7571646,-73.9896426,40.7534991,-73.9808909,W 42nd St
40.7534991,-73.9808909,40.75416,-73.980395,5th Ave
40.75416,-73.980395,40.7537418,-73.9794008,E 43rd St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7502839,-73.9948484,8th Ave
40.7502839,-73.9948484,40.751975,-73.9988495,W 31st St
40.7571646,-73.9896426,40.7584248,-73.9926409,W 42nd St
40.7584248,-73.9926409,40.752421,-73.9970279,9th Ave
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7515107,-73.9939525,8th Ave
40.7515107,-73.9939525,40.7523374,-73.9958878,W 33rd St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.75219,-73.993464,8th Ave
40.75219,-73.993464,40.7525701,-73.9943642,W 34th St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.752526,-73.9932197,8th Ave
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.752857,-73.9929789,8th Ave
40.752857,-73.9929789,40.7523653,-73.9918141,W 35th St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.753474,-73.992528,8th Ave
40.753474,-73.992528,40.7525499,-73.9903279,W 36th St
40.7571646,-73.9896426,40.756034,-73.9869451,W 42nd St
40.756034,-73.9869451,40.752895,-73.989243,7th Ave
40.752895,-73.989243,40.7527284,-73.9888469,W 37th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7524399,-73.9874711,Broadway
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7529108,-73.9873517,Broadway
40.7529108,-73.9873517,40.7524759,-73.9863311,W 38th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.753623,-73.9871304,Broadway
40.753623,-73.9871304,40.7526615,-73.9848446,W 39th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.753623,-73.9871304,Broadway
40.753623,-73.9871304,40.752227,-73.9838131,W 39th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7543392,-73.9869051,Broadway
40.7543392,-73.9869051,40.7524125,-73.9823276,W 40th St
40.7571646,-73.9896426,40.7538658,-73.9817756,W 42nd St
40.7538658,-73.9817756,40.7537063,-73.9818792,E 41st St
40.7537063,-73.9818792,40.7534318,-73.9812863,E 41st St
40.7534318,-73.9812863,40.752935,-73.9816473,E 41st St
40.752935,-73.9816473,40.752591,-73.9808448,E 41st St
40.7571646,-73.9896426,40.752809,-73.9792881,W 42nd St
40.752809,-73.9792881,40.752453,-73.9795433,Madison Ave
40.7571646,-73.9896426,40.7584248,-73.9926409,W 42nd St
40.7584248,-73.9926409,40.7510402,-73.9980668,9th Ave
40.7510402,-73.9980668,40.7512709,-73.9986176,
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7502839,-73.9948484,8th Ave
40.7502839,-73.9948484,40.7512962,-73.9972494,W 31st St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7502839,-73.9948484,8th Ave
40.7502839,-73.9948484,40.7508615,-73.9962184,W 31st St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7515107,-73.9939525,8th Ave
40.7515107,-73.9939525,40.7516502,-73.9942925,W 33rd St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7515107,-73.9939525,8th Ave
40.7515107,-73.9939525,40.7512153,-73.9932581,W 33rd St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.75219,-73.993464,8th Ave
40.75219,-73.993464,40.7514576,-73.9917293,W 34th St
40.7571646,-73.9896426,40.756034,-73.9869451,W 42nd St
40.756034,-73.9869451,40.7514355,-73.9903556,7th Ave
40.7571646,-73.9896426,40.756034,-73.9869451,W 42nd St
40.756034,-73.9869451,40.7516796,-73.9901898,7th Ave
40.7516796,-73.9901898,40.751252,-73.9891803,W 35th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7514469,-73.987707,Broadway
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7521773,-73.9875367,Broadway
40.7521773,-73.9875367,40.7517002,-73.9864051,W 37th St
40.7517002,-73.9864051,40.7515279,-73.9865295,Avenue of the Americas
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7521773,-73.9875367,Broadway
40.7521773,-73.9875367,40.7511876,-73.9851734,W 37th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7529108,-73.9873517,Broadway
40.7529108,-73.9873517,40.7513565,-73.983702,W 38th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.753623,-73.9871304,Broadway
40.753623,-73.9871304,40.7515812,-73.9822803,W 39th St
40.7515812,-73.9822803,40.7514787,-73.982357,5th Ave
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7543392,-73.9869051,Broadway
40.7543392,-73.9869051,40.7517315,-73.9807249,W 40th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7543392,-73.9869051,Broadway
40.7543392,-73.9869051,40.7512973,-73.9796932,W 40th St
40.7571646,-73.9896426,40.7584248,-73.9926409,W 42nd St
40.7584248,-73.9926409,40.7504362,-73.9985157,9th Ave
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7496746,-73.9952986,8th Ave
40.7496746,-73.9952986,40.7504437,-73.9971242,W 30th St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7502839,-73.9948484,8th Ave
40.7502839,-73.9948484,40.7506196,-73.9956446,W 31st St
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7502839,-73.9948484,8th Ave
40.7502839,-73.9948484,40.7502092,-73.9946689,W 31st St
40.7502092,-73.9946689,40.7503039,-73.9943708,
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7515107,-73.9939525,8th Ave
40.7515107,-73.9939525,40.7507362,-73.9921243,W 33rd St
40.7507362,-73.9921243,40.7501882,-73.9925276,Pennsylvania Plaza
40.7571646,-73.9896426,40.7572276,-73.989793,W 42nd St
40.7572276,-73.989793,40.7515107,-73.9939525,8th Ave
40.7515107,-73.9939525,40.7505473,-73.9916522,W 33rd St
40.7571646,-73.9896426,40.756034,-73.9869451,W 42nd St
40.756034,-73.9869451,40.7503293,-73.9911014,7th Ave
40.7503293,-73.9911014,40.7501198,-73.9906154,Drop Off
40.7571646,-73.9896426,40.756034,-73.9869451,W 42nd St
40.756034,-73.9869451,40.7509948,-73.9906333,7th Ave
40.7509948,-73.9906333,40.7503557,-73.9890871,W 34th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.750443,-73.9878732,Broadway
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7506902,-73.9878304,Broadway
40.7506902,-73.9878304,40.7501417,-73.9865405,W 35th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7514469,-73.987707,Broadway
40.7514469,-73.987707,40.7503274,-73.9850563,W 36th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7521773,-73.9875367,Broadway
40.7521773,-73.9875367,40.7505187,-73.9835664,W 37th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.7529108,-73.9873517,Broadway
40.7529108,-73.9873517,40.75068,-73.982093,W 38th St
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.753623,-73.9871304,Broadway
40.753623,-73.9871304,40.7509088,-73.9806908,W 39th St
40.7509088,-73.9806908,40.7504563,-73.9810123,Madison Ave
40.7571646,-73.9896426,40.7558224,-73.9864397,W 42nd St
40.7558224,-73.9864397,40.753623,-73.9871304,Broadway
40.753623,-73.9871304,40.7504362,-73.9795751,W 39th St
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8289331,-73.9506967,Hudson River Greenway
40.8289331,-73.9506967,40.8290711,-73.9507676,Hudson River Greenway
40.8290711,-73.9507676,40.8294447,-73.9515405,Hudson River Greenway
40.8294447,-73.9515405,40.8297066,-73.9529335,
40.8297066,-73.9529335,40.8311426,-73.9519562,Hudson River Greenway
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8289331,-73.9506967,Hudson River Greenway
40.8289331,-73.9506967,40.8290711,-73.9507676,Hudson River Greenway
40.8290711,-73.9507676,40.8294447,-73.9515405,Hudson River Greenway
40.8294447,-73.9515405,40.8297066,-73.9529335,
40.8297066,-73.9529335,40.8314931,-73.9517374,Hudson River Greenway
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8289331,-73.9506967,Hudson River Greenway
40.8289331,-73.9506967,40.8290711,-73.9507676,Hudson River Greenway
40.8290711,-73.9507676,40.8294447,-73.9515405,Hudson River Greenway
40.8294447,-73.9515405,40.8297066,-73.9529335,
40.8297066,-73.9529335,40.8321404,-73.9513876,Hudson River Greenway
40.8244634,-73.9443924,40.8309114,-73.9413712,Saint Nicholas Ave
40.8309114,-73.9413712,40.8332654,-73.9468685,W 155th St
40.8332654,-73.9468685,40.8322548,-73.9509263,
40.8244634,-73.9443924,40.8273237,-73.9427422,Saint Nicholas Ave
40.8273237,-73.9427422,40.8302716,-73.949692,W 150th St
40.8302716,-73.949692,40.8320622,-73.9493483,Riverside Dr
40.8244634,-73.9443924,40.829452,-73.9419428,Saint Nicholas Ave
40.829452,-73.9419428,40.8319608,-73.947897,W 153rd St
40.8244634,-73.9443924,40.829452,-73.9419428,Saint Nicholas Ave
40.829452,-73.9419428,40.8315327,-73.9468719,W 153rd St
40.8315327,-73.9468719,40.8321406,-73.9464324,Broadway
40.8244634,-73.9443924,40.8309114,-73.9413712,Saint Nicholas Ave
40.8309114,-73.9413712,40.8323858,-73.944879,W 155th St
40.8244634,-73.9443924,40.8309114,-73.9413712,Saint Nicholas Ave
40.8309114,-73.9413712,40.831948,-73.9438533,W 155th St
40.8244634,-73.9443924,40.8309114,-73.9413712,Saint Nicholas Ave
40.8309114,-73.9413712,40.8315738,-73.9429767,W 155th St
40.8315738,-73.9429767,40.8322021,-73.9425268,Amsterdam Ave
40.8244634,-73.9443924,40.8321273,-73.9409715,Saint Nicholas Ave
40.8244634,-73.9443924,40.8261636,-73.9431999,Saint Nicholas Ave
40.8261636,-73.9431999,40.8302836,-73.94024,Donnellon Square/St Nicholas Pl
40.8302836,-73.94024,40.8322575,-73.939948,Edgecombe Ave
40.8244634,-73.9443924,40.8261636,-73.9431999,Saint Nicholas Ave
40.8261636,-73.9431999,40.8303784,-73.9401366,Donnellon Square/St Nicholas Pl
40.8303784,-73.9401366,40.8303902,-73.939934,W 155th St
40.8303902,-73.939934,40.8323224,-73.9388455,
40.8244634,-73.9443924,40.8261636,-73.9431999,Saint Nicholas Ave
40.8261636,-73.9431999,40.8303784,-73.9401366,Donnellon Square/St Nicholas Pl
40.8303784,-73.9401366,40.8303902,-73.939934,W 155th St
40.8303902,-73.939934,40.8330705,-73.938218,
40.8330705,-73.938218,40.8323599,-73.9367242,
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8228481,-73.9419089,W 145th St
40.8228481,-73.9419089,40.8317844,-73.935467,Frederick Douglass Blvd
40.8317844,-73.935467,40.8318524,-73.9356374,8th Ave S
40.8318524,-73.9356374,40.8321266,-73.9355469,
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8228481,-73.9419089,W 145th St
40.8228481,-73.9419089,40.8317844,-73.935467,Frederick Douglass Blvd
40.8317844,-73.935467,40.8320951,-73.935379,Harlem River Dr
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8289331,-73.9506967,Hudson River Greenway
40.8289331,-73.9506967,40.8290711,-73.9507676,Hudson River Greenway
40.8290711,-73.9507676,40.8294447,-73.9515405,Hudson River Greenway
40.8294447,-73.9515405,40.8297066,-73.9529335,
40.8297066,-73.9529335,40.8306549,-73.9522775,Hudson River Greenway
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8289331,-73.9506967,Hudson River Greenway
40.8289331,-73.9506967,40.8290711,-73.9507676,Hudson River Greenway
40.8290711,-73.9507676,40.8294447,-73.9515405,Hudson River Greenway
40.8294447,-73.9515405,40.8297066,-73.9529335,
40.8297066,-73.9529335,40.8311426,-73.9519562,Hudson River Greenway
40.8311426,-73.9519562,40.8310915,-73.951842,
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8291023,-73.950592,
40.8291023,-73.950592,40.8309095,-73.9499825,
40.8244634,-73.9443924,40.8280278,-73.9424643,Saint Nicholas Ave
40.8280278,-73.9424643,40.8309162,-73.9492676,W 151st St
40.8244634,-73.9443924,40.8287458,-73.942226,Saint Nicholas Ave
40.8287458,-73.942226,40.8310964,-73.9477816,W 152nd St
40.8244634,-73.9443924,40.829452,-73.9419428,Saint Nicholas Ave
40.829452,-73.9419428,40.8312843,-73.9462913,W 153rd St
40.8244634,-73.9443924,40.829452,-73.9419428,Saint Nicholas Ave
40.829452,-73.9419428,40.8308497,-73.9452589,W 153rd St
40.8244634,-73.9443924,40.8301566,-73.9416628,Saint Nicholas Ave
40.8301566,-73.9416628,40.8309106,-73.9434777,W 154th St
40.8244634,-73.9443924,40.8309114,-73.9413712,Saint Nicholas Ave
40.8309114,-73.9413712,40.8312751,-73.9422431,W 155th St
40.8244634,-73.9443924,40.8311639,-73.941288,Saint Nicholas Ave
40.8244634,-73.9443924,40.8261636,-73.9431999,Saint Nicholas Ave
40.8261636,-73.9431999,40.8303784,-73.9401366,Donnellon Square/St Nicholas Pl
40.8303784,-73.9401366,40.8311505,-73.9397305,Harlem River Driveway
40.8244634,-73.9443924,40.8261636,-73.9431999,Saint Nicholas Ave
40.8261636,-73.9431999,40.8303784,-73.9401366,Donnellon Square/St Nicholas Pl
40.8303784,-73.9401366,40.8303902,-73.939934,W 155th St
40.8303902,-73.939934,40.8314615,-73.9392662,
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8228481,-73.9419089,W 145th St
40.8228481,-73.9419089,40.8307941,-73.936155,Frederick Douglass Blvd
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8228481,-73.9419089,W 145th St
40.8228481,-73.9419089,40.8311578,-73.9357217,Frederick Douglass Blvd
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8228481,-73.9419089,W 145th St
40.8228481,-73.9419089,40.8314869,-73.935504,Frederick Douglass Blvd
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8289331,-73.9506967,Hudson River Greenway
40.8289331,-73.9506967,40.8290711,-73.9507676,Hudson River Greenway
40.8290711,-73.9507676,40.8294447,-73.9515405,Hudson River Greenway
40.8294447,-73.9515405,40.8297066,-73.9529335,
40.8297066,-73.9529335,40.8299346,-73.9527797,Hudson River Greenway
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8289331,-73.9506967,
40.8289331,-73.9506967,40.8290711,-73.9507676,
40.8290711,-73.9507676,40.8294447,-73.9515405,
40.8294447,-73.9515405,40.8300461,-73.9516668,
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8291023,-73.950592,
40.8291023,-73.950592,40.8300951,-73.9502177,
40.8244634,-73.9443924,40.8273237,-73.9427422,Saint Nicholas Ave
40.8273237,-73.9427422,40.8300452,-73.9491543,W 150th St
40.8244634,-73.9443924,40.8273237,-73.9427422,Saint Nicholas Ave
40.8273237,-73.9427422,40.8295785,-73.9480465,W 150th St
40.8295785,-73.9480465,40.8300561,-73.9476938,Broadway
40.8244634,-73.9443924,40.8280278,-73.9424643,Saint Nicholas Ave
40.8280278,-73.9424643,40.829797,-73.9466326,W 151st St
40.8244634,-73.9443924,40.8287458,-73.942226,Saint Nicholas Ave
40.8287458,-73.942226,40.8299853,-73.9451419,W 152nd St
40.8244634,-73.9443924,40.829452,-73.9419428,Saint Nicholas Ave
40.829452,-73.9419428,40.8301731,-73.9436522,W 153rd St
40.8244634,-73.9443924,40.8301566,-73.9416628,Saint Nicholas Ave
40.8301566,-73.9416628,40.8303642,-73.9421624,W 154th St
40.8244634,-73.9443924,40.8261636,-73.9431999,Saint Nicholas Ave
40.8261636,-73.9431999,40.8298625,-73.9405216,Donnellon Square/St Nicholas Pl
40.8244634,-73.9443924,40.8261636,-73.9431999,Saint Nicholas Ave
40.8261636,-73.9431999,40.8302836,-73.94024,Donnellon Square/St Nicholas Pl
40.8302836,-73.94024,40.829939,-73.9398064,Edgecombe Ave
40.829939,-73.9398064,40.8301368,-73.9397227,Edgecombe Ave
40.8301368,-73.9397227,40.8301016,-73.9396478,
40.8244634,-73.9443924,40.8261636,-73.9431999,Saint Nicholas Ave
40.8261636,-73.9431999,40.8303784,-73.9401366,Donnellon Square/St Nicholas Pl
40.8303784,-73.9401366,40.8297934,-73.9385285,W 155th St
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8228481,-73.9419089,W 145th St
40.8228481,-73.9419089,40.8299726,-73.9366839,Frederick Douglass Blvd
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8228481,-73.9419089,W 145th St
40.8228481,-73.9419089,40.8305276,-73.9361834,Frederick Douglass Blvd
40.8305276,-73.9361834,40.8301082,-73.9353046,Harlem River Drive Service Rd W
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8228481,-73.9419089,W 145th St
40.8228481,-73.9419089,40.8305276,-73.9361834,Frederick Douglass Blvd
40.8305276,-73.9361834,40.8300191,-73.9352943,Harlem River Drive Service Rd W
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8289331,-73.9506967,Hudson River Greenway
40.8289331,-73.9506967,40.8290711,-73.9507676,Hudson River Greenway
40.8290711,-73.9507676,40.8294447,-73.9515405,Hudson River Greenway
40.8294447,-73.9515405,40.8297066,-73.9529335,
40.8297066,-73.9529335,40.8291156,-73.9533144,Hudson River Greenway
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8289331,-73.9506967,
40.8289331,-73.9506967,40.8290711,-73.9507676,
40.8290711,-73.9507676,40.829285,-73.9515102,
40.8244634,-73.9443924,40.8253111,-73.9437817,Saint Nicholas Ave
40.8253111,-73.9437817,40.8283445,-73.9509093,W 147th St
40.8283445,-73.9509093,40.8290349,-73.9504024,Riverside Dr
40.8244634,-73.9443924,40.8266303,-73.9430148,Saint Nicholas Ave
40.8266303,-73.9430148,40.82918,-73.9490398,W 149th St
40.8244634,-73.9443924,40.8273237,-73.9427422,Saint Nicholas Ave
40.8273237,-73.9427422,40.829364,-73.9475467,W 150th St
40.8244634,-73.9443924,40.8273237,-73.9427422,Saint Nicholas Ave
40.8273237,-73.9427422,40.828925,-73.9465239,W 150th St
40.8244634,-73.9443924,40.8280278,-73.9424643,Saint Nicholas Ave
40.8280278,-73.9424643,40.829121,-73.9450257,W 151st St
40.8244634,-73.9443924,40.8287458,-73.942226,Saint Nicholas Ave
40.8287458,-73.942226,40.8293082,-73.9435348,W 152nd St
40.8244634,-73.9443924,40.8290097,-73.9421202,Saint Nicholas Ave
40.8244634,-73.9443924,40.8261636,-73.9431999,Saint Nicholas Ave
40.8261636,-73.9431999,40.8290801,-73.9410804,Donnellon Square/St Nicholas Pl
40.8244634,-73.9443924,40.8261636,-73.9431999,Saint Nicholas Ave
40.8261636,-73.9431999,40.8271913,-73.94242,Donnellon Square/St Nicholas Pl
40.8271913,-73.94242,40.8268321,-73.9415319,W 150th St
40.8268321,-73.9415319,40.8291446,-73.9398503,Edgecombe Ave
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8232662,-73.9428964,W 145th St
40.8232662,-73.9428964,40.8290142,-73.9389596,Bradhurst Ave
40.8290142,-73.9389596,40.8288175,-73.9384871,W 154th St
40.8244634,-73.9443924,40.8261636,-73.9431999,Saint Nicholas Ave
40.8261636,-73.9431999,40.8303784,-73.9401366,Donnellon Square/St Nicholas Pl
40.8303784,-73.9401366,40.8290399,-73.9369596,W 155th St
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8228481,-73.9419089,W 145th St
40.8228481,-73.9419089,40.8291447,-73.9372847,Frederick Douglass Blvd
40.8291447,-73.9372847,40.8282211,-73.93523,W 155th St
40.8282211,-73.93523,40.8290785,-73.9352141,Harlem River Drive Service Rd W
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8228481,-73.9419089,W 145th St
40.8228481,-73.9419089,40.8291447,-73.9372847,Frederick Douglass Blvd
40.8291447,-73.9372847,40.8282211,-73.93523,W 155th St
40.8282211,-73.93523,40.8290327,-73.9352113,Harlem River Drive Service Rd W
40.8244634,-73.9443924,40.8259294,-73.9433321,Saint Nicholas Ave
40.8259294,-73.9433321,40.8289654,-73.9505621,W 148th St
40.8289654,-73.9505621,40.8289331,-73.9506967,Hudson River Greenway
40.8289331,-73.9506967,40.8290711,-73.9507676,Hudson River Greenway
40.8290711,-73.9507676,40.8294447,-73.9515405,Hudson River Greenway
40.8294447,-73.9515405,40.8297066,-73.9529335,
40.8297066,-73.9529335,40.8279044,-73.9535358,Hudson River Greenway
40.8244634,-73.9443924,40.8240287,-73.9447174,Saint Nicholas Ave
40.8240287,-73.9447174,40.8271647,-73.952225,W 145th St
40.8271647,-73.952225,40.8278756,-73.9515202,
40.8244634,-73.9443924,40.8253111,-73.9437817,Saint Nicholas Ave
40.8253111,-73.9437817,40.8281306,-73.9504098,W 147th St
