0,0,0.0,0.0
0,1,721.0,1030.0
0,2,732.0,1061.0
0,3,483.0,691.0
0,4,1000.0,1461.0
0,5,1026.0,1504.0
0,6,1155.0,2319.0
0,7,1225.0,2605.0
0,8,1222.0,3184.0
0,9,1143.0,1659.0
0,10,1037.0,3284.0
0,11,1038.0,3296.0
0,12,1275.0,2825.0
0,13,1841.0,4226.0
0,14,1553.0,3657.0
0,15,1624.0,4514.0
0,16,1406.0,3782.0
0,17,1173.0,2172.0
0,18,1478.0,2809.0
0,19,1474.0,3851.0
0,20,1299.0,2636.0
0,21,1645.0,3129.0
0,22,1566.0,4142.0
0,23,1498.0,2849.0
0,24,1187.0,2118.0
0,25,1320.0,1943.0
0,26,1108.0,1628.0
0,27,1766.0,3271.0
0,28,1715.0,3086.0
0,29,1341.0,2678.0
0,30,2201.0,4326.0
0,31,1795.0,3585.0
0,32,1400.0,3077.0
0,33,1339.0,3033.0
0,34,1673.0,3519.0
0,35,1812.0,4481.0
0,36,2084.0,4302.0
0,37,2798.0,5790.0
0,38,2258.0,5686.0
0,39,1962.0,4475.0
0,40,1532.0,3923.0
0,41,1554.0,3969.0
0,42,2068.0,4978.0
0,43,2213.0,6477.0
0,44,1747.0,3940.0
0,45,1708.0,4847.0
0,46,1677.0,4783.0
0,47,1974.0,5729.0
0,48,2265.0,6278.0
0,49,2329.0,6359.0
0,50,2102.0,6619.0
0,51,1949.0,5832.0
0,52,2785.0,7434.0
0,53,2400.0,7847.0
0,54,2345.0,7480.0
0,55,2562.0,7133.0
0,56,2566.0,7569.0
0,57,2258.0,7157.0
0,58,2643.0,7867.0
0,59,1633.0,4527.0
0,60,2250.0,5703.0
0,61,2603.0,6238.0
0,62,2111.0,6369.0
0,63,2320.0,7275.0
0,64,2309.0,7385.0
0,65,1902.0,5095.0
0,66,2166.0,5594.0
0,67,2612.0,7788.0
0,68,2210.0,5655.0
0,69,2948.0,7118.0
0,70,2494.0,5881.0
0,71,1948.0,5151.0
0,72,2077.0,5110.0
0,73,2433.0,5588.0
1,0,775.0,1030.0
1,1,0.0,0.0
1,2,545.0,769.0
1,3,1008.0,1377.0
1,4,858.0,1235.0
1,5,688.0,1006.0
1,6,602.0,1701.0
1,7,672.0,1987.0
1,8,669.0,2566.0
1,9,1204.0,2803.0
1,10,1226.0,3165.0
1,11,1056.0,3437.0
1,12,722.0,2207.0
1,13,1288.0,3608.0
1,14,1000.0,3039.0
1,15,1071.0,3896.0
1,16,853.0,3164.0
1,17,835.0,1674.0
1,18,925.0,2191.0
1,19,921.0,3233.0
1,20,961.0,2138.0
1,21,1317.0,3070.0
1,22,1013.0,3524.0
1,23,848.0,1668.0
1,24,615.0,892.0
1,25,643.0,977.0
1,26,671.0,991.0
1,27,1204.0,2420.0
1,28,1132.0,1657.0
1,29,1059.0,1568.0
1,30,1568.0,2912.0
1,31,1408.0,2025.0
1,32,1062.0,2579.0
1,33,1001.0,2535.0
1,34,1335.0,3021.0
1,35,1259.0,3863.0
1,36,1746.0,3804.0
1,37,2460.0,5292.0
1,38,1920.0,5188.0
1,39,1624.0,3977.0
1,40,1194.0,3425.0
1,41,1216.0,3471.0
1,42,1730.0,4480.0
1,43,1660.0,5859.0
1,44,1409.0,3442.0
1,45,1155.0,4229.0
1,46,1124.0,4165.0
1,47,1421.0,5111.0
1,48,1712.0,5660.0
1,49,1776.0,5741.0
1,50,1549.0,6001.0
1,51,1396.0,5214.0
1,52,2232.0,6816.0
1,53,1847.0,7229.0
1,54,1792.0,6862.0
1,55,2009.0,6515.0
1,56,2013.0,6951.0
1,57,1705.0,6539.0
1,58,2090.0,7249.0
1,59,1295.0,4029.0
1,60,1912.0,5205.0
1,61,1938.0,6192.0
1,62,1558.0,5751.0
1,63,1767.0,6657.0
1,64,1756.0,6767.0
1,65,1564.0,4597.0
1,66,1828.0,5096.0
1,67,2059.0,7170.0
1,68,1997.0,6888.0
1,69,2298.0,5938.0
1,70,2156.0,5383.0
1,71,1610.0,4653.0
1,72,1739.0,4612.0
1,73,2095.0,5090.0
2,0,816.0,1061.0
2,1,571.0,769.0
2,2,0.0,0.0
2,3,620.0,823.0
2,4,473.0,682.0
2,5,247.0,510.0
2,6,599.0,1024.0
2,7,579.0,1459.0
2,8,576.0,2039.0
2,9,1151.0,1616.0
2,10,1345.0,1939.0
2,11,960.0,2905.0
2,12,629.0,1680.0
2,13,1195.0,3081.0
2,14,907.0,2512.0
2,15,978.0,3368.0
2,16,760.0,2636.0
2,17,455.0,1127.0
2,18,807.0,1636.0
2,19,828.0,2705.0
2,20,581.0,1591.0
2,21,927.0,2084.0
2,22,920.0,2996.0
2,23,958.0,2221.0
2,24,647.0,1491.0
2,25,703.0,1430.0
2,26,587.0,1112.0
2,27,1250.0,2756.0
2,28,1029.0,2181.0
2,29,623.0,1633.0
2,30,1783.0,3281.0
2,31,1077.0,2540.0
2,32,682.0,2032.0
2,33,621.0,1988.0
2,34,955.0,2474.0
2,35,1481.0,3069.0
2,36,1366.0,3257.0
2,37,2260.0,4745.0
2,38,1613.0,4228.0
2,39,1244.0,3430.0
2,40,814.0,2878.0
2,41,836.0,2924.0
2,42,1558.0,5268.0
2,43,1873.0,6050.0
2,44,1029.0,2895.0
2,45,1346.0,3325.0
2,46,1031.0,3638.0
2,47,1328.0,4584.0
2,48,1934.0,5239.0
2,49,2134.0,5617.0
2,50,1456.0,5473.0
2,51,1303.0,4687.0
2,52,2290.0,6360.0
2,53,1754.0,6701.0
2,54,1699.0,6335.0
2,55,2067.0,6059.0
2,56,2201.0,5657.0
2,57,1612.0,6012.0
2,58,1997.0,6722.0
2,59,915.0,3482.0
2,60,1576.0,5023.0
2,61,1585.0,5193.0
2,62,1882.0,5499.0
2,63,1856.0,5455.0
2,64,1663.0,6240.0
2,65,1184.0,4050.0
2,66,1448.0,4549.0
2,67,1647.0,4842.0
2,68,1492.0,4610.0
2,69,2280.0,5002.0
2,70,1776.0,4836.0
2,71,1230.0,4106.0
2,72,1359.0,4065.0
2,73,1715.0,4543.0
3,0,520.0,691.0
3,1,989.0,1377.0
3,2,573.0,823.0
3,3,0.0,0.0
3,4,526.0,786.0
3,5,871.0,1515.0
3,6,906.0,1353.0
3,7,1001.0,2011.0
3,8,1049.0,3453.0
3,9,518.0,1289.0
3,10,785.0,2449.0
3,11,786.0,2461.0
3,12,751.0,1670.0
3,13,1034.0,3633.0
3,14,751.0,3066.0
3,15,837.0,3473.0
3,16,1041.0,3738.0
3,17,1037.0,1565.0
3,18,1324.0,1985.0
3,19,1375.0,4161.0
3,20,1098.0,2594.0
3,21,1910.0,5518.0
3,22,1434.0,4519.0
3,23,1482.0,3224.0
3,24,1171.0,2494.0
3,25,1301.0,2532.0
3,26,1151.0,2146.0
3,27,2364.0,7606.0
3,28,1546.0,3184.0
3,29,1140.0,2636.0
3,30,2394.0,7685.0
3,31,2258.0,7037.0
3,32,1199.0,3034.0
3,33,1138.0,2990.0
3,34,2097.0,5301.0
3,35,1469.0,4922.0
3,36,2670.0,7696.0
3,37,2762.0,9236.0
3,38,2451.0,8805.0
3,39,1761.0,4433.0
3,40,1331.0,3881.0
3,41,1353.0,3927.0
3,42,2477.0,7215.0
3,43,1785.0,5611.0
3,44,1546.0,3898.0
3,45,1087.0,4358.0
3,46,1056.0,4294.0
3,47,1149.0,4836.0
3,48,1652.0,5535.0
3,49,1935.0,5909.0
3,50,1857.0,5827.0
3,51,1633.0,5472.0
3,52,2301.0,6944.0
3,53,2155.0,7055.0
3,54,2100.0,6688.0
3,55,2317.0,6341.0
3,56,2321.0,6777.0
3,57,2013.0,6365.0
3,58,2398.0,7075.0
3,59,1432.0,4485.0
3,60,2049.0,5661.0
3,61,2402.0,6196.0
3,62,1866.0,5577.0
3,63,2075.0,6483.0
3,64,2064.0,6593.0
3,65,1701.0,5053.0
3,66,1965.0,5552.0
3,67,2164.0,5845.0
3,68,2009.0,5613.0
3,69,2617.0,6005.0
3,70,2293.0,5839.0
3,71,1747.0,5109.0
3,72,1876.0,5068.0
3,73,2232.0,5546.0
4,0,1128.0,1461.0
4,1,784.0,1849.0
4,2,515.0,682.0
4,3,617.0,786.0
4,4,0.0,0.0
4,5,553.0,1205.0
4,6,383.0,561.0
4,7,694.0,1016.0
4,8,566.0,1599.0
4,9,811.0,1119.0
4,10,1005.0,1442.0
4,11,1329.0,1886.0
4,12,667.0,982.0
4,13,1185.0,2641.0
4,14,897.0,2072.0
4,15,968.0,2928.0
4,16,750.0,2196.0
4,17,851.0,1243.0
4,18,803.0,1195.0
4,19,818.0,2265.0
4,20,783.0,2284.0
4,21,1098.0,1615.0
4,22,910.0,2556.0
4,23,1164.0,2914.0
4,24,853.0,2183.0
4,25,983.0,2222.0
4,26,833.0,1836.0
4,27,1382.0,3275.0
4,28,1307.0,2796.0
4,29,825.0,2326.0
4,30,1739.0,3774.0
4,31,1279.0,3232.0
4,32,884.0,2724.0
4,33,823.0,2680.0
4,34,1157.0,3166.0
4,35,1156.0,2895.0
4,36,1568.0,3949.0
4,37,2282.0,5438.0
4,38,1742.0,5334.0
4,39,1446.0,4122.0
4,40,1016.0,3570.0
4,41,1038.0,3616.0
4,42,1552.0,4626.0
4,43,1557.0,4892.0
4,44,1231.0,3587.0
4,45,1052.0,3261.0
4,46,1021.0,3197.0
4,47,1318.0,4144.0
4,48,1609.0,4693.0
4,49,1673.0,4774.0
4,50,1446.0,5033.0
4,51,1293.0,4247.0
4,52,2129.0,5848.0
4,53,1744.0,6261.0
4,54,1689.0,5895.0
4,55,1906.0,5547.0
4,56,1910.0,5983.0
4,57,1602.0,5571.0
4,58,1987.0,6282.0
4,59,1117.0,4174.0
4,60,1734.0,5350.0
4,61,2087.0,5885.0
4,62,1455.0,4784.0
4,63,1664.0,5689.0
4,64,1653.0,5800.0
4,65,1386.0,4742.0
4,66,1650.0,5241.0
4,67,1849.0,5534.0
4,68,1694.0,5302.0
4,69,2302.0,5695.0
4,70,1978.0,5528.0
4,71,1432.0,4798.0
4,72,1561.0,4757.0
4,73,1917.0,5235.0
5,0,1181.0,1504.0
5,1,788.0,1006.0
5,2,417.0,513.0
5,3,1037.0,1337.0
5,4,756.0,1019.0
5,5,0.0,0.0
5,6,354.0,519.0
5,7,668.0,978.0
5,8,547.0,1938.0
5,9,1082.0,2175.0
5,10,1104.0,2537.0
5,11,1394.0,2944.0
5,12,600.0,1579.0
5,13,1166.0,2980.0
5,14,878.0,2411.0
5,15,949.0,3267.0
5,16,731.0,2535.0
5,17,208.0,617.0
5,18,560.0,1126.0
5,19,799.0,2604.0
5,20,334.0,1081.0
5,21,680.0,1574.0
5,22,891.0,2895.0
5,23,929.0,2140.0
5,24,733.0,996.0
5,25,456.0,920.0
5,26,340.0,602.0
5,27,905.0,2244.0
5,28,782.0,1671.0
5,29,376.0,1123.0
5,30,1244.0,2722.0
5,31,830.0,2029.0
5,32,435.0,1521.0
5,33,374.0,1477.0
5,34,708.0,1963.0
5,35,1234.0,2559.0
5,36,1119.0,2746.0
5,37,2013.0,4235.0
5,38,1366.0,3718.0
5,39,997.0,2919.0
5,40,567.0,2367.0
5,41,589.0,2413.0
5,42,1311.0,4757.0
5,43,1626.0,5540.0
5,44,782.0,2384.0
5,45,1099.0,2815.0
5,46,1002.0,3537.0
5,47,1166.0,3647.0
5,48,1687.0,4729.0
5,49,1887.0,5107.0
5,50,1427.0,5372.0
5,51,1274.0,4586.0
5,52,2043.0,5850.0
5,53,1725.0,6600.0
5,54,1670.0,6234.0
5,55,1820.0,5549.0
5,56,1954.0,5146.0
5,57,1583.0,5911.0
5,58,2231.0,6014.0
5,59,668.0,2971.0
5,60,1329.0,4513.0
5,61,1338.0,4682.0
5,62,1635.0,4989.0
5,63,1609.0,4945.0
5,64,1672.0,4723.0
5,65,937.0,3539.0
5,66,1201.0,4038.0
5,67,1400.0,4331.0
5,68,1245.0,4099.0
5,69,2033.0,4492.0
5,70,1529.0,4325.0
5,71,983.0,3595.0
5,72,1112.0,3554.0
5,73,1468.0,4032.0
6,0,1288.0,2283.0
6,1,719.0,1703.0
6,2,588.0,1140.0
6,3,1074.0,1347.0
6,4,457.0,561.0
6,5,404.0,519.0
6,6,0.0,0.0
6,7,314.0,460.0
6,8,717.0,1031.0
6,9,1254.0,1654.0
6,10,1058.0,2051.0
6,11,1560.0,3851.0
6,12,791.0,1094.0
6,13,1313.0,2943.0
6,14,1047.0,1504.0
6,15,1020.0,2486.0
6,16,882.0,2077.0
6,17,468.0,682.0
6,18,420.0,634.0
6,19,783.0,1562.0
6,20,744.0,1064.0
6,21,638.0,1109.0
6,22,813.0,1639.0
6,23,1099.0,2768.0
6,24,788.0,2037.0
6,25,918.0,2076.0
6,26,821.0,1088.0
6,27,999.0,2714.0
6,28,924.0,2235.0
6,29,758.0,2474.0
6,30,1329.0,3214.0
6,31,1193.0,2566.0
6,32,817.0,2872.0
6,33,756.0,2828.0
6,34,956.0,1544.0
6,35,1120.0,2062.0
6,36,1501.0,4098.0
6,37,2215.0,5586.0
6,38,1675.0,5482.0
6,39,1379.0,4270.0
6,40,949.0,3718.0
6,41,971.0,3764.0
6,42,1485.0,4774.0
6,43,1492.0,4746.0
6,44,1164.0,3736.0
6,45,943.0,2290.0
6,46,1182.0,3347.0
6,47,1053.0,3138.0
6,48,1531.0,4204.0
6,49,1731.0,4582.0
6,50,1381.0,4887.0
6,51,1228.0,4101.0
6,52,1887.0,5325.0
6,53,1679.0,6115.0
6,54,1624.0,5749.0
6,55,1664.0,5024.0
6,56,1938.0,5181.0
6,57,1537.0,5425.0
6,58,1922.0,6136.0
6,59,1050.0,4323.0
6,60,1667.0,5499.0
6,61,2020.0,6034.0
6,62,1390.0,4638.0
6,63,1599.0,5543.0
6,64,1588.0,5654.0
6,65,1319.0,4891.0
6,66,1583.0,5390.0
6,67,1782.0,5683.0
6,68,1627.0,5451.0
6,69,2235.0,5843.0
6,70,1911.0,5677.0
6,71,1365.0,4947.0
6,72,1494.0,4906.0
6,73,1850.0,5384.0
7,0,1229.0,4323.0
7,1,823.0,2216.0
7,2,692.0,1653.0
7,3,1162.0,2026.0
7,4,678.0,1229.0
7,5,413.0,1356.0
7,6,371.0,460.0
7,7,0.0,0.0
7,8,403.0,571.0
7,9,957.0,1229.0
7,10,1051.0,1550.0
7,11,1027.0,1965.0
7,12,477.0,634.0
7,13,1132.0,1608.0
7,14,733.0,1044.0
7,15,986.0,1970.0
7,16,790.0,1146.0
7,17,621.0,1973.0
7,18,475.0,662.0
7,19,498.0,726.0
7,20,747.0,2437.0
7,21,748.0,1064.0
7,22,781.0,1119.0
7,23,1203.0,3281.0
7,24,892.0,2550.0
7,25,1022.0,2589.0
7,26,872.0,2203.0
