42.381551,-71.140237,42.381578,-71.140099,0.08425,0.00728845771793
42.364749,-71.110774,42.364847,-71.110789,0.04363,0.00681645097132
42.38828,-71.125356,42.388337,-71.125432,0.03747,0.00552920327538
42.385998,-71.133209,42.386047,-71.133349,0.06357,0.00790913355969
42.370711,-71.092877,42.371154,-71.092624,0.0541,0.0332318488025
42.377116,-71.149325,42.377104,-71.149396,0.05318,0.00371894639588
42.377085,-71.129576,42.37701,-71.129624,0.11628,0.00573386279714
42.378317,-71.146094,42.378366,-71.146102,0.07502,0.00341128905975
42.380156,-71.138459,42.380175,-71.138465,0.12943,0.00134818828848
42.365218,-71.14169,42.365254,-71.141834,0.00155,0.00776293939225
42.396974,-71.140756,42.39706,-71.140399,0.00919,0.0191665341258
42.355451,-71.098837,42.35562,-71.098936,0.04592,0.0127278140627
42.377732,-71.126229,42.377732,-71.126171,0.03978,0.00296103241381
42.379423,-71.129659,42.37936,-71.129842,0.06148,0.0103081113629
42.37618,-71.152731,42.376157,-71.152951,0.06527,0.0113447003696
42.377713,-71.125522,42.377893,-71.125319,0.1423,0.0161924582799
42.371135,-71.094492,42.371379,-71.094365,0.0998,0.0180678122627
42.369716,-71.092396,42.36974,-71.092473,0.04105,0.00426742741691
42.37723,-71.123952,42.37729,-71.124025,0.08402,0.0055756100144
42.373265,-71.094299,42.373274,-71.094284,0.03038,0.000987402708851
42.366448,-71.100297,42.366483,-71.100415,0.02467,0.0064930912287
42.356007,-71.09901,42.35596,-71.09915,0.02992,0.0078541308883
42.383393,-71.123808,42.383047,-71.124556,0.0816,0.0450566875043
42.366568,-71.093551,42.366583,-71.093569,0.04608,0.00138387429781
42.372082,-71.114325,42.372305,-71.115147,0.04648,0.0447125558948
42.37146,-71.134738,42.371393,-71.13473,0.00342,0.00464858936484
42.377068,-71.1245,42.377327,-71.125505,0.03978,0.0543450289582
42.378416,-71.146104,42.378474,-71.146098,0.07502,0.00402082008344
42.39065,-71.126585,42.390369,-71.12682,0.0527,0.0228274059057
42.35484,-71.102504,42.354833,-71.102526,0.02992,0.00122362833856
42.377655,-71.123165,42.377732,-71.12323,0.06357,0.00627186732971
42.374916,-71.134085,42.374923,-71.134191,0.02804,0.00543391980595
42.385859,-71.135572,42.385904,-71.135726,0.09063,0.00845451342663
42.397941,-71.153109,42.397941,-71.153109,0.0285,0.0
42.364517,-71.084761,42.364402,-71.084788,0.04458,0.00806714660246
42.397535,-71.136299,42.397541,-71.136374,0.05875,0.00385050886156
42.393412,-71.128781,42.393288,-71.128285,0.06435,0.0267288759082
42.386567,-71.141022,42.386656,-71.141,0.03864,0.00625268428667
42.368011,-71.077538,42.367908,-71.077563,0.02721,0.0072323457102
42.370936,-71.107292,42.370964,-71.107374,0.04632,0.00461249495111
42.365341,-71.115979,42.36569,-71.115947,0.05925,0.0241763923621
42.400799,-71.153376,42.40083,-71.152968,0.0285,0.0209333366433
42.385103,-71.132686,42.385002,-71.132798,0.08231,0.0090231074009
42.372426,-71.090792,42.372442,-71.090915,0.02344,0.0063770251221
42.379404,-71.144445,42.379559,-71.144481,0.03864,0.0108694414749
42.390355,-71.126836,42.390352,-71.12684,0.0527,0.000289081912679
42.375982,-71.128037,42.375915,-71.128067,0.10672,0.00487740958609
42.365623,-71.099704,42.365438,-71.099864,0.02504,0.0151740470048
42.369766,-71.120904,42.369723,-71.121324,0.05925,0.0216514118688
42.397842,-71.146738,42.397842,-71.146738,0.0285,0.0
42.375603,-71.12014,42.375917,-71.120851,0.06357,0.0422946366802
42.360278,-71.097318,42.360521,-71.097703,0.01763,0.0258587635522
42.377754,-71.142148,42.377778,-71.142148,0.0631,0.00165855105273
42.370456,-71.108355,42.370758,-71.109444,0.04648,0.0593951368175
42.379217,-71.108861,42.379166,-71.108935,0.05033,0.00516687589607
42.390415,-71.157062,42.39053,-71.157076,0.06756,0.00798013573946
42.37961,-71.111248,42.379755,-71.111311,0.07443,0.0105252219424
42.377304,-71.143812,42.377304,-71.143912,0.09313,0.00510688651995
42.373139,-71.125514,42.373133,-71.125516,0.0268,0.000429589080238
42.360531,-71.098589,42.360531,-71.098589,0.02866,0.0
42.396635,-71.130882,42.39648,-71.130878,0.02985,0.0107147331232
42.398908,-71.132183,42.39874,-71.132417,0.03408,0.0166571563446
42.361775,-71.113475,42.361702,-71.113463,0.03855,0.00508228146318
42.370029,-71.09633,42.370214,-71.096556,0.03789,0.0172239417217
42.366371,-71.094463,42.366548,-71.094331,0.05039,0.01396759823
42.368865,-71.106704,42.369672,-71.105934,0.03735,0.068241575208
42.387129,-71.140672,42.387263,-71.139901,0.02439,0.0404335940892
42.388619,-71.132614,42.388728,-71.132628,0.05838,0.0075673782363
42.367328,-71.104004,42.367531,-71.103787,0.03912,0.017878534148
42.372072,-71.093537,42.372155,-71.093507,0.03972,0.00593733244697
42.379822,-71.116506,42.379926,-71.116498,0.05434,0.00719953265676
42.382786,-71.142954,42.383233,-71.142569,0.03864,0.0366167252957
42.374585,-71.092973,42.3746,-71.092973,0.03972,0.00103559669775
42.379343,-71.153688,42.379351,-71.153679,0.02747,0.000722704781698
42.3653,-71.111857,42.365302,-71.111889,0.05144,0.00163954729433
42.365034,-71.097086,42.36513,-71.097049,0.07724,0.00689870832835
42.378571,-71.108407,42.378645,-71.108435,0.08859,0.00531044601382
42.37005,-71.10689,42.370071,-71.106854,0.06916,0.00234257446633
42.360069,-71.083817,42.360087,-71.083808,0.01681,0.00132605332158
42.37256,-71.091821,42.373619,-71.091571,0.0541,0.0742976134433
42.368328,-71.096092,42.368405,-71.096204,0.04608,0.00781234620657
42.389895,-71.1306,42.389884,-71.130518,0.05169,0.00425435215855
42.356629,-71.096878,42.356629,-71.096878,0.02992,0.0
42.355082,-71.110329,42.355179,-71.110582,0.04896,0.0145575539582
42.365925,-71.091327,42.366182,-71.091643,0.03789,0.0239981520008
42.397523,-71.137916,42.397573,-71.137662,0.05875,0.0134171591173
42.368571,-71.099131,42.368725,-71.099523,0.02932,0.0226709007401
42.371157,-71.097436,42.371469,-71.097247,0.04387,0.0236249676517
42.377863,-71.13623,42.377863,-71.136258,0.0503,0.00142844691903
42.381226,-71.112587,42.381451,-71.112211,0.06796,0.0247046669374
42.371905,-71.086742,42.37192,-71.086872,0.02344,0.00671843406254
42.382673,-71.121771,42.382749,-71.121838,0.11883,0.00626825762159
42.368249,-71.093193,42.368132,-71.093526,0.0383,0.0188291989838
42.365904,-71.07823,42.36607,-71.079521,0.01891,0.0669171294389
42.366659,-71.095014,42.366802,-71.094908,0.04507,0.0112686339556
42.380738,-71.120938,42.380704,-71.121078,0.03928,0.00752400123685
42.378863,-71.121189,42.378867,-71.121161,0.12398,0.00145501371931
42.378638,-71.14548,42.378716,-71.145315,0.07502,0.0100015657589
42.384316,-71.141028,42.384325,-71.141067,0.09835,0.00208626900129
42.396896,-71.127732,42.396963,-71.127625,0.06584,0.00716025028181
42.399491,-71.138023,42.399597,-71.138033,0.00636,0.00734414102128
42.366959,-71.107885,42.367222,-71.108375,0.02586,0.0309274866691
42.388015,-71.129437,42.387984,-71.129524,0.06373,0.0049313680152
42.384252,-71.121968,42.384208,-71.122063,0.0816,0.00572474646915
42.382982,-71.114267,42.382977,-71.114226,0.07101,0.0021210287509
42.39955,-71.134261,42.399533,-71.134265,0.09689,0.00119191526043
42.367589,-71.101052,42.367889,-71.100837,0.04913,0.0234618365045
42.371398,-71.115947,42.371368,-71.115955,0.03075,0.00211362835666
42.398717,-71.137057,42.398623,-71.137055,0.00238,0.00649737992879
42.378281,-71.155237,42.378304,-71.155325,0.05201,0.00476546951734
42.386699,-71.141002,42.386727,-71.140977,0.03168,0.00231791903353
42.369659,-71.089511,42.369705,-71.089656,0.12056,0.0080576451684
42.368867,-71.116987,42.369005,-71.11712,0.05925,0.0117087096576
42.363864,-71.108396,42.363692,-71.1086,0.04591,0.0158067062704
42.381843,-71.130062,42.381886,-71.130133,0.03572,0.00468774941992
42.382805,-71.131846,42.382856,-71.131956,0.03572,0.00663052918753
42.372649,-71.134506,42.372767,-71.134464,0.00342,0.008432656979
42.378189,-71.154869,42.378221,-71.154995,0.05201,0.00680264471011
42.360014,-71.10537,42.360818,-71.106723,0.03875,0.0886705068237
42.36194,-71.105476,42.361992,-71.105561,0.02093,0.00563586176905
42.387018,-71.131554,42.387116,-71.13162,0.05838,0.00756507721206
42.35483,-71.10254,42.35483,-71.10254,0.02992,0.0
42.357227,-71.09238,42.357183,-71.092502,0.05925,0.00693344752811
42.375464,-71.129488,42.375442,-71.12952,0.11292,0.00223143025603
42.364242,-71.1098,42.364716,-71.109873,0.04241,0.0329719222719
42.38519,-71.116314,42.385178,-71.116141,0.0607,0.00887054494728
42.372859,-71.121242,42.372869,-71.1214,0.02804,0.00809730426502
42.364161,-71.103175,42.364187,-71.103219,0.02586,0.00287693393846
42.367871,-71.09736,42.36803,-71.097269,0.03038,0.0119314160114
42.381778,-71.134718,42.381806,-71.134783,0.09835,0.00384100197666
42.382755,-71.13203,42.382856,-71.131956,0.12472,0.00793747904301
42.374463,-71.118717,42.374498,-71.118701,0.01486,0.00255242031411
42.353439,-71.106959,42.353438,-71.107141,0.05925,0.00929642965192
42.370916,-71.10955,42.371433,-71.109208,0.05074,0.0397715326226
42.389344,-71.121588,42.389047,-71.122008,0.09531,0.0296821461407
42.357748,-71.108897,42.357174,-71.109505,0.0632,0.0503797981949
42.360649,-71.104402,42.360707,-71.104499,0.03267,0.00637265542557
42.377617,-71.149036,42.377546,-71.149073,0.05318,0.00525806014916
42.37234,-71.137873,42.372286,-71.137726,0.03285,0.00838254473138
42.363953,-71.09747,42.363991,-71.09747,0.07724,0.00262637984197
42.392489,-71.12531,42.392047,-71.12552,0.0527,0.0323749156889
42.387461,-71.138695,42.38747,-71.138628,0.02439,0.00347600214726
42.368013,-71.113525,42.367942,-71.113526,0.03855,0.00490730205951
42.372925,-71.125027,42.372931,-71.125007,0.03574,0.00110079112799
42.367451,-71.091713,42.36745,-71.091697,0.05202,0.0008218946692
42.362873,-71.10399,42.362349,-71.104564,0.02475,0.0465929216975
42.383684,-71.138539,42.385109,-71.137381,0.07764,0.114869084566
42.383488,-71.113789,42.383378,-71.113651,0.06497,0.0103650412846
42.373263,-71.123805,42.373267,-71.123843,0.02152,0.00195887216878
42.385833,-71.131878,42.385813,-71.131901,0.08231,0.00181493412664
42.385489,-71.115258,42.385922,-71.115792,0.02356,0.0404815757763
42.353753,-71.103632,42.353707,-71.103817,0.05925,0.00996931015236
42.389517,-71.128683,42.389504,-71.128717,0.05309,0.00195353220745
42.377419,-71.12242,42.377426,-71.122395,0.05938,0.00136487283363
42.377052,-71.124435,42.377066,-71.124489,0.03978,0.00292196851232
42.375164,-71.149979,42.375184,-71.149971,0.04386,0.00144299853659
42.398692,-71.138165,42.398723,-71.138661,0.04331,0.0254060627534
42.371804,-71.139114,42.371798,-71.139056,0.0305,0.00299028655642
42.364956,-71.108389,42.36491,-71.108907,0.03493,0.0266430192734
42.370132,-71.113459,42.370446,-71.11434,0.02804,0.049947284203
42.375793,-71.118526,42.375866,-71.118557,0.01486,0.0052877762673
42.371483,-71.115492,42.371499,-71.115532,0.01533,0.00232167153563
42.384132,-71.130268,42.384195,-71.130211,0.06358,0.00523682609916
42.375222,-71.111059,42.375637,-71.110957,0.07443,0.0291516809459
42.397801,-71.149063,42.397812,-71.148713,0.0285,0.0178801895273
42.393447,-71.1504,42.393598,-71.150364,0.01079,0.0105970965521
42.375206,-71.146249,42.375043,-71.147516,0.02804,0.065664825489
42.369274,-71.113453,42.36928,-71.113566,0.02586,0.00578464873973
42.376478,-71.137239,42.376209,-71.137357,0.0503,0.0195436976526
42.376453,-71.139793,42.37801,-71.140344,0.0403,0.111228578259
42.367359,-71.09152,42.367351,-71.091506,0.05202,0.000902657983027
42.360802,-71.106864,42.360628,-71.107054,0.06012,0.0154527059273
42.373142,-71.139932,42.373049,-71.139942,0.03025,0.00644815766349
42.372187,-71.089809,42.372292,-71.089749,0.04618,0.00787737161441
42.369856,-71.090467,42.370001,-71.090918,0.0229,0.025115420935
42.380195,-71.134121,42.380264,-71.134137,0.11593,0.00483834524096
42.374907,-71.092925,42.374968,-71.092908,0.03972,0.00430439311566
42.392768,-71.120214,42.392907,-71.120337,0.04312,0.0114765276611
42.376915,-71.15044,42.377012,-71.15047,0.04386,0.00687697050579
42.399778,-71.137074,42.398717,-71.137057,0.00238,0.0733361746827
42.378095,-71.123532,42.378299,-71.123689,0.06357,0.0162187792002
42.374385,-71.12186,42.374426,-71.121896,0.04415,0.00337743690992
42.397947,-71.142982,42.398066,-71.143194,0.00919,0.0135917183112
42.367287,-71.101269,42.367589,-71.101052,0.04913,0.0236318201565
42.372923,-71.08819,42.372961,-71.088474,0.01359,0.0147369174997
42.397127,-71.132215,42.397244,-71.132214,0.07442,0.00808654658222
42.374477,-71.121939,42.374605,-71.12205,0.04415,0.0105065136595
42.395766,-71.132278,42.395761,-71.132524,0.05642,0.0125609334456
42.38062,-71.141603,42.380515,-71.142144,0.06856,0.0285577231147
42.383824,-71.139655,42.383894,-71.139855,0.09835,0.0112985672575
42.379637,-71.131348,42.380005,-71.131604,0.1329,0.0285959831919
42.376234,-71.11957,42.375851,-71.119413,0.02186,0.0276582308249
42.390352,-71.12684,42.390348,-71.12685,0.0527,0.000584155320361
42.356566,-71.111406,42.356512,-71.111462,0.06012,0.00470184125441
42.371344,-71.134124,42.371321,-71.1342,0.00028,0.00419334879503
42.361607,-71.079842,42.3617,-71.079921,0.05925,0.00758897376138
42.387822,-71.117784,42.388224,-71.118533,0.01548,0.047263898165
42.362076,-71.111449,42.36229,-71.111783,0.05832,0.0225767082278
42.37331,-71.106978,42.373636,-71.106712,0.08491,0.0263085717848
42.371775,-71.117909,42.37194,-71.118472,0.02804,0.0309268111432
42.402967,-71.134307,42.402845,-71.134343,0.02569,0.00862999489673
42.366769,-71.079539,42.366665,-71.079562,0.03671,0.00728320064142
42.365807,-71.106104,42.365611,-71.106336,0.04591,0.0179963648857
42.385839,-71.119287,42.385835,-71.119221,0.03286,0.003380528386
42.397733,-71.143667,42.39728,-71.143444,0.07906,0.0333138946064
42.375778,-71.128928,42.375797,-71.129004,0.12484,0.0040967439194
42.397671,-71.141533,42.397649,-71.141506,0.00919,0.00205092021525
42.387181,-71.138959,42.387447,-71.138751,0.04698,0.0212306343724
42.377263,-71.144524,42.377276,-71.144605,0.09313,0.00423219606072
42.371144,-71.096479,42.371584,-71.096212,0.03307,0.033326852739
42.398613,-71.131006,42.398759,-71.131257,0.0057,0.0163077390505
42.357412,-71.10376,42.357408,-71.103776,0.02295,0.000863221374151
42.384355,-71.117654,42.384299,-71.11766,0.06331,0.0038820303348
42.367566,-71.093095,42.367633,-71.092971,0.05039,0.00784459338522
42.375866,-71.118557,42.375929,-71.118593,0.01486,0.00472621668466
42.368454,-71.094197,42.368423,-71.094372,0.03468,0.00918925121662
42.366001,-71.100752,42.366094,-71.100686,0.04387,0.00725781771799
42.372893,-71.092449,42.373138,-71.092392,0.02803,0.0171815367264
42.372467,-71.091103,42.372479,-71.091202,0.02344,0.00512254454376
42.375068,-71.111196,42.375202,-71.112233,0.02344,0.0537516185625
42.379617,-71.109502,42.379773,-71.109272,0.08361,0.0159417164442
42.384345,-71.123643,42.38435,-71.123636,0.05743,0.000500704560309
42.364211,-71.100861,42.364316,-71.100749,0.01089,0.00924007575024
42.36997,-71.083487,42.369637,-71.083565,0.04458,0.0233574190261
42.368545,-71.113429,42.368574,-71.113515,0.04227,0.00482681677724
42.370211,-71.088553,42.370208,-71.088553,0.21503,0.000204411780774
42.364353,-71.084673,42.364402,-71.084788,0.02478,0.00677905817217
42.369856,-71.087276,42.369871,-71.087399,0.05672,0.0063658217699
42.378818,-71.150778,42.378864,-71.150743,0.02231,0.00364709419464
42.365348,-71.103614,42.365574,-71.103991,0.02186,0.024791618314
42.369,-71.088921,42.369001,-71.088897,0.21691,0.00122647068464
42.382769,-71.130575,42.382598,-71.130304,0.03925,0.0181959019435
42.396234,-71.132173,42.396278,-71.132175,0.07442,0.0030433795425
42.356578,-71.097031,42.356473,-71.097342,0.02992,0.0174631557688
42.381545,-71.115706,42.381558,-71.115653,0.04987,0.0028507932677
42.360331,-71.083898,42.360485,-71.083987,0.01681,0.0115735102963
42.38821,-71.143245,42.388271,-71.143298,0.03572,0.00500982652283
42.389483,-71.128733,42.389443,-71.128726,0.05309,0.0027878050072
42.363074,-71.104372,42.362753,-71.104724,0.06012,0.0285544308419
42.39306,-71.123718,42.393496,-71.123076,0.05497,0.0445190838392
42.398348,-71.131265,42.398438,-71.131177,0.04939,0.00767247939864
42.375743,-71.104751,42.375676,-71.104679,0.05414,0.00591264977425
42.384448,-71.141235,42.384502,-71.141271,0.07311,0.00416000155561
42.372142,-71.082973,42.372028,-71.083,0.04458,0.00799887615121
42.371539,-71.072687,42.371386,-71.072366,0.02477,0.0195058899749
42.392536,-71.136555,42.392564,-71.135777,0.02815,0.0397596677699
42.400248,-71.134469,42.40053,-71.135127,0.02186,0.038829047695
42.379795,-71.121423,42.379778,-71.121535,0.04658,0.00583767741827
42.383916,-71.136333,42.38401,-71.136258,0.08335,0.00754110493881
42.377714,-71.126068,42.377732,-71.126171,0.03978,0.00540404081152
42.377691,-71.152946,42.37769,-71.152963,0.05201,0.000869250933172
42.394136,-71.158247,42.395209,-71.158586,0.06756,0.0761523508341
42.374583,-71.118679,42.374943,-71.118595,0.01486,0.0252483029321
42.355749,-71.109701,42.355175,-71.110278,0.06441,0.0494201502676
42.381573,-71.112199,42.381727,-71.112374,0.06084,0.0138964935852
42.375717,-71.141525,42.375702,-71.141524,0.00369,0.00103895358402
42.380886,-71.154156,42.380896,-71.154176,0.06856,0.00123354789679
42.378617,-71.108567,42.378645,-71.108435,0.08355,0.00701160218629
42.375368,-71.113519,42.375449,-71.11415,0.02344,0.032700614508
42.37779,-71.127608,42.37779,-71.127608,0.03514,0.0
42.370316,-71.094202,42.370862,-71.093996,0.03972,0.0391753991272
42.361879,-71.087097,42.361863,-71.086817,0.02201,0.0143422458848
42.385241,-71.123079,42.385446,-71.1232,0.11072,0.0154565361248
42.370722,-71.093428,42.370792,-71.09339,0.04222,0.00521216639285
42.362847,-71.093647,42.362335,-71.093715,0.03077,0.0355568794042
42.384999,-71.141421,42.38512,-71.141351,0.03864,0.00909421863595
42.388564,-71.143333,42.388497,-71.143391,0.02569,0.00549635873412
42.380776,-71.111138,42.380793,-71.111144,0.07443,0.00121362770576
42.364053,-71.096573,42.364196,-71.096519,0.03972,0.0102610506183
42.392883,-71.157854,42.393088,-71.157925,0.06756,0.0146247308184
42.365301,-71.084557,42.36528,-71.084583,0.0188,0.00196685492747
42.369655,-71.118364,42.369719,-71.118653,0.05925,0.0154058782413
42.375191,-71.154785,42.375191,-71.154786,0.01677,8.34507600516e-05
42.391741,-71.127593,42.390378,-71.127659,0.0474,0.0942640333713
42.377497,-71.128869,42.377554,-71.128979,0.04415,0.00686024127628
42.376311,-71.115628,42.376493,-71.114762,0.04654,0.0459703113693
42.372275,-71.12524,42.372486,-71.125486,0.05925,0.0192471177438
42.37681,-71.137036,42.376772,-71.13707,0.0503,0.00314798566858
42.370177,-71.088547,42.370146,-71.08855,0.21503,0.00214875579375
42.367719,-71.113531,42.36773,-71.114017,0.03906,0.024829090488
42.362167,-71.110398,42.362103,-71.110474,0.04591,0.00588490594431
42.371669,-71.106974,42.371794,-71.10729,0.02932,0.018302751268
42.36956,-71.094058,42.369564,-71.094098,0.03883,0.00206108173187
42.376075,-71.118342,42.37608,-71.118375,0.02344,0.00171835632095
42.363969,-71.101314,42.364014,-71.10139,0.02186,0.00497355328337
42.368917,-71.141213,42.368167,-71.141673,0.03025,0.0569100533062
42.364107,-71.108148,42.364042,-71.108254,0.04591,0.00703440904192
42.377518,-71.144202,42.37757,-71.144232,0.07017,0.0039070644149
42.40033,-71.136667,42.400267,-71.136757,0.02569,0.00632906761218
42.373824,-71.088582,42.374074,-71.088521,0.0128,0.017557214907
42.395585,-71.135261,42.395701,-71.135265,0.06078,0.00801996104143
42.382995,-71.120908,42.383062,-71.120964,0.08181,0.00544224373206
42.391484,-71.135045,42.391484,-71.135045,0.02952,0.0
42.376124,-71.125696,42.37548,-71.12598,0.04786,0.0468125293139
42.373187,-71.120825,42.373158,-71.120911,0.01922,0.00482717745849
42.401299,-71.134552,42.401332,-71.134629,0.04708,0.00454327888235
42.392118,-71.121353,42.392314,-71.121597,0.08436,0.018401980636
42.38801,-71.125684,42.387989,-71.125707,0.08231,0.00186694849722
42.362425,-71.096809,42.362543,-71.096793,0.03972,0.00819646211302
42.366875,-71.110349,42.367181,-71.110058,0.06916,0.025847854187
42.399459,-71.139606,42.399394,-71.139762,0.00636,0.00914195363517
42.366802,-71.094908,42.366882,-71.094843,0.04507,0.00644896761484
42.391751,-71.130655,42.391408,-71.130572,0.09697,0.0240820878344
42.372942,-71.099877,42.37316,-71.099535,0.04345,0.0230642109813
42.384359,-71.117744,42.384355,-71.117654,0.05157,0.00460342712788
42.364905,-71.098029,42.365145,-71.097936,0.04328,0.0172539365592
42.367206,-71.109882,42.36726,-71.109983,0.04227,0.0063663687323
42.384702,-71.131086,42.384778,-71.131192,0.06357,0.00754156666267
42.375046,-71.118578,42.375104,-71.118568,0.01486,0.00404025801204
42.355954,-71.107617,42.356431,-71.108442,0.0512,0.0535007241883
42.377382,-71.144835,42.377401,-71.144857,0.09313,0.0017264427483
42.364744,-71.113913,42.364608,-71.113921,0.03855,0.00940849494385
42.3653,-71.079876,42.365188,-71.079904,0.03671,0.00787184433184
42.388094,-71.143134,42.388143,-71.143186,0.03572,0.0043027749227
42.385997,-71.12958,42.386027,-71.129501,0.07227,0.00453445660088
42.371557,-71.078246,42.371549,-71.078287,0.04922,0.00216489994104
42.366742,-71.142712,42.366692,-71.142823,0.03025,0.00663840174643
42.353611,-71.110517,42.353457,-71.110519,0.06441,0.0106441436268
42.380966,-71.154263,42.381089,-71.154409,0.06856,0.0113059612054
42.374886,-71.15156,42.374967,-71.152363,0.01677,0.0413806394532
42.364761,-71.110639,42.364749,-71.110774,0.03493,0.00694348437113
42.385314,-71.126327,42.385389,-71.126371,0.10489,0.00564943771765
42.393513,-71.132071,42.3941,-71.132094,0.07442,0.0405875363571
42.369122,-71.117249,42.369163,-71.117302,0.05925,0.00391863301724
42.384835,-71.127617,42.384762,-71.127802,0.06856,0.0107074187011
42.369468,-71.070662,42.369589,-71.070349,0.07168,0.0180384951562
42.38648,-71.160917,42.386464,-71.1608,0.06756,0.00607416064269
42.360734,-71.11195,42.360785,-71.112035,0.04814,0.00559182365564
42.3567,-71.106855,42.356627,-71.10673,0.03855,0.00813741194145
42.382693,-71.127392,42.382748,-71.127447,0.06357,0.00472547988261
42.398181,-71.153457,42.398181,-71.153457,0.0285,0.0
42.388112,-71.121385,42.388142,-71.121392,0.05309,0.00210372066918
42.379964,-71.144529,42.380132,-71.144544,0.03864,0.0116366691436
42.386175,-71.136529,42.386223,-71.136623,0.09063,0.00583379905799
42.370953,-71.099861,42.372086,-71.099057,0.03116,0.0884162279594
42.372165,-71.140007,42.371908,-71.140029,0.03025,0.0177979167084
42.373675,-71.106531,42.373724,-71.106639,0.06793,0.00647160509689
42.365032,-71.105528,42.365024,-71.105547,0.04948,0.00111649507577
42.376677,-71.127349,42.376722,-71.127452,0.04415,0.00610959878659
42.367615,-71.08617,42.36782,-71.08776,0.02529,0.0824197197435
42.386246,-71.125321,42.386256,-71.125288,0.05315,0.00182163662315
42.382972,-71.124942,42.383909,-71.125498,0.10489,0.0707082579162
42.362083,-71.113521,42.361775,-71.113475,0.03855,0.0214166259082
42.395238,-71.127814,42.395333,-71.127921,0.02186,0.00854056458586
42.363145,-71.093575,42.363059,-71.093622,0.03077,0.00640997450727
42.382223,-71.12268,42.382284,-71.122731,0.13409,0.00495531709372
42.390892,-71.15697,42.390918,-71.157195,0.03572,0.0116249934027
42.388942,-71.125,42.389518,-71.128606,0.05309,0.188331652376
42.358737,-71.113991,42.358744,-71.113991,0.07213,0.000486597367449
42.364948,-71.096235,42.366072,-71.095809,0.03972,0.0806737104657
42.388047,-71.142562,42.38817,-71.142131,0.02578,0.0235870587611
42.366146,-71.114122,42.366224,-71.114112,0.06708,0.00541530494121
42.3738,-71.097851,42.373859,-71.097805,0.03116,0.00470591259408
42.387766,-71.142703,42.387822,-71.142793,0.03572,0.00600729557357
42.373645,-71.092312,42.373645,-71.092312,0.02803,0.0
42.389402,-71.132157,42.38942,-71.132153,0.05419,0.00126145975251
42.376647,-71.144091,42.376643,-71.144197,0.07502,0.00541916153869
42.36311,-71.095383,42.363192,-71.096499,0.0294,0.0572733698168
42.391466,-71.135301,42.391467,-71.135293,0.02952,0.000408823561548
42.372775,-71.11717,42.371853,-71.117594,0.0238,0.0673013177262
42.381619,-71.134433,42.38166,-71.134439,0.09835,0.00284957158636
42.364617,-71.10656,42.364574,-71.106688,0.04948,0.0071806457461
42.364481,-71.097384,42.364555,-71.09772,0.07521,0.0179046129033
42.378701,-71.136715,42.378699,-71.136669,0.16281,0.0023522162573
42.374376,-71.120094,42.374377,-71.120137,0.01368,0.00219683234266
42.368328,-71.135368,42.368196,-71.135523,0.00155,0.012078038122
42.365584,-71.113679,42.365516,-71.113698,0.03855,0.00479823728484
42.370127,-71.11558,42.370099,-71.115499,0.08878,0.00456621329807
