0,45.590643,-122.738016,1,45.6159481642,-122.692896283,680.0,8575.0
0,45.590643,-122.738016,2,45.5904865882,-122.779378305,427.0,4477.0
0,45.590643,-122.738016,3,45.587612494,-122.784827035,474.0,4781.0
0,45.590643,-122.738016,4,45.5921047116,-122.696245381,638.0,7462.0
0,45.590643,-122.738016,5,45.5404332916,-122.756141478,100,100
0,45.590643,-122.738016,6,45.6018102351,-122.666069371,100,100
0,45.590643,-122.738016,7,45.5946302402,-122.650036259,100,100
0,45.590643,-122.738016,8,45.6013383397,-122.653306767,100,100
0,45.590643,-122.738016,9,45.5888944106,-122.755407217,253.0,1854.0
0,45.590643,-122.738016,10,45.5921014721,-122.640103282,807.0,11834.0
0,45.590643,-122.738016,11,45.5850892415,-122.715838247,312.0,2859.0
0,45.590643,-122.738016,12,45.5854089781,-122.671634848,415.0,5664.0
0,45.590643,-122.738016,13,45.5777290066,-122.721658603,292.0,2604.0
0,45.590643,-122.738016,14,45.5518550537,-122.728356501,570.0,7970.0
0,45.590643,-122.738016,15,45.578642825,-122.671981747,100,100
0,45.590643,-122.738016,16,45.5742823252,-122.652653402,100,100
0,45.590643,-122.738016,17,45.5680788747,-122.600837636,100,100
0,45.590643,-122.738016,18,45.5722506658,-122.69576223,447.0,4706.0
0,45.590643,-122.738016,19,45.5609109922,-122.696247825,574.0,5745.0
0,45.590643,-122.738016,20,45.5677524077,-122.633338544,685.0,9767.0
0,45.590643,-122.738016,21,45.5563704733,-122.550823414,1109.0,15894.0
0,45.590643,-122.738016,22,45.562421739,-122.568157268,100,100
0,45.590643,-122.738016,23,45.5567588755,-122.522344756,100,100
0,45.590643,-122.738016,24,45.5595236924,-122.670966446,100,100
0,45.590643,-122.738016,25,45.5580471207,-122.65754831,100,100
0,45.590643,-122.738016,26,45.5619535999,-122.650829434,100,100
0,45.590643,-122.738016,27,45.5387158963,-122.495486222,1452.0,21243.0
0,45.590643,-122.738016,28,45.5466528062,-122.621542407,967.0,12601.0
0,45.590643,-122.738016,29,45.5540033112,-122.648554931,856.0,10436.0
0,45.590643,-122.738016,30,45.5474958195,-122.635056702,918.0,12126.0
0,45.590643,-122.738016,31,45.5493335198,-122.671105453,828.0,9846.0
0,45.590643,-122.738016,32,45.5434319304,-122.769732228,100,100
0,45.590643,-122.738016,33,45.5455084265,-122.590444711,100,100
0,45.590643,-122.738016,34,45.5511634211,-122.560416141,100,100
0,45.590643,-122.738016,35,45.5412687626,-122.576420929,100,100
0,45.590643,-122.738016,36,45.5500453791,-122.510412164,1319.0,19135.0
0,45.590643,-122.738016,37,45.5466294704,-122.670804589,870.0,13558.0
0,45.590643,-122.738016,38,45.5423731399,-122.669833262,869.0,10559.0
0,45.590643,-122.738016,39,45.5417642052,-122.649019135,974.0,11720.0
0,45.590643,-122.738016,40,45.5470187119,-122.65035763,894.0,11056.0
0,45.590643,-122.738016,41,45.5451627052,-122.642013162,100,100
0,45.590643,-122.738016,42,45.5367599535,-122.606145216,100,100
0,45.590643,-122.738016,43,45.5421301956,-122.554483627,100,100
0,45.590643,-122.738016,44,45.5379967149,-122.710921019,100,100
0,45.590643,-122.738016,45,45.545375433,-122.627913759,100,100
0,45.590643,-122.738016,46,45.5396414607,-122.707220335,716.0,10267.0
0,45.590643,-122.738016,47,45.5415174918,-122.721989789,663.0,9201.0
0,45.590643,-122.738016,48,45.540912624,-122.520672623,1375.0,20038.0
0,45.590643,-122.738016,49,45.5428396563,-122.582016268,1166.0,16018.0
0,45.590643,-122.738016,50,45.5407445675,-122.623706431,1078.0,13118.0
0,45.590643,-122.738016,51,45.5430073024,-122.621631058,100,100
0,45.590643,-122.738016,52,45.5312597698,-122.684383563,100,100
0,45.590643,-122.738016,53,45.5382800484,-122.620988806,100,100
0,45.590643,-122.738016,54,45.5335276867,-122.620489427,100,100
0,45.590643,-122.738016,55,45.5354529524,-122.559994015,1237.0,17840.0
0,45.590643,-122.738016,56,45.5291880041,-122.660631525,897.0,12006.0
0,45.590643,-122.738016,57,45.5324722024,-122.644485339,920.0,12744.0
0,45.590643,-122.738016,58,45.5344360182,-122.628001246,984.0,16164.0
0,45.590643,-122.738016,59,45.527495669,-122.584817627,1176.0,18867.0
0,45.590643,-122.738016,60,45.5313620647,-122.627621263,100,100
0,45.590643,-122.738016,61,45.5285497082,-122.705002296,100,100
0,45.590643,-122.738016,62,45.5272788143,-122.648297076,100,100
0,45.590643,-122.738016,63,45.5319333868,-122.650430494,100,100
0,45.590643,-122.738016,64,45.5238128237,-122.724099996,1110.0,16136.0
0,45.590643,-122.738016,65,45.5266192546,-122.602880489,1011.0,17332.0
0,45.590643,-122.738016,66,45.5220617244,-122.526384075,1461.0,22151.0
0,45.590643,-122.738016,67,45.5241023377,-122.671991519,921.0,13927.0
0,45.590643,-122.738016,68,45.5188529899,-122.704328586,100,100
0,45.590643,-122.738016,69,45.5186771774,-122.69833665,100,100
0,45.590643,-122.738016,70,45.522904325,-122.498099258,100,100
0,45.590643,-122.738016,71,45.514814877,-122.716698698,100,100
0,45.590643,-122.738016,72,45.5192770657,-122.65615735,100,100
0,45.590643,-122.738016,73,45.5144984397,-122.680270291,965.0,14204.0
0,45.590643,-122.738016,74,45.5191011769,-122.604024165,1124.0,18312.0
0,45.590643,-122.738016,75,45.5151293431,-122.737326626,1050.0,17940.0
0,45.590643,-122.738016,76,45.5182194319,-122.69880822,973.0,13680.0
0,45.590643,-122.738016,77,45.512942672,-122.693137162,991.0,13920.0
0,45.590643,-122.738016,78,45.5006783541,-122.72618591,100,100
0,45.590643,-122.738016,79,45.5165003865,-122.623606144,100,100
0,45.590643,-122.738016,80,45.5169822271,-122.556303404,100,100
0,45.590643,-122.738016,81,45.5118157022,-122.723032859,100,100
0,45.590643,-122.738016,82,45.5135333417,-122.548903767,1393.0,21101.0
0,45.590643,-122.738016,83,45.5069844874,-122.49079998,1770.0,27178.0
0,45.590643,-122.738016,84,45.505230906,-122.647015081,1088.0,15327.0
0,45.590643,-122.738016,85,45.5044741102,-122.628602522,1258.0,17059.0
0,45.590643,-122.738016,86,45.4912739667,-122.67868983,100,100
0,45.590643,-122.738016,87,45.4970990258,-122.69231471,100,100
0,45.590643,-122.738016,88,45.5034679758,-122.59025406,100,100
0,45.590643,-122.738016,89,45.4995248153,-122.721989316,100,100
0,45.590643,-122.738016,90,45.49335829,-122.529789677,100,100
0,45.590643,-122.738016,91,45.4889490905,-122.654027931,1025.0,16340.0
0,45.590643,-122.738016,92,45.4895454259,-122.731623232,1246.0,20842.0
0,45.590643,-122.738016,93,45.4937326436,-122.624127777,1320.0,18946.0
0,45.590643,-122.738016,94,45.4851317421,-122.702475079,1326.0,22192.0
0,45.590643,-122.738016,95,45.4920821,-122.597402352,100,100
0,45.590643,-122.738016,96,45.4637093746,-122.565468871,100,100
0,45.590643,-122.738016,97,45.4907152385,-122.553502444,100,100
0,45.590643,-122.738016,98,45.4923990089,-122.698184886,100,100
0,45.590643,-122.738016,99,45.4875576534,-122.49105116,100,100
0,45.590643,-122.738016,100,45.4743331804,-122.503661502,1867.0,30417.0
0,45.590643,-122.738016,101,45.4904853149,-122.69495063,1257.0,17917.0
