5;-122.504916886;37.7820213927;['37.7820213927', '-122.504916886', '37.7820097611', '-122.504716863', '37.7820155769', '-122.504816874', '19770000.0', '51491000.0', '51397000.0', '\n']
5;-122.504716863;37.7820097611;['37.7820213927', '-122.504916886', '37.7820097611', '-122.504716863', '37.7820155769', '-122.504816874', '19770000.0', '51491000.0', '51397000.0', '\n']
5;-122.504816874;37.7820155769;['37.7820213927', '-122.504916886', '37.7820097611', '-122.504716863', '37.7820155769', '-122.504816874', '19770000.0', '51491000.0', '51397000.0', '\n']
6;-122.504716863;37.7820097611;['37.7820097611', '-122.504716863', '37.781971111', '-122.504585064', '37.7819904361', '-122.504650963', '19770000.0', '51491000.0', '51397000.0', '\n']
6;-122.504585064;37.781971111;['37.7820097611', '-122.504716863', '37.781971111', '-122.504585064', '37.7819904361', '-122.504650963', '19770000.0', '51491000.0', '51397000.0', '\n']
6;-122.504650963;37.7819904361;['37.7820097611', '-122.504716863', '37.781971111', '-122.504585064', '37.7819904361', '-122.504650963', '19770000.0', '51491000.0', '51397000.0', '\n']
7;-122.504585064;37.781971111;['37.781971111', '-122.504585064', '37.7815308066', '-122.503728189', '37.7817509588', '-122.504156627', '19770000.0', '51491000.0', '51397000.0', '\n']
7;-122.504156627;37.7817509588;['37.781971111', '-122.504585064', '37.7815308066', '-122.503728189', '37.7817509588', '-122.504156627', '19770000.0', '51491000.0', '51397000.0', '\n']
14;-122.368899572;37.7271657926;['37.7271657926', '-122.368899572', '37.7278662565', '-122.370140068', '37.7275160245', '-122.36951982', '19405000.0', '51684000.0', '51884000.0', '\n']
14;-122.370140068;37.7278662565;['37.7271657926', '-122.368899572', '37.7278662565', '-122.370140068', '37.7275160245', '-122.36951982', '19405000.0', '51684000.0', '51884000.0', '\n']
14;-122.36951982;37.7275160245;['37.7271657926', '-122.368899572', '37.7278662565', '-122.370140068', '37.7275160245', '-122.36951982', '19405000.0', '51684000.0', '51884000.0', '\n']
15;-122.370140068;37.7278662565;['37.7278662565', '-122.370140068', '37.7281891206', '-122.370711863', '37.7280276886', '-122.370425965', '19404000.0', '33121000.0', '51684000.0', '\n']
49;-122.416680948;37.7429310428;['37.7432227225', '-122.417421526', '37.7429310428', '-122.416680948', '37.7430768827', '-122.417051237', '5251000.0', '52003000.0', '21279000.0', '\n']
55;-122.372480482;37.7231552046;['37.7231552046', '-122.372480482', '37.7227564583', '-122.372834734', '37.7229558315', '-122.372657608', '19000000.0', '51606000.0', '51604000.0', '\n']
55;-122.372834734;37.7227564583;['37.7231552046', '-122.372480482', '37.7227564583', '-122.372834734', '37.7229558315', '-122.372657608', '19000000.0', '51606000.0', '51604000.0', '\n']
55;-122.372657608;37.7229558315;['37.7231552046', '-122.372480482', '37.7227564583', '-122.372834734', '37.7229558315', '-122.372657608', '19000000.0', '51606000.0', '51604000.0', '\n']
56;-122.372834734;37.7227564583;['37.7227564583', '-122.372834734', '37.7218339617', '-122.373761939', '37.72229521', '-122.373298337', '19000000.0', '51606000.0', '51604000.0', '\n']
56;-122.373761939;37.7218339617;['37.7227564583', '-122.372834734', '37.7218339617', '-122.373761939', '37.72229521', '-122.373298337', '19000000.0', '51606000.0', '51604000.0', '\n']
56;-122.373298337;37.72229521;['37.7227564583', '-122.372834734', '37.7218339617', '-122.373761939', '37.72229521', '-122.373298337', '19000000.0', '51606000.0', '51604000.0', '\n']
57;-122.371076873;37.7246432995;['37.7246432995', '-122.371076873', '37.7240215553', '-122.371710785', '37.7243324274', '-122.371393829', '19001000.0', '51604000.0', '51607000.0', '\n']
57;-122.371710785;37.7240215553;['37.7246432995', '-122.371076873', '37.7240215553', '-122.371710785', '37.7243324274', '-122.371393829', '19001000.0', '51604000.0', '51607000.0', '\n']
57;-122.371393829;37.7243324274;['37.7246432995', '-122.371076873', '37.7240215553', '-122.371710785', '37.7243324274', '-122.371393829', '19001000.0', '51604000.0', '51607000.0', '\n']
58;-122.371710785;37.7240215553;['37.7240215553', '-122.371710785', '37.7231552046', '-122.372480482', '37.72358838', '-122.372095633', '19001000.0', '51604000.0', '51607000.0', '\n']
58;-122.372480482;37.7231552046;['37.7240215553', '-122.371710785', '37.7231552046', '-122.372480482', '37.72358838', '-122.372095633', '19001000.0', '51604000.0', '51607000.0', '\n']
58;-122.372095633;37.72358838;['37.7240215553', '-122.371710785', '37.7231552046', '-122.372480482', '37.72358838', '-122.372095633', '19001000.0', '51604000.0', '51607000.0', '\n']
173;-122.382609043;37.7328982814;['37.7329664321', '-122.382558813', '37.7328982814', '-122.382609043', '37.7329323568', '-122.382583928', '20005002.0', '53003000.0', '53002000.0', '\n']
173;-122.382583928;37.7329323568;['37.7329664321', '-122.382558813', '37.7328982814', '-122.382609043', '37.7329323568', '-122.382583928', '20005002.0', '53003000.0', '53002000.0', '\n']
280;-122.39994337;37.7718172975;['37.772496807', '-122.399082464', '37.7711377881', '-122.400804277', '37.7718172975', '-122.39994337', '7836002.0', '23853000.0', '53013000.0', '\n']
