-71.089214437,42.3703017803,-71.0890417911,42.3702468034,James Way,James_Way_1,1381.0,1393.0,Way
-71.1510653465,42.3789446989,-71.1510724504,42.3789652186,Holworthy St,Holwort_St_10,749.0,700.0,St
-71.1246143636,42.375986167,-71.1236768962,42.3762138804,Mason St,Mason_St_1,918.0,899.0,St
-71.1269797161,42.3755064869,-71.1269653146,42.3755073458,Longfellow Pk,Longfel_Pk_1,884.0,888.0,Pk
-71.0918144021,42.3686680185,-71.091768241,42.3687507259,Berkshire St,Berkshi_St_2,1524.0,1511.0,St
-71.1311286173,42.3896101737,-71.1308724647,42.3896280667,Walden Square Rd,Walden-S_Rd_1,338.0,335.0,Rd
-71.0796198369,42.360704808,-71.0800224123,42.360692037,Memorial Dr,Memoria_Dr_23,2227.0,2226.0,Dr
-71.1210641145,42.3788685057,-71.1210209829,42.3788461092,Follen St,Follen_St_2,753.0,794.0,St
-71.0831604636,42.3707245969,-71.0833033349,42.3707429511,Otis St,Otis_St_5,1362.0,1344.0,St
-71.1187490212,42.3743657671,-71.1187404756,42.3743897769,Peabody St,Peabody_St_1,1072.0,994.0,St
-71.1042429708,42.3654592798,-71.1043022074,42.365406907,Western Ave,Western_Ave_14,1706.0,1733.0,Ave
-71.1105703088,42.3773279672,-71.1105855273,42.3773397946,Irving St,Irving_St_3,907.0,826.0,St
-71.1228263777,42.3699161656,-71.1229593985,42.3699745017,Memorial Dr,Memoria_Dr_39,1437.0,1149.0,Dr
-71.1297948259,42.3767355941,-71.1298275632,42.3767004381,Mercer Cir,Mercer_Cir_4,809.0,868.0,Cir
-71.1579387073,42.3819582355,-71.1579349472,42.3822085925,Grove St,Grove_St_1,638.0,609.0,St
-71.1424533055,42.3979152728,-71.1425925789,42.3979486615,Concord Tpk,Concord_Tpk_4,2212.0,76.0,Tpk
-71.1175624627,42.3851857259,-71.1176387682,42.38449099,Frost St,Frost_St_3,466.0,501.0,St
-71.0975005203,42.3742799914,-71.0974495997,42.3743493206,Prospect St,Prospec_St_11,1080.0,1051.0,St
-71.1156525756,42.3763076508,-71.1156441377,42.3763076226,Kirkland St,Kirklan_St_1,892.0,881.0,St
-71.0965194068,42.3641957151,-71.0963043204,42.3647625462,Windsor St,Windsor_St_5,1826.0,1763.0,St
-71.1077072898,42.3642344184,-71.1081455891,42.3640782103,River St,River_St_12,1799.0,2187.0,St
-71.0975575062,42.3743915728,-71.0983043157,42.3746801979,Houghton St,Houghto_St_1,1051.0,992.0,St
-71.107742533,42.3752108451,-71.1073724515,42.3767536997,Hovey Ave,Hovey_Ave_1,1030.0,855.0,Ave
-71.1380251188,42.3993207912,-71.1380229226,42.3994909705,Kimball St,Kimball_St_1,59.0,38.0,St
-71.1300622513,42.3818425601,-71.1301328739,42.3818864453,Concord Ave,Concord_Ave_9,622.0,598.0,Ave
-71.1460815544,42.378542781,-71.1460679677,42.3786095847,Larchwood Dr,Larchwo_Dr_5,795.0,756.0,Dr
-71.1213634429,42.3896889299,-71.121442444,42.3897435497,Porter Cir,Porter_Cir_1,324.0,320.0,Cir
-71.1053398728,42.3569993662,-71.105345744,42.3570190066,Allston St,Allston_St_1,2067.0,2056.0,St
-71.1324569941,42.3986696502,-71.1324538656,42.3981697831,Edmunds St,Edmunds_St_1,49.0,71.0,St
-71.1100285321,42.3624808048,-71.1100937403,42.362424882,Pleasant St,Pleasan_St_10,1875.0,1892.0,St
-71.1333804841,42.4023533045,-71.1333900896,42.4023569024,Matignon Rd,Matigno_Rd_2,4.0,2.0,Rd
-71.1406574836,42.3957775212,-71.1406110775,42.3954877961,Alewife Brook Pkwy,Alewife-B_Pkwy_4,100.0,2199.0,Pkwy
-71.1095435669,42.3775968512,-71.109393142,42.3776292968,Kirkland St,Kirklan_St_10,826.0,806.0,St
-71.1339800525,42.3839320187,-71.1340887826,42.3838325629,Walden St,Walden_St_4,506.0,531.0,St
-71.1408344993,42.3832426065,-71.1408700287,42.3833344789,Lakeview Ave,Lakevie_Ave_3,633.0,560.0,Ave
-71.1233621431,42.3854775079,-71.123240551,42.3855145114,Hillside Ave,Hillsid_Ave_1,474.0,455.0,Ave
-71.1357772737,42.3815587555,-71.135628009,42.3822256395,Reservoir St,Reservo_St_4,641.0,596.0,St
-71.1112261422,42.3556739912,-71.1113131493,42.3555914414,Rockingham St,Rocking_St_1,2097.0,2103.0,St
-71.0973076112,42.3619264322,-71.0975142011,42.3619360462,Front St,Front_St_1,1924.0,1925.0,St
-71.0993220967,42.3640647415,-71.0994740898,42.3641543712,Bishop Allen Dr,Bishop-A_Dr_2,1820.0,1805.0,Dr
-71.081766266,42.364958309,-71.0825537992,42.3650591612,Linskey Way,Linskey_Way_4,1758.0,1744.0,Way
-71.1234130693,42.3743036102,-71.1236772693,42.3741298147,Hilliard St,Hilliar_St_2,1050.0,1071.0,St
-71.0973096816,42.3616012107,-71.0974449359,42.3616800826,Massachusetts Ave,Massach_Ave_6,1950.0,1933.0,Ave
-71.1047195918,42.3566746962,-71.1048621666,42.3565468727,Waverly St,Waverly_St_6,2065.0,2080.0,St
-71.1123174009,42.3646180585,-71.1123249541,42.364756166,Dodge St,Dodge_St_1,1782.0,1725.0,St
-71.1134297765,42.3711386011,-71.1133620547,42.3712051917,Remington St,Remingt_St_1,1346.0,1261.0,St
-71.1227324771,42.3802238784,-71.1227335871,42.3802363402,Walker St,Walker_St_3,685.0,656.0,St
-71.141889715,42.397883226,-71.1418997594,42.397809305,Alewife Brook Pkwy,Alewife-B_Pkwy_10,70.0,2212.0,Pkwy
-71.1346079209,42.372407998,-71.134565273,42.3725067862,Gerrys Landing Rd,Gerrys-L_Rd_2,2136.0,2134.0,Rd
-71.1135465086,42.3622574567,-71.1135211572,42.3620827383,Putnam Ave,Putnam_Ave_14,1904.0,1938.0,Ave
-71.1040639966,42.3696784803,-71.1040567082,42.3696900352,West Pl,West_Pl_1,1450.0,1416.0,Pl
-71.1204212323,42.3846650394,-71.1204874189,42.3846518942,Linnaean St,Linnaea_St_11,487.0,488.0,St
-71.0898887291,42.3723098332,-71.0902333139,42.3723538414,Cambridge St,Cambrid_St_16,1201.0,1193.0,St
-71.1134432195,42.3752301423,-71.113414812,42.3753547924,Prescott St,Prescot_St_2,1054.0,964.0,St
-71.1302751786,42.398455046,-71.1294932648,42.3991626652,Camp St,Camp_St_1,67.0,44.0,St
-71.1182197021,42.3760560062,-71.1183421616,42.3760751271,Cambridge St,Cambrid_St_51,2221.0,886.0,St
-71.1399245772,42.3993080356,-71.1400307353,42.3992406445,Seagrave Rd,Seagrav_Rd_1,38.0,53.0,Rd
-71.1444811238,42.3795589406,-71.1445158649,42.3797916074,Fresh Pond Pkwy,Fresh-P_Pkwy_7,719.0,696.0,Pkwy
-71.1517373046,42.3780397118,-71.1519838603,42.3780074742,Locust St,Locust_St_1,785.0,791.0,St
-71.1429843504,42.3754022305,-71.1433004561,42.3753934148,Mt Auburn St,Mt-A_St_36,1008.0,978.0,St
-71.1032576484,42.3731408116,-71.1032879775,42.3730963524,Fainwood Cir,Fainwoo_Cir_1,1127.0,1150.0,Cir
-71.120845459,42.3806578234,-71.1208694417,42.3806703605,Langdon St,Langdon_St_6,2197.0,663.0,St
-71.1099048309,42.3603277083,-71.1113855612,42.3612094827,Prince St,Prince_St_1,1993.0,1956.0,St
-71.1117633951,42.3695318482,-71.1118605042,42.3695669434,Massachusetts Ave,Massach_Ave_30,1488.0,1457.0,Ave
-71.0767774641,42.3657098856,-71.0769946891,42.3657463304,Rogers St,Rogers_St_1,1695.0,1687.0,St
-71.1233597201,42.3782158212,-71.1233560983,42.3782211603,Follen St,Follen_St_1,767.0,753.0,St
-71.0885613366,42.3702192641,-71.0885529517,42.370211194,Memorial Way,Memoria_Way_2,1393.0,1448.0,Way
-71.1248182927,42.3732086798,-71.1249735251,42.3729677351,Gerry St,Gerry_St_1,1132.0,1158.0,St
-71.0815752626,42.3671334526,-71.0816311762,42.3670382991,Third St,Third_St_9,1568.0,1612.0,St
-71.1143053646,42.3710025529,-71.1149683024,42.3712569268,Arrow St,Arrow_St_1,1327.0,1280.0,St
-71.0855599468,42.3683587597,-71.0855871382,42.3682412464,Sixth St,Sixth_St_5,1500.0,1532.0,St
-71.1283909128,42.3756438123,-71.1289284574,42.3757783056,Foster St,Foster_St_1,949.0,929.0,St
-71.0986487489,42.3726632698,-71.0982244029,42.3732605459,Prospect St,Prospec_St_9,1182.0,1107.0,St
-71.0799832385,42.3682191362,-71.0804466436,42.3682814167,Hurley St,Hurley_St_3,1533.0,1527.0,St
-71.1145632894,42.3838899854,-71.114558456,42.3838935365,Arcadia St,Arcadia_St_1,546.0,517.0,St
-71.1258973601,42.3845894304,-71.1263269582,42.3853142991,Raymond St,Raymond_St_4,494.0,461.0,St
-71.1439934634,42.3801570931,-71.1440512269,42.3801394354,Huron Ave,Huron_Ave_9,686.0,696.0,Ave
-71.1539104902,42.3777406635,-71.1540017911,42.3777480453,Lawn St,Lawn_St_2,803.0,810.0,St
-71.0870551882,42.3712233588,-71.0872256818,42.3712453745,Otis St,Otis_St_10,1306.0,1300.0,St
-71.1111283629,42.3819396057,-71.1109669892,42.3819934201,Museum St,Museum_St_2,632.0,612.0,St
-71.1435873197,42.3767317076,-71.1437870442,42.3766886681,Larchwood Dr,Larchwo_Dr_3,837.0,878.0,Dr
-71.1290485979,42.3856198217,-71.1290509724,42.3856251803,Esten St,Esten_St_1,449.0,435.0,St
-71.1141375521,42.3829503344,-71.114114786,42.3829386781,Crescent St,Crescen_St_1,569.0,593.0,St
-71.1361457395,42.3841500437,-71.1358963615,42.3844611176,Fayerweather St,Fayerwe_St_7,520.0,491.0,St
-71.0737976858,42.3706757707,-71.0733963135,42.3704731143,Glassworks Ave,Glasswo_Ave_2,2236.0,2237.0,Ave
-71.1270349487,42.3755164623,-71.127021763,42.3755119742,Longfellow Pk,Longfel_Pk_1,884.0,888.0,Pk
-71.1572885487,42.3910471492,-71.1574892986,42.3917097779,Blanchard Rd,Blancha_Rd_3,2186.0,213.0,Rd
-71.1291887013,42.3912371482,-71.1291878409,42.3911818801,Yerxa Rd,Yerxa_Rd_1,261.0,287.0,Rd
-71.1055574438,42.3623720122,-71.1056005364,42.3623979817,Cottage St,Cottage_St_1,1905.0,1895.0,St
-71.1084234707,42.3593630685,-71.1087340221,42.3590736643,Pearl St,Pearl_St_8,2013.0,2029.0,St
-71.1123606047,42.3626642273,-71.1124255982,42.3626430425,River St,River_St_4,1880.0,1882.0,St
-71.0984486022,42.3659559892,-71.0984145822,42.3660164597,Columbia St,Columbi_St_6,1689.0,1680.0,St
-71.121089109,42.3845246867,-71.121219081,42.3844974819,Linnaean St,Linnaea_St_10,488.0,497.0,St
-71.1038456331,42.37000828,-71.1036661993,42.3702669497,West Pl,West_Pl_2,1416.0,1386.0,Pl
-71.1255914663,42.3773828997,-71.1255961932,42.3773971568,St Johns Rd,St-J_Rd_2,842.0,815.0,Rd
-71.1253037798,42.374223346,-71.1254884111,42.3742925491,Mt Auburn St,Mt-A_St_23,1073.0,1064.0,St
-71.0848206117,42.3715236124,-71.0849257067,42.3710731395,Sixth St,Sixth_St_9,1260.0,1326.0,St
-71.0849257067,42.3710731395,-71.0849541333,42.3709538472,Sixth St,Sixth_St_9,1260.0,1326.0,St
-71.1478595771,42.3918045503,-71.1478825571,42.3919988449,Moulton St,Moulton_St_1,327.0,240.0,St
-71.0854525823,42.3720872204,-71.0854550578,42.3720765274,Seventh St,Seventh_St_4,1179.0,1252.0,St
-71.1308502731,42.3998138821,-71.1307910581,42.3998671463,Washburn Ave,Washbur_Ave_1,2176.0,31.0,Ave
-71.0849812978,42.3708407794,-71.0850901338,42.3703725106,Sixth St,Sixth_St_8,1326.0,1387.0,St
-71.1279777246,42.3850024622,-71.1278024684,42.3847622013,Upland Rd,Upland_Rd_1,475.0,486.0,Rd
-71.1388214626,42.3750292688,-71.1393622648,42.3752314471,Fresh Pond Pkwy,Fresh-P_Pkwy_1,2141.0,912.0,Pkwy
-71.0902833758,42.3740861361,-71.0902413595,42.3742650648,Harding St,Harding_St_3,1086.0,1045.0,St
-71.1131755981,42.38263793,-71.113213569,42.3827173613,Carver St,Carver_St_3,601.0,582.0,St
-71.1281959324,42.3887783395,-71.1282211352,42.388779299,Hubbard Ave,Hubbard_Ave_1,362.0,348.0,Ave
-71.1032126407,42.3732244056,-71.1032309425,42.3731799323,Fainwood Cir,Fainwoo_Cir_1,1127.0,1150.0,Cir
-71.130506918,42.3814314462,-71.1305274265,42.3814181485,Manassas Ave,Manassa_Ave_1,622.0,617.0,Ave
-71.1311309756,42.3861094444,-71.1318427881,42.3858533158,Walden St,Walden_St_7,430.0,456.0,St
-71.1084416204,42.3564308298,-71.1086990302,42.3565778284,Chestnut St,Chestnu_St_2,2099.0,2078.0,St
-71.1083061435,42.3783116736,-71.1084066852,42.3785713032,Holden St,Holden_St_1,787.0,746.0,St
-71.1263709697,42.3853893001,-71.126404284,42.3854455243,Raymond St,Raymond_St_5,461.0,443.0,St
-71.1228865405,42.3852228924,-71.123038262,42.3851735025,Lancaster St,Lancast_St_1,454.0,469.0,St
-71.1191934811,42.3873669594,-71.1192584171,42.3873591342,Mt Vernon St,Mt-V_St_1,384.0,374.0,St
-71.1399734222,42.3808038995,-71.1399840889,42.3808351329,Lakeview Ave,Lakevie_Ave_1,880.0,657.0,Ave
-71.143562281,42.3760589219,-71.1435947678,42.3760536716,Fresh Pond Ln,Fresh-P_Ln_1,942.0,878.0,Ln
-71.0888490472,42.3690254383,-71.0888538926,42.3690201047,Memorial Way,Memoria_Way_1,1448.0,1493.0,Way
-71.1211601549,42.3917197443,-71.1210708378,42.3917862681,Blake St,Blake_St_1,268.0,241.0,St
-71.1162082058,42.3825696884,-71.1160531609,42.3825691711,Sacramento St,Sacrame_St_2,592.0,593.0,St
-71.1353132711,42.3865736261,-71.1361199528,42.3863284737,Garden St,Garden_St_28,421.0,432.0,St
-71.122125743,42.3697374495,-71.1223322185,42.369771084,Memorial Dr,Memoria_Dr_38,1456.0,1437.0,Dr
-71.1336872859,42.38447282,-71.1351929887,42.3851333803,Copley St,Copley_St_1,506.0,472.0,St
-71.1409710437,42.3833205525,-71.1408700287,42.3833344789,Worthington St,Worthin_St_1,572.0,560.0,St
-71.1017748237,42.3607337669,-71.1018669525,42.3607928916,Pilgrim St,Pilgrim_St_1,2243.0,1973.0,St
-71.1328155413,42.3810218493,-71.1328660043,42.3810255776,Wyman Rd,Wyman_Rd_1,651.0,655.0,Rd
-71.1066547872,42.3611470529,-71.1078648959,42.3618746897,Lawrence St,Lawrenc_St_1,1963.0,1923.0,St
-71.1316203004,42.3871160524,-71.1316691471,42.3871883777,Sherman St,Sherman_St_6,388.0,338.0,St
-71.137325664,42.3749809045,-71.1379286471,42.3748126443,Mt Auburn St,Mt-A_St_40,998.0,2141.0,St
-71.13810725,42.373001791,-71.1381098441,42.3729688154,Coolidge Hill,Coolidg_Hil_4,1136.0,1198.0,Hill
-71.1298645629,42.3833798083,-71.130153242,42.3831312463,Huron Ave,Huron_Ave_30,550.0,571.0,Ave
-71.1066149834,42.3534405946,-71.1069585755,42.3534391077,Memorial Dr,Memoria_Dr_2,2120.0,2124.0,Dr
-71.0882712709,42.3610631177,-71.0882950169,42.3611041993,Ames St,Ames_St_3,2001.0,2145.0,St
-71.130735918,42.3998375806,-71.1306568287,42.399794547,Washburn Ter,Washbur_Ter_1,31.0,34.0,Ter
-71.1248768924,42.3740669147,-71.1249544596,42.3739549077,Brewer St,Brewer_St_2,1073.0,1111.0,St
-71.1271161639,42.3756013802,-71.1271161744,42.3755995966,Longfellow Pk,Longfel_Pk_1,884.0,888.0,Pk
-71.1421762569,42.3778428453,-71.1422586393,42.3779348905,Larch Rd,Larch_Rd_2,818.0,686.0,Rd
-71.121009095,42.3734064713,-71.1210210848,42.3734127673,Brattle St,Brattle_St_1,1129.0,1078.0,St
-71.0783437385,42.3715499403,-71.0783641597,42.3715509207,Gore St,Gore_St_3,2135.0,1272.0,St
-71.1300602011,42.3797255337,-71.1300601802,42.3797291009,Buckingham St,Bucking_St_3,715.0,681.0,St
-71.1198766195,42.3712946278,-71.119657968,42.3716913018,Dunster St,Dunster_St_2,1311.0,1264.0,St
-71.0845828467,42.365280354,-71.0845889189,42.3652741468,Fifth St,Fifth_St_1,1723.0,1789.0,St
-71.1229279554,42.3808972275,-71.1229539141,42.3809757106,Walker St,Walker_St_3,685.0,656.0,St
-71.1103725875,42.3575341985,-71.1104947014,42.3576032417,Chestnut St,Chestnu_St_6,2052.0,2043.0,St
-71.1137718086,42.3637301654,-71.1137275166,42.3634399589,Putnam Ave,Putnam_Ave_16,1829.0,1856.0,Ave
-71.0909588423,42.3735093751,-71.0907636346,42.3743373096,Hunting St,Hunting_St_1,1189.0,1043.0,St
-71.1062392825,42.367101136,-71.1060699723,42.3672760675,Bigelow St,Bigelow_St_1,1624.0,1589.0,St
-71.1362299489,42.377863409,-71.1362576002,42.3778626183,Channing Pl,Channin_Pl_1,848.0,802.0,Pl
-71.1192888575,42.3723253612,-71.1187920799,42.3732084875,Dunster St,Dunster_St_4,1217.0,1116.0,St
-71.0857305713,42.3709245678,-71.0858332241,42.3704785581,Seventh St,Seventh_St_2,1317.0,1379.0,St
-71.1169344351,42.3716029606,-71.116972067,42.3715424967,Plympton St,Plympto_St_4,1278.0,1298.0,St
-71.1136363125,42.3811942872,-71.1137091112,42.3812738078,Howland St,Howland_St_1,647.0,616.0,St
-71.1017288998,42.3642138722,-71.1020029865,42.3643769961,Massachusetts Ave,Massach_Ave_15,1811.0,1791.0,Ave
-71.1344640368,42.37276663,-71.1344405136,42.3728859497,Gerrys Landing Rd,Gerrys-L_Rd_2,2136.0,2134.0,Rd
-71.1317887207,42.374295079,-71.1319837176,42.3742377757,Memorial Dr,Memoria_Dr_41,1113.0,2136.0,Dr
-71.0938681016,42.361897407,-71.0939821016,42.3617302832,Portland St,Portlan_St_1,1863.0,1934.0,St
-71.1360276291,42.3804457865,-71.1360128204,42.380510774,Reservoir St,Reservo_St_2,729.0,675.0,St
-71.0844331333,42.3659391614,-71.0846948582,42.3659730631,Binney St,Binney_St_5,1681.0,1671.0,St
-71.1561548693,42.3937363716,-71.1561512058,42.3937497242,South Normandy Ave,South-N_Ave_2,208.0,179.0,Ave
-71.0979728679,42.3685961625,-71.0978027886,42.3688878123,Elm St,Elm_St_4,1537.0,1470.0,St
-71.0932825665,42.3699990485,-71.0932957888,42.3699973116,York St,York_St_3,1408.0,1410.0,St
-71.1332864288,42.3997067224,-71.1334853762,42.3998178592,Massachusetts Ave,Massach_Ave_108,2201.0,2203.0,Ave
-71.1171700654,42.3727754096,-71.1175938271,42.3718528621,Linden St,Linden_St_2,1163.0,1258.0,St
-71.1277441687,42.3830334714,-71.1278135542,42.3830862722,Garden St,Garden_St_16,573.0,565.0,St
-71.112326338,42.3649227911,-71.1123213966,42.3649441783,Dodge St,Dodge_St_1,1782.0,1725.0,St
-71.1364922013,42.3742645963,-71.1367236569,42.3743472928,Gerrys Landing Rd,Gerrys-L_Rd_5,2141.0,2136.0,Rd
-71.0875324772,42.3713685317,-71.0874587626,42.3716177589,Max Ave,Max_Ave_1,1300.0,1232.0,Ave
-71.107352746,42.3768338143,-71.1072482786,42.376820094,Magnolia Ave,Magnoli_Ave_2,855.0,864.0,Ave
-71.1233579991,42.3793126473,-71.1240290342,42.379035057,Chauncy St,Chauncy_St_2,702.0,726.0,St
-71.1193844924,42.3825873473,-71.1170867157,42.3825752774,Sacramento St,Sacrame_St_3,589.0,590.0,St
-71.1144304285,42.3749269425,-71.1144351199,42.3749465784,Quincy St,Quincy_St_2,1018.0,2192.0,St
-71.1406218792,42.3760355045,-71.14075818,42.376153541,Fresh Pond Pkwy,Fresh-P_Pkwy_1,2141.0,912.0,Pkwy
-71.1393241902,42.374321614,-71.1393300432,42.3743465759,Coolidge Hill Rd,Coolidg-H_Rd_2,1074.0,1015.0,Rd
-71.1415077033,42.3974098123,-71.1414094918,42.3973497957,Alewife Brook Pkwy,Alewife-B_Pkwy_8,2212.0,95.0,Pkwy
-71.1127291731,42.375266048,-71.1125958259,42.3758527755,Sumner Rd,Sumner_Rd_1,971.0,919.0,Rd
-71.145765267,42.3779403906,-71.1458543011,42.3779228558,Meadow Way,Meadow_Way_3,2220.0,795.0,Way
-71.1308644913,42.3844058708,-71.131138129,42.3840646185,Orrin St,Orrin_St_2,500.0,518.0,St
-71.103965711,42.3567825794,-71.1036590791,42.3566044935,Reardon St,Reardon_St_1,2065.0,2081.0,St
-71.1095986518,42.3593269727,-71.1098222664,42.3591067506,Allston Ct,Allston_Ct_1,2018.0,2024.0,Ct
-71.1155098392,42.3815961487,-71.1151836355,42.3816832799,Wendell St,Wendell_St_1,631.0,623.0,St
-71.0923599152,42.3737059125,-71.092957862,42.373779321,Evereteze Way,Everete_Way_1,1174.0,1083.0,Way
-71.0962115259,42.3715837547,-71.0961641643,42.3716637978,Elm St,Elm_St_6,1370.0,1267.0,St
-71.115531585,42.3714993839,-71.1155758992,42.3715209084,Arrow St,Arrow_St_1,1327.0,1280.0,St
-71.1114841537,42.3629588655,-71.1115937212,42.3629218063,River St,River_St_6,1862.0,1868.0,St
-71.0984802258,42.3658999557,-71.0984486022,42.3659559892,Columbia St,Columbi_St_6,1689.0,1680.0,St
-71.1245229371,42.3758014397,-71.1247303959,42.3752675168,Ash St,Ash_St_3,920.0,985.0,St
-71.1315189684,42.3811994708,-71.1314731195,42.3812296184,Clement Cir,Clement_Cir_1,654.0,644.0,Cir
-71.1386941792,42.3659682735,-71.1389306461,42.3657970449,Greenough Blvd,Greenou_Blv_1,1329.0,2215.0,Blvd
-71.1066875378,42.3645739732,-71.1068144329,42.3646492656,Auburn St,Auburn_St_5,1783.0,1767.0,St
-71.127430709,42.3925813274,-71.1275471644,42.392607526,Rindge Ave,Rindge_Ave_1,226.0,222.0,Ave
-71.1068055899,42.3701316018,-71.1065238726,42.3706001773,Hancock St,Hancock_St_7,1407.0,1359.0,St
-71.1446309721,42.3806936628,-71.1446363041,42.380818397,Fresh Pond Pkwy,Fresh-P_Pkwy_8,696.0,629.0,Pkwy
-71.1053072866,42.3622223424,-71.1053946553,42.3622743133,Cottage St,Cottage_St_1,1905.0,1895.0,St
-71.130288833,42.3983802594,-71.1302948045,42.398384724,Fair Oaks St,Fair-O_St_1,74.0,67.0,St
-71.1244889692,42.3770656591,-71.1244997969,42.3770683836,St Johns Rd,St-J_Rd_1,843.0,842.0,Rd
-71.0893053656,42.3651832696,-71.0893410951,42.3650488548,Galilei Way,Galilei_Way_2,2195.0,2190.0,Way
-71.1030719576,42.3650070814,-71.1031796249,42.3650796222,Massachusetts Ave,Massach_Ave_17,1777.0,1751.0,Ave
-71.0898090319,42.3721874925,-71.0897494788,42.3722915276,Berkshire St,Berkshi_St_8,1273.0,1201.0,St
-71.0919116427,42.3684972976,-71.0918144021,42.3686680185,Berkshire St,Berkshi_St_2,1524.0,1511.0,St
-71.1322665091,42.3785065854,-71.1322917758,42.3785022207,Brewster St,Brewste_St_1,755.0,764.0,St
-71.109099891,42.3609148157,-71.1091663412,42.3608553577,Magazine St,Magazin_St_12,1969.0,1977.0,St
-71.1136505813,42.3833781741,-71.1136013554,42.3833717523,Eustis St,Eustis_St_1,552.0,536.0,St
-71.1108581837,42.3760429198,-71.1108434255,42.3761016753,Irving St,Irving_St_2,933.0,907.0,St
