38.905650,-77.015243,38.906222,-77.015244,3rd St,
38.906458,-77.015175,38.907234,-77.015164,3rd St,
38.909723,-77.015184,38.910242,-77.015182,3rd St,
38.910514,-77.015182,38.910982,-77.015183,3rd St,
38.911376,-77.015180,38.911903,-77.015179,3rd St,
38.911950,-77.015179,38.912517,-77.015179,3rd St,
38.912675,-77.015178,38.912904,-77.015177,3rd St,
38.914659,-77.015728,38.915265,-77.015686,3rd St,
38.916226,-77.015780,38.916449,-77.015810,3rd St,
38.916449,-77.015810,38.916833,-77.015864,3rd St,
38.941190,-77.015361,38.941421,-77.015373,3rd St,
38.941421,-77.015373,38.941667,-77.015384,3rd St,
38.943345,-77.015461,38.943603,-77.015477,3rd St,
38.943603,-77.015477,38.943839,-77.015485,3rd St,
38.943839,-77.015485,38.944061,-77.015497,3rd St,
38.944399,-77.015516,38.944612,-77.015527,3rd St,
38.944994,-77.015545,38.945286,-77.015558,3rd St,
38.948683,-77.015714,38.948935,-77.015728,3rd St,
38.948935,-77.015728,38.949187,-77.015741,3rd St,
38.949443,-77.015754,38.949664,-77.015764,3rd St,
38.949689,-77.015765,38.949960,-77.015779,3rd St,
38.950142,-77.015787,38.950438,-77.015802,3rd St,
38.950438,-77.015802,38.950968,-77.015829,3rd St,
38.951299,-77.015845,38.951705,-77.015868,3rd St,
38.951705,-77.015868,38.952116,-77.015887,3rd St,
38.952359,-77.015898,38.953172,-77.015937,3rd St,
38.953335,-77.015944,38.953891,-77.015967,3rd St,
38.953891,-77.015967,38.954152,-77.015983,3rd St,
38.955209,-77.016034,38.955491,-77.016044,3rd St,
38.942951,-77.025125,38.943157,-77.025128,9th St,
38.943289,-77.025134,38.943928,-77.025167,9th St,
38.947416,-77.025335,38.948200,-77.025371,9th St,
38.952127,-77.025561,38.952645,-77.025586,9th St,
38.952645,-77.025586,38.952880,-77.025596,9th St,
38.954528,-77.025674,38.954816,-77.025687,9th St,
38.890742,-77.015195,38.890955,-77.015187,3rd St,
38.890955,-77.015187,38.891209,-77.015190,3rd St,
