Norfolk Street,42.3679082,-71.0994404,42.367847,-71.099484,4.0,6.0
Broadway,42.397775,-71.105706,42.397566,-71.105048,46.0,58.0
Massachusetts Avenue,42.400574,-71.135112,42.4007323,-71.1354431,23.0,33.0
Memorial Drive,42.3614523,-71.0802386,42.3610919,-71.0815932,85.0,118.0
Aberdeen Avenue,42.376919,-71.146426,42.376924,-71.146428,0.0,0.0
Middlesex Avenue,42.3959969,-71.0840372,42.3956902,-71.0838776,26.0,37.0
Dr. Paul Dudley White Path,42.3527678,-71.0859471,42.3529178,-71.0854186,34.0,47.0
High Street,42.378194,-71.149908,42.378209,-71.14975,9.0,14.0
Fresh Pond Lane,42.378417,-71.145023,42.378582,-71.145091,14.0,20.0
Land Boulevard,42.3608666,-71.0812544,42.3608669,-71.0813291,4.0,6.0
Jackson Place,42.3915168,-71.1349928,42.3915396,-71.1349756,2.0,3.0
Greenough Boulevard,42.365454,-71.144323,42.365491,-71.144148,11.0,15.0
Highland Avenue,42.3876325,-71.1011089,42.387347,-71.100261,53.0,77.0
Land Boulevard,42.363233,-71.078653,42.3629912,-71.0787063,21.0,27.0
Garden Street,42.3823852,-71.1270729,42.3826008,-71.1272782,23.0,29.0
Mill Street,42.370398,-71.118265,42.370265,-71.117751,32.0,45.0
Charlestown Avenue,42.3697814,-71.0725873,42.3699241,-71.0725019,12.0,17.0
Acorn Park,42.3984494,-71.1536255,42.3983381,-71.1535723,10.0,13.0
Greenough Boulevard,42.3652634,-71.1451726,42.365084,-71.145456,22.0,31.0
Broadway,42.3644342,-71.0886105,42.3640086,-71.087608,69.0,95.0
Dr. Paul Dudley White Path,42.3696452,-71.1222311,42.3696718,-71.1223599,9.0,12.0
Camden Place,42.3747208,-71.1311471,42.3751566,-71.1310994,34.0,49.0
Fresh Pond Parkway,42.376578,-71.141086,42.376824,-71.1412,22.0,29.0
Memorial Drive,42.3577802,-71.1153373,42.3579904,-71.1154046,17.0,24.0
Cambridge Street,42.376323,-71.11905,42.376391,-71.119306,39.0,39.0
Elm Street,42.3902704,-71.1176506,42.390561,-71.117952,30.0,42.0
Grove Street,42.381212,-71.157924,42.382057,-71.15793,61.0,94.0
Auburn Street,42.362326,-71.10294,42.36292,-71.103948,78.0,107.0
US 3;SR 2,42.373365,-71.13469,42.3734674,-71.1349282,27.0,24.0
Cambridge Parkway,42.3629431,-71.0781434,42.3629688,-71.0781107,6.0,9.0
Soldiers Field Road,42.3718837,-71.1302944,42.37161,-71.130295,22.0,30.0
Bristol Street,42.368116,-71.092134,42.367871,-71.091408,48.0,65.0
Rockwell Street,42.362645,-71.111295,42.362533,-71.111183,11.0,15.0
Columbia Street,42.367798,-71.097389,42.36787,-71.097346,5.0,8.0
Richdale Avenue,42.389073,-71.125863,42.388912,-71.125026,55.0,70.0
Brattle Street,42.37488,-71.122362,42.375029,-71.122546,16.0,22.0
Fayerweather Street,42.377303,-71.137432,42.377763,-71.13758,44.0,53.0
Mount Vernon Street,42.3878948,-71.121663,42.387123,-71.12127,67.0,91.0
Minuteman Bikeway,42.3992218,-71.1443729,42.3992026,-71.1443533,1.0,2.0
Trowbridge Street,42.376622,-71.10966,42.377238,-71.109504,50.0,70.0
Wyman Road,42.381025,-71.132833,42.381025,-71.132741,6.0,8.0
Rindge Avenue,42.3925916,-71.1252393,42.392649,-71.125015,14.0,19.0
Brookline Street,42.361634,-71.103575,42.3617854,-71.1034355,14.0,19.0
Moreland Street,42.398933,-71.096124,42.399232,-71.095859,26.0,40.0
Concord Turnpike,42.397847,-71.1420272,42.3978634,-71.1421722,9.0,12.0
Potter Street,42.3641918,-71.0842952,42.363851,-71.083472,57.0,78.0
Soldiers Field Road,42.355548,-71.118185,42.355767,-71.118239,18.0,25.0
Memorial Drive,42.3534612,-71.1059798,42.3534866,-71.1055249,27.0,37.0
Fitchburg Cutoff Path,42.3959983,-71.1554007,42.3960082,-71.1557172,20.0,27.0
Main Street,42.397931,-71.100592,42.397519,-71.100055,52.0,63.0
Cambridge Street,42.375358,-71.113415,42.375263,-71.112743,45.0,57.0
Albany Street,42.357564,-71.10301,42.3575951,-71.1029482,5.0,8.0
Dr. Paul Dudley White Path,42.3699111,-71.1231176,42.3700007,-71.1232744,12.0,16.0
Western Avenue,42.3630968,-71.1315122,42.3630842,-71.1313264,10.0,15.0
Beech Path,42.3887464,-71.1497169,42.388689,-71.1497303,4.0,6.0
Larchwood Drive,42.37877,-71.145184,42.378781,-71.145158,0.0,0.0
Eastern States Road,42.3903876,-71.1527651,42.390871,-71.152682,37.0,53.0
Concord Avenue,42.3911409,-71.1586682,42.3911795,-71.158923,17.0,21.0
Storrow Drive,42.350557,-71.095307,42.35057,-71.094992,14.0,20.0
Grant Street,42.3928703,-71.0900551,42.3934217,-71.0893195,62.0,85.0
Brewer Street,42.373666,-71.125169,42.373404,-71.125335,22.0,33.0
Third Street,42.362704,-71.0842895,42.3631421,-71.0839381,42.0,57.0
Dr. Paul Dudley White Path,42.3666322,-71.1358788,42.366679,-71.1357929,6.0,8.0
Aberdeen Avenue,42.376887,-71.146613,42.376872,-71.146605,2.0,3.0
Albany Street,42.3579051,-71.1023283,42.3580531,-71.1020018,21.0,30.0
White Street,42.389292,-71.117647,42.389126,-71.117966,22.0,32.0
Soldiers Field Road,42.357126,-71.118175,42.357413,-71.118074,24.0,33.0
Village Street,42.361997,-71.097958,42.3626253,-71.0978775,51.0,72.0
Dr. Paul Dudley White Path,42.3721967,-71.1325187,42.3722449,-71.1325389,4.0,6.0
Highland Avenue,42.3922069,-71.1123986,42.391868,-71.111638,56.0,74.0
Otis Street,42.371289,-71.087569,42.371226,-71.08706,30.0,41.0
Norris Street,42.3954723,-71.1296261,42.3958358,-71.1290247,46.0,64.0
Beacon Street,42.381911,-71.110844,42.38197,-71.110932,6.0,10.0
Appleton Street,42.380821,-71.134156,42.38096,-71.134152,10.0,17.0
Memorial Drive,42.3697026,-71.1218324,42.36972,-71.1220505,13.0,18.0
Cambridgeside Place,42.3669652,-71.0755568,42.3669388,-71.0753513,13.0,19.0
Holmes Street,42.377579,-71.149337,42.377535,-71.149058,13.0,22.0
North Point Boulevard,42.3692796,-71.0692783,42.3692629,-71.0692648,1.0,2.0
Alewife Brook Parkway,42.3974045,-71.1415031,42.3973692,-71.1414446,5.0,6.0
Aberdeen Avenue,42.3784219,-71.147132,42.378733,-71.1472769,34.0,37.0
Field Street,42.3871844,-71.1379447,42.387154,-71.137901,3.0,5.0
Land Boulevard,42.3676298,-71.0749155,42.3671389,-71.0753892,49.0,67.0
Concord Turnpike,42.4012418,-71.1532499,42.4014352,-71.1537015,None,None
Agassiz Street,42.38484,-71.121595,42.385107,-71.121758,31.0,33.0
North Point Boulevard,42.3693684,-71.0690312,42.3694064,-71.0690757,4.0,6.0
Dr. Paul Dudley White Path,42.3694229,-71.1308434,42.3695226,-71.1308214,8.0,11.0
Dr. Paul Dudley White Path,42.3533472,-71.1071689,42.3533536,-71.1073234,9.0,13.0
Western Avenue,42.3651481,-71.1062118,42.3650816,-71.1069624,43.0,62.0
Rogers Street,42.3658801,-71.0780373,42.3657215,-71.0767542,76.0,104.0
Shore Drive,42.3978397,-71.0904209,42.3977947,-71.0905326,8.0,12.0
Land Boulevard,42.3638953,-71.0782366,42.3640475,-71.0781164,14.0,20.0
Bowdoin Street,42.383784,-71.121561,42.384234,-71.12197,46.0,62.0
Dr. Paul Dudley White Path,42.3721842,-71.1270419,42.3720811,-71.1269774,9.0,13.0
Vassar Street,42.354193,-71.10697,42.354317,-71.10667,20.0,27.0
Reservoir Street,42.380083,-71.136112,42.380514,-71.135998,31.0,49.0
Boulevard Road,42.400503,-71.13887,42.400519,-71.138404,29.0,38.0
Dr. Paul Dudley White Path,42.3533599,-71.1073921,42.3533924,-71.1081072,44.0,59.0
College Avenue,42.3975453,-71.1216501,42.397931,-71.121427,33.0,46.0
Hampshire Street,42.3714892,-71.0981074,42.3718316,-71.098528,36.0,51.0
Edgar Avenue,42.3966001,-71.0965479,42.3966805,-71.0964687,6.0,10.0
Alewife Brook Parkway,42.4003885,-71.1366007,42.40049,-71.136478,11.0,15.0
Cambridge Street,42.3731359,-71.0962381,42.373015,-71.095322,55.0,76.0
Soldiers Field Road,42.3660237,-71.1329634,42.3659083,-71.1331511,15.0,20.0
Sidney Street,42.3613735,-71.1013314,42.3615665,-71.1011193,19.0,28.0
Connors Drive,42.396807,-71.09321,42.39707,-71.092862,29.0,43.0
Mount Auburn Street,42.3747554,-71.1315691,42.3747208,-71.1311471,23.0,32.0
Boulevard Road,42.400833,-71.1373832,42.40095,-71.137159,17.0,23.0
Maple Avenue,42.373418,-71.103937,42.373405,-71.103947,2.0,2.0
Phillips Place,42.376258,-71.123559,42.376571,-71.123721,28.0,39.0
Sherman Street,42.393098,-71.132837,42.393476,-71.132855,31.0,43.0
Avon Hill Street,42.386796,-71.125594,42.386252,-71.125284,57.0,66.0
Community Path,42.3738246,-71.0806633,42.373128,-71.078034,283.0,375.0
Dr. Paul Dudley White Path,42.3725888,-71.1274347,42.3725102,-71.1273345,8.0,12.0
Dr. Paul Dudley White Path,42.3642997,-71.0724941,42.3643975,-71.07238,11.0,14.0
Beech Path,42.3882967,-71.149328,42.388267,-71.1492743,4.0,5.0
Athens Street,42.370129,-71.115579,42.37017,-71.115554,4.0,5.0
Dr. Paul Dudley White Path,42.3725,-71.1340422,42.3723456,-71.1341853,15.0,21.0
Alewife Greenway Path,42.3999144,-71.1403907,42.39981,-71.1406911,19.0,27.0
Edward Street,42.400759,-71.102863,42.400716,-71.102743,11.0,11.0
Broadway,42.362704,-71.0842895,42.3627496,-71.0843633,6.0,8.0
Harvard Street,42.369164,-71.104199,42.368984,-71.103685,33.0,48.0
Middlesex Street,42.391791,-71.130665,42.39255,-71.130835,64.0,84.0
Cambridge Street,42.3747066,-71.1083501,42.374645,-71.107881,29.0,41.0
McGrath Highway,42.3746562,-71.0838545,42.3747791,-71.0841225,21.0,26.0
Brighton Street,42.3954367,-71.1586594,42.3959628,-71.1588163,43.0,59.0
Gerry's Landing Road,42.3713283,-71.1336769,42.3713674,-71.1335929,5.0,8.0
Medford Street,42.37582,-71.08878,42.374964,-71.088424,79.0,100.0
Magazine Street,42.363539,-71.106198,42.363979,-71.105702,46.0,64.0
College Avenue,42.3968228,-71.1220968,42.397027,-71.121967,19.0,27.0
Gerry's Landing Road,42.3732454,-71.1351877,42.373155,-71.1351429,8.0,11.0
Cedar Street,42.3940359,-71.1110743,42.3944384,-71.110782,35.0,50.0
Huron Avenue,42.381303,-71.137351,42.381306,-71.137318,0.0,0.0
Reservoir Street,42.38101,-71.135902,42.381415,-71.135796,30.0,47.0
Memorial Drive,42.369721,-71.121424,42.3697026,-71.1218324,24.0,34.0
Cedar Street,42.3952273,-71.1102205,42.395764,-71.1098498,47.0,67.0
Concord Avenue,42.3874155,-71.1420667,42.3877764,-71.1426574,45.0,64.0
Cambridgepark Drive,42.3946567,-71.1438156,42.3946407,-71.1434795,20.0,28.0
SR 3,42.3618879,-71.0792524,42.3619112,-71.0793362,7.0,9.0
Huron Avenue,42.38241,-71.131023,42.38261,-71.130771,19.0,28.0
Gray Gardens West,42.38313,-71.12873,42.383221,-71.128431,19.0,27.0
Walden Street,42.386658,-71.129619,42.386824,-71.129186,31.0,41.0
Dr. Paul Dudley White Path,42.3639937,-71.1409383,42.3639957,-71.1409021,2.0,3.0
Broadway,42.3907828,-71.090667,42.3906185,-71.0903583,21.0,32.0
Coolidge Hill Road,42.3742885,-71.1393106,42.3744108,-71.1393318,9.0,14.0
Land Boulevard,42.360763,-71.0825286,42.3606298,-71.0829406,26.0,37.0
Washington Street,42.3789953,-71.1034623,42.3790208,-71.1033623,5.0,7.0
Crescent Street,42.383025,-71.11568,42.383044,-71.116153,29.0,39.0
Central Street,42.393895,-71.099577,42.394473,-71.099198,52.0,70.0
Dr. Paul Dudley White Path,42.3740138,-71.1280932,42.3741921,-71.128627,35.0,48.0
Dr. Paul Dudley White Path,42.362077,-71.1486621,42.3619295,-71.1488603,19.0,27.0
Arlington Street,42.3864,-71.120772,42.386431,-71.120491,15.0,23.0
Hampshire Street,42.3684386,-71.0943873,42.368766,-71.094785,37.0,49.0
Second Street,42.3653096,-71.0798771,42.3654077,-71.0798549,8.0,10.0
North Point Boulevard,42.370644,-71.0712655,42.3706918,-71.071365,7.0,10.0
Porter Square,42.3878899,-71.1191885,42.3881844,-71.1192793,28.0,35.0
Main Street,42.3626751,-71.0896646,42.3626319,-71.0890914,34.0,47.0
Jackson Circle,42.3919712,-71.1358841,42.391951,-71.135877,2.0,3.0
Dr. Paul Dudley White Path,42.3633301,-71.1438124,42.3633896,-71.1437393,6.0,9.0
Fellsway,42.397108,-71.08444,42.3975547,-71.0842904,39.0,53.0
Massachusetts Avenue,42.3605675,-71.0955713,42.3604354,-71.0953521,17.0,23.0
Cambridge Parkway,42.3651242,-71.0760227,42.365743,-71.075427,62.0,86.0
Soldiers Field Road,42.3640603,-71.117937,42.3642644,-71.1179362,27.0,26.0
Dr. Paul Dudley White Path,42.365009,-71.1451968,42.3649466,-71.1453022,8.0,11.0
Earle Street,42.375662,-71.0920765,42.3757135,-71.0922979,14.0,19.0
Windsor Street,42.3745373,-71.0929628,42.3745627,-71.0929695,2.0,3.0
Terminal Road,42.3902269,-71.1424053,42.3901737,-71.1423069,7.0,10.0
Newport Road,42.385309,-71.118103,42.385748,-71.118056,36.0,51.0
Acorn Park,42.3987851,-71.1463739,42.3988461,-71.1463313,6.0,7.0
Massachusetts Avenue,42.369176,-71.110734,42.369046,-71.110375,21.0,32.0
Cambridge Street,42.3754555,-71.1141836,42.3753825,-71.1136312,33.0,46.0
Athenaeum Street,42.3642243,-71.0812749,42.3642844,-71.0817413,29.0,39.0
Bishop R Allen Drive,42.363457,-71.0983554,42.3634214,-71.0983522,3.0,4.0
Fayerweather Street,42.381976,-71.13719,42.381306,-71.137318,60.0,76.0
Storrow Drive,42.3514884,-71.0929147,42.3513401,-71.0932499,24.0,33.0
Broad Channel Boardwalk,42.3629695,-71.0819569,42.3629876,-71.0820393,5.0,7.0
Raymond Street,42.385814,-71.126605,42.386351,-71.126943,43.0,67.0
Fairmount Street,42.400217,-71.141041,42.400545,-71.140505,43.0,57.0
Edgar Avenue,42.3966805,-71.0964687,42.3970317,-71.0961473,32.0,46.0
Fresh Pond Lane,42.376076,-71.143407,42.376148,-71.143602,13.0,18.0
Kirkland Street,42.376624,-71.114091,42.376689,-71.113796,17.0,25.0
Saint Mary Street,42.373723,-71.15262,42.374572,-71.152744,65.0,92.0
Greenough Boulevard,42.370358,-71.13441,42.370585,-71.1344369,19.0,25.0
US 1,42.3716445,-71.069647,42.3717241,-71.0696211,0.0,0.0
I 93,42.398105,-71.09196,42.3975273,-71.0912037,94.0,127.0
Waverly Street,42.3549899,-71.1067245,42.3550343,-71.10663,6.0,9.0
Cambridge Street,42.3760534,-71.1182196,42.3761041,-71.1184513,18.0,20.0
Dr. Paul Dudley White Path,42.357472,-71.0740253,42.3575112,-71.0739908,4.0,5.0
Brookline Street,42.359151,-71.106153,42.359597,-71.105687,47.0,64.0
Newberne Street,42.396647,-71.116217,42.396045,-71.116633,44.0,72.0
Fresh Pond Lane,42.379165,-71.144621,42.379233,-71.144387,16.0,21.0
Greenough Boulevard,42.365554,-71.142856,42.365601,-71.143053,12.0,17.0
Cambridgepark Drive,42.394663,-71.1422405,42.394652,-71.142296,4.0,6.0
Soldiers Field Road,42.3685596,-71.1306297,42.3683981,-71.1307032,14.0,19.0
Amesbury Street,42.3547553,-71.1050336,42.354846,-71.104982,10.0,14.0
Connors Drive,42.396658,-71.093433,42.396807,-71.09321,16.0,23.0
Fresh Pond Paths,42.3830288,-71.1431089,42.3831669,-71.1429921,12.0,19.0
Massachusetts Avenue,42.393062,-71.125284,42.39399,-71.126321,99.0,137.0
Cushing Street,42.380055,-71.152441,42.37991,-71.152473,10.0,16.0
Miller Street,42.384466,-71.113318,42.384478,-71.113279,4.0,6.0
Jackson Place,42.3916262,-71.1349665,42.3917542,-71.1349762,11.0,14.0
Massachusetts Avenue,42.377743,-71.120058,42.377765,-71.120063,2.0,2.0
Harvard Street,42.3723325,-71.1153715,42.3723392,-71.1153142,4.0,5.0
Saint Johns Road,42.377549,-71.12563,42.37736,-71.125555,17.0,22.0
Concord Avenue,42.3909988,-71.1581494,42.3909107,-71.1575193,34.0,53.0
Waverly Street,42.356543,-71.104865,42.357004,-71.104374,47.0,66.0
Willard Street,42.37561,-71.12822,42.375913,-71.128059,29.0,37.0
Union Street,42.369679,-71.095321,42.36936,-71.095501,28.0,39.0
Third Street,42.3656342,-71.0824513,42.3657342,-71.0823709,10.0,13.0
Cambridgepark Drive,42.3945978,-71.1422083,42.3945917,-71.1421386,2.0,2.0
Dr. Paul Dudley White Path,42.3655446,-71.137157,42.3655833,-71.1371305,4.0,5.0
Highland Avenue,42.389676,-71.106803,42.389417,-71.106233,41.0,55.0
Dr. Paul Dudley White Path,42.3715896,-71.1335489,42.3713507,-71.1333634,22.0,31.0
Meadow Way,42.377271,-71.144615,42.377337,-71.144757,10.0,14.0
Elm Street,42.389226,-71.116608,42.3893307,-71.1167018,9.0,13.0
Dr. Paul Dudley White Path,42.3613174,-71.1160944,42.3614211,-71.1161091,9.0,12.0
Vassar Street,42.3625808,-71.0900265,42.36264,-71.0899795,6.0,8.0
Massachusetts Avenue,42.392419,-71.124579,42.392496,-71.124662,8.0,12.0
Leverett Connector,42.3800282,-71.077632,42.3798959,-71.0775811,2.0,3.0
Dr. Paul Dudley White Path,42.3744207,-71.1303325,42.3742867,-71.1314565,68.0,94.0
Dr. Paul Dudley White Path,42.3644406,-71.1385028,42.364509,-71.1384224,7.0,10.0
High Street,42.378204,-71.149599,42.37816,-71.149248,19.0,29.0
Webster Avenue,42.370225,-71.09347,42.370414,-71.093516,15.0,21.0
Soldiers Field Road,42.355059,-71.117988,42.355216,-71.118067,13.0,18.0
Mill Street,42.370631,-71.119289,42.370398,-71.118265,61.0,85.0
Dr. Paul Dudley White Path,42.3673821,-71.0738196,42.3673294,-71.0738243,4.0,6.0
Soldiers Field Road,42.3672684,-71.1187116,42.367159,-71.118584,158.0,155.0
Dr. Paul Dudley White Path,42.3668271,-71.1354197,42.3668533,-71.1353373,3.0,4.0
Land Boulevard,42.3614807,-71.0789766,42.3613972,-71.0790181,8.0,10.0
Dr. Paul Dudley White Path,42.3704851,-71.1309278,42.3705259,-71.1309464,3.0,5.0
Langdon Street,42.380707,-71.12096,42.380661,-71.120787,11.0,15.0
Broad Canal Street,42.3629103,-71.0822623,42.3627762,-71.0821756,11.0,17.0
Elm Street,42.391388,-71.1188781,42.391569,-71.1190895,25.0,27.0
Washington Street,42.365048,-71.09712,42.3652089,-71.0979075,47.0,67.0
Dr. Paul Dudley White Path,42.371943,-71.1342223,42.3717929,-71.1341994,11.0,17.0
Windom Street,42.3936838,-71.1196536,42.3928151,-71.1202485,81.0,112.0
Concord Avenue,42.395767,-71.1753334,42.3957725,-71.175489,7.0,12.0
Holworthy Street,42.3752216,-71.149982,42.3753124,-71.1499796,6.0,10.0
Cambridge Street,42.3700189,-71.074718,42.3702528,-71.075182,33.0,46.0
Dunster Street,42.371244,-71.119913,42.3715352,-71.1197459,29.0,36.0
Dr. Paul Dudley White Path,42.3649981,-71.1407946,42.3650118,-71.1410584,16.0,22.0
Foster Street,42.376218,-71.13149,42.376204,-71.130988,30.0,42.0
Memorial Drive,42.36925,-71.117421,42.36952,-71.117914,35.0,51.0
Massachusetts Avenue,42.3575034,-71.0927401,42.3573898,-71.0926838,11.0,14.0
Fresh Pond Lane,42.376029,-71.143209,42.376057,-71.143326,9.0,12.0
Cottage Avenue,42.403562,-71.135973,42.403007,-71.135144,59.0,92.0
Seagrave Road,42.3990857,-71.1402337,42.3989654,-71.1403439,11.0,16.0
Clarendon Avenue,42.400663,-71.131042,42.399403,-71.132681,132.0,194.0
Sherman Street,42.3868517,-71.1314239,42.387117,-71.131606,22.0,34.0
Dr. Paul Dudley White Path,42.3644878,-71.0722548,42.3645563,-71.0721387,9.0,12.0
Dana Street,42.373502,-71.107784,42.373992,-71.107438,42.0,61.0
Hadley Street,42.3915158,-71.1223821,42.391923,-71.121851,45.0,63.0
Concord Avenue,42.3912788,-71.1594777,42.3914032,-71.1601182,38.0,53.0
Beech Path,42.3865177,-71.1470025,42.3864761,-71.1469193,0.0,1.0
Hurlbut Street,42.383386,-71.120297,42.383974,-71.120771,57.0,76.0
Bryant Street,42.379616,-71.110909,42.379659,-71.110483,25.0,35.0
Alewife Brook Parkway,42.4002855,-71.136739,42.4003885,-71.1366007,12.0,16.0
Massachusetts Avenue,42.364001,-71.101387,42.363889,-71.101188,13.0,19.0
Memorial Drive,42.353516,-71.105195,42.353554,-71.1047,29.0,41.0
Cambridgepark Drive,42.3947076,-71.1412567,42.3947013,-71.1413831,7.0,10.0
Soldiers Field Road,42.3523453,-71.1140115,42.3522629,-71.1137969,13.0,18.0
Jackson Place,42.3928629,-71.1350643,42.3928939,-71.1350607,3.0,3.0
Back Street,42.350986,-71.103342,42.350888,-71.10211,71.0,100.0
Walden Street,42.384376,-71.133488,42.384727,-71.133089,34.0,51.0
Cedar Street,42.3964844,-71.130873,42.3969639,-71.1308886,38.0,55.0
John F. Kennedy Street,42.3732805,-71.1195404,42.37342,-71.1194546,21.0,21.0
Washington Street,42.3782627,-71.1064878,42.3782853,-71.1063731,7.0,9.0
Marlboro Street,42.377543,-71.156651,42.378368,-71.156245,74.0,99.0
Memorial Drive,42.366279,-71.115914,42.3664261,-71.1159321,12.0,16.0
Huron Avenue,42.383065,-71.130224,42.383388,-71.12986,32.0,45.0
Alpine Street,42.384937,-71.137517,42.384345,-71.137987,55.0,76.0
Acorn Park,42.3980596,-71.1533187,42.3979881,-71.1532051,9.0,12.0
Fresh Pond Paths,42.3800432,-71.1446829,42.3802208,-71.1447258,13.0,20.0
Magoun Street,42.399416,-71.135206,42.398506,-71.135195,72.0,101.0
Binney Street,42.3662506,-71.0872545,42.3661787,-71.0866621,35.0,49.0
Franklin Street,42.368564,-71.113512,42.368297,-71.112709,56.0,76.0
Leverett Connector,42.3829701,-71.0769001,42.3827512,-71.0769323,12.0,14.0
Cambridgepark Drive,42.3946704,-71.1421147,42.394663,-71.1422405,6.0,9.0
Memorial Drive,42.360013,-71.084827,42.359315,-71.0869408,137.0,190.0
Huron Avenue,42.3787488,-71.1474566,42.378733,-71.1472769,12.0,12.0
Linnaean Street,42.384654,-71.1204,42.384663,-71.120352,3.0,4.0
Scott Street,42.378238,-71.110663,42.378434,-71.110561,16.0,23.0
Glenn Road,42.388818,-71.160007,42.388834,-71.159835,9.0,14.0
Soldiers Field Road,42.357915,-71.117894,42.358066,-71.117842,13.0,17.0
Greenough Boulevard,42.3652127,-71.1449966,42.3652925,-71.1448146,17.0,17.0
Dr. Paul Dudley White Path,42.3639313,-71.1404139,42.3639194,-71.140308,6.0,9.0
Larch Road,42.380253,-71.143505,42.379694,-71.143299,46.0,64.0
Main Street,42.3626268,-71.0882071,42.3626402,-71.0883792,10.0,14.0
Norfolk Street,42.368959,-71.098737,42.36852,-71.099001,39.0,54.0
Memorial Drive,42.3606215,-71.0822753,42.3609577,-71.0815273,49.0,72.0
Frontage Road,42.395162,-71.098107,42.395458,-71.098724,52.0,58.0
Dr. Paul Dudley White Path,42.365358,-71.1444464,42.3653074,-71.1445831,9.0,13.0
Greenough Boulevard,42.365547,-71.143451,42.3655334,-71.1432301,13.0,18.0
Locke Street,42.3958247,-71.1263798,42.396429,-71.127021,62.0,84.0
Dr. Paul Dudley White Path,42.3520737,-71.1119145,42.3521,-71.1115767,20.0,28.0
Park Avenue,42.376931,-71.150432,42.377061,-71.149614,44.0,69.0
Soldiers Field Road,42.370844,-71.1303051,42.3702663,-71.1303051,46.0,64.0
Broadway,42.3645289,-71.0885469,42.3647559,-71.0891432,38.0,54.0
Blanchard Road,42.386444,-71.160332,42.386468,-71.160267,1.0,2.0
Memorial Drive,42.3697983,-71.1192925,42.3698283,-71.1196796,24.0,32.0
Alewife Brook Parkway,42.3978328,-71.14191,42.3977877,-71.1419061,36.0,7.0
SR 3,42.362162,-71.0791921,42.3621772,-71.0791197,0.0,0.0
School Street,42.363925,-71.0974599,42.3638733,-71.096708,45.0,62.0
Leverett Connector,42.3806333,-71.0776759,42.380456,-71.0776915,0.0,0.0
Portland Street,42.3638794,-71.0931657,42.3642557,-71.0929391,31.0,44.0
Soldiers Field Road,42.3629963,-71.1443485,42.3629251,-71.1445385,13.0,18.0
Raymond Street,42.3893599,-71.1286934,42.3894486,-71.1287318,7.0,10.0
Brattle Street,42.377234,-71.134732,42.377198,-71.134979,16.0,21.0
Spinelli Place,42.390548,-71.154005,42.391915,-71.153583,118.0,156.0
Seventh Street,42.372244,-71.08535,42.372473,-71.085213,20.0,28.0
Soldiers Field Road,42.365387,-71.134172,42.365309,-71.134343,12.0,16.0
Western Avenue,42.363383,-71.133088,42.3633329,-71.1326951,24.0,33.0
Soldiers Field Road,42.3682239,-71.1307924,42.3681473,-71.1308366,7.0,9.0
Fresh Pond Bikeway,42.3879133,-71.1433602,42.3880788,-71.1435512,17.0,24.0
Alewife Reservation Path,42.3973907,-71.145518,42.3973715,-71.1453985,7.0,10.0
Union Street,42.368827,-71.095813,42.368327,-71.096077,42.0,59.0
Dr. Paul Dudley White Path,42.3705259,-71.1309464,42.3706014,-71.130981,6.0,9.0
Vassal Lane,42.382722,-71.135819,42.382523,-71.13555,25.0,30.0
Washington Street,42.386018,-71.164764,42.386046,-71.164579,10.0,16.0
Garden Street,42.379651,-71.124686,42.380135,-71.125065,44.0,60.0
Austin Street,42.3735958,-71.0692915,42.3736726,-71.0691596,12.0,12.0
Willow Place,42.3744936,-71.0913488,42.3745676,-71.0912951,6.0,9.0
Dr. Paul Dudley White Path,42.3517769,-71.1078071,42.3517589,-71.1076908,7.0,10.0
Field Street,42.3871107,-71.137837,42.38696,-71.137614,18.0,25.0
Soldiers Field Road,42.359607,-71.117398,42.359766,-71.117394,13.0,18.0
Prescott Street,42.374851,-71.113529,42.375358,-71.113415,40.0,55.0
Dr. Paul Dudley White Path,42.3741921,-71.128627,42.3743269,-71.1292653,40.0,55.0
Minuteman Bikeway,42.3967942,-71.1430405,42.3966906,-71.1430606,9.0,12.0
Massachusetts Avenue,42.405484,-71.141891,42.405351,-71.141734,13.0,20.0
Acorn Park,42.3978167,-71.149428,42.3978165,-71.1490808,20.0,29.0
Binney Street,42.3650831,-71.0774338,42.365101,-71.0774861,3.0,4.0
Fresh Pond Paths,42.3811888,-71.1447173,42.3812649,-71.1447345,4.0,6.0
Miller's River Littoral Way,42.371308,-71.0658663,42.3711588,-71.065894,12.0,16.0
Amherst Street,42.356451,-71.097433,42.356393,-71.097661,15.0,20.0
Fairview Avenue,42.379135,-71.15779,42.379089,-71.156872,54.0,75.0
Soldiers Field Road,42.3723935,-71.1295363,42.3725089,-71.1293091,14.0,20.0
Third Street,42.3666419,-71.0818527,42.3670307,-71.0816315,34.0,47.0
Elm Street,42.390879,-71.1182858,42.3909083,-71.1183141,4.0,5.0
Main Street,42.3630889,-71.0951561,42.3630628,-71.0948289,19.0,27.0
Dr. Paul Dudley White Path,42.3543203,-71.1115676,42.3544998,-71.1117463,17.0,25.0
Memorial Drive,42.356397,-71.09472,42.3565333,-71.0943928,31.0,31.0
Temple Street,42.393896,-71.092344,42.394342,-71.092022,42.0,56.0
Lakeview Avenue,42.3847046,-71.1415758,42.3846611,-71.1414993,7.0,10.0
Pleasant Street,42.3624299,-71.1100895,42.3627203,-71.109745,31.0,43.0
