Waverly Street,42.354733,-71.107751,42.354735,-71.107591,1.0,14.0
Highland Avenue,42.393292,-71.114898,42.39291,-71.114033,7.0,82.0
Cherry Street,42.364356,-71.097347,42.3644572,-71.0973138,1.0,13.0
Beech Path,42.3868506,-71.1475228,42.386799,-71.1474182,0.0,0.0
South Street,42.3741502,-71.0885041,42.3742732,-71.0895646,8.0,90.0
Dr. Paul Dudley White Path,42.357606,-71.073722,42.3576081,-71.0736533,0.0,5.0
W Harrington Memorial Way,42.369656,-71.088702,42.3699,-71.088627,2.0,28.0
Leverett Connector,42.3738225,-71.0711986,42.373981,-71.0714623,3.0,28.0
Fresh Pond Parkway,42.381936,-71.143775,42.382193,-71.143508,3.0,36.0
Taylor Street,42.3944401,-71.0894423,42.3951442,-71.0884715,9.0,105.0
Mooney Street,42.394672,-71.152194,42.394472,-71.151358,6.0,72.0
Bigelow Street,42.367533,-71.105819,42.367826,-71.105552,4.0,39.0
Concord Avenue,42.381532,-71.129541,42.381367,-71.129271,2.0,29.0
Brattle Street,42.376114,-71.125155,42.37623,-71.125646,4.0,43.0
Vassar Street,42.3593363,-71.0966933,42.359012,-71.0973472,5.0,64.0
Lowell Terrace,42.3959907,-71.1046183,42.3957688,-71.1041274,4.0,44.0
Medford Street,42.3941,-71.101838,42.394691,-71.102278,7.0,76.0
Albany Street,42.3574689,-71.1032135,42.3574998,-71.1031439,1.0,6.0
Foster Street,42.375849,-71.129202,42.375816,-71.128977,2.0,17.0
Norwood Avenue,42.3956682,-71.1030771,42.396713,-71.102385,21.0,132.0
US 3;SR 2,42.3729823,-71.1347663,42.372946,-71.13467,1.0,9.0
First Street,42.3693277,-71.0772299,42.3698659,-71.0771039,6.0,61.0
Union Street,42.370837,-71.094682,42.370559,-71.094817,3.0,33.0
Gurney Street,42.380037,-71.138286,42.3801,-71.138415,77.0,414.0
Ash Street,42.374861,-71.124884,42.375123,-71.124778,4.0,31.0
Sozio Rotary,42.3866177,-71.141194,42.3865772,-71.14115,1.0,6.0
Ringefield Street,42.393371,-71.127734,42.393924,-71.128364,8.0,80.0
Sherman Street,42.389269,-71.132635,42.389627,-71.132664,5.0,40.0
Gerry's Landing Road,42.3734539,-71.1352911,42.3732454,-71.1351877,2.0,25.0
Kirkland Road,42.376481,-71.111509,42.376644,-71.111484,2.0,18.0
Florence Street,42.3586683,-71.1138923,42.3581426,-71.1130356,8.0,90.0
Bay State Road,42.3871132,-71.1409769,42.387142,-71.140809,1.0,13.0
Memorial Drive,42.3661728,-71.1159128,42.366279,-71.115914,1.0,12.0
Dr. Paul Dudley White Path,42.3536705,-71.11034,42.3536579,-71.1103657,0.0,0.0
Camelia Avenue,42.375004,-71.104921,42.375104,-71.104972,1.0,12.0
Washington Street,42.3793802,-71.0989246,42.3793891,-71.0988672,0.0,6.0
Upland Park,42.396847,-71.099456,42.396903,-71.099338,1.0,11.0
Ballord Street,42.363839,-71.113383,42.363877,-71.113001,3.0,32.0
Broad Canal Street,42.3629912,-71.0823311,42.3629779,-71.0823151,0.0,2.0
Cambridge Street,42.375888,-71.1176085,42.3758785,-71.1175601,0.0,4.0
Beacon Street,42.3751057,-71.1024965,42.3754246,-71.1029048,4.0,48.0
Grove Street,42.378518,-71.158957,42.378832,-71.158904,3.0,38.0
Massachusetts Avenue,42.404846,-71.141083,42.40461,-71.140788,3.0,36.0
Bent Street,42.367593,-71.0858273,42.3676078,-71.0859753,1.0,12.0
Soldiers Field Road,42.363725,-71.139551,42.363643,-71.139998,2.0,38.0
Cardinal Medeiros Avenue,42.3697398,-71.0898061,42.3703047,-71.0894818,6.0,66.0
Wendell Street,42.382102,-71.113588,42.381948,-71.114184,4.0,49.0
Dodge Street,42.365023,-71.11229,42.36535,-71.112208,3.0,37.0
Huron Avenue,42.380055,-71.152441,42.37999,-71.152218,2.0,20.0
Alewife Brook Parkway,42.3971928,-71.1411696,42.3973559,-71.1412109,6.0,19.0
Alewife Brook Parkway,42.3960021,-71.1407048,42.3958584,-71.1406669,27.0,295.0
Grozier Road,42.380482,-71.142297,42.380933,-71.142465,5.0,52.0
Linnaean Street,42.38483,-71.119464,42.3848238,-71.1193351,1.0,11.0
Concord Avenue,42.386525,-71.140136,42.386326,-71.139695,4.0,42.0
Washington Street,42.3793612,-71.1016964,42.3794039,-71.1014146,2.0,22.0
Jefferson Street,42.373207,-71.090478,42.373106,-71.089676,6.0,67.0
Buckingham Street,42.379952,-71.130008,42.380296,-71.129914,4.0,40.0
Concord Avenue,42.3896482,-71.1482778,42.3897689,-71.148853,4.0,48.0
Buckingham Street,42.3782571,-71.1291615,42.378553,-71.129341,3.0,37.0
Rogers Avenue,42.399507,-71.111316,42.399444,-71.111436,1.0,12.0
Follen Street,42.378755,-71.121006,42.37882,-71.12101,1.0,7.0
Washington Street,42.3648547,-71.0962494,42.364722,-71.0956283,5.0,54.0
Cambridgepark Drive,42.3946407,-71.1434795,42.3946398,-71.1434168,0.0,5.0
Broadway,42.368903,-71.099962,42.368793,-71.099699,2.0,24.0
Holly Avenue,42.382338,-71.129072,42.382725,-71.129678,6.0,66.0
Larchwood Drive,42.377151,-71.143073,42.376978,-71.143164,2.0,18.0
Mount Vernon Street,42.387123,-71.12127,42.387214,-71.120546,5.0,60.0
Auburn Street,42.363979,-71.105702,42.36428,-71.106224,7.0,53.0
Soldiers Field Road,42.3694828,-71.1303582,42.3692479,-71.130402,2.0,26.0
Concord Avenue,42.3957148,-71.1750208,42.3957508,-71.1751827,1.0,13.0
Sacramento Street,42.382549,-71.114104,42.382555,-71.113968,1.0,10.0
Medford Street,42.3740874,-71.0880058,42.3740242,-71.0879354,1.0,9.0
Fairview Avenue,42.379179,-71.158342,42.379135,-71.15779,4.0,47.0
Morrison Avenue,42.395654,-71.115603,42.395492,-71.114956,5.0,54.0
Webster Avenue,42.370517,-71.093532,42.370653,-71.093475,1.0,16.0
Concord Avenue,42.3949985,-71.172387,42.3957148,-71.1750208,23.0,230.0
Blanchard Road,42.388732,-71.157381,42.388943,-71.157345,2.0,25.0
Concord Avenue,42.383355,-71.133038,42.383276,-71.132855,2.0,18.0
Fairmount Street,42.401861,-71.138505,42.402265,-71.137888,6.0,67.0
Clement Circle,42.38129,-71.131299,42.381284,-71.131401,1.0,7.0
Everett Street,42.379875,-71.11781,42.379856,-71.117222,6.0,46.0
Coolidge Hill,42.3724949,-71.1383658,42.372496,-71.1382522,1.0,9.0
Gray Gardens West,42.383306,-71.129227,42.383322,-71.129185,0.0,5.0
Dr. Paul Dudley White Path,42.3673294,-71.0738243,42.3672955,-71.0738321,0.0,4.0
Broadway,42.371195,-71.10575,42.37119,-71.105738,0.0,0.0
Cambridgepark Drive,42.3946036,-71.1422568,42.3945978,-71.1422083,0.0,4.0
Boston Avenue,42.398265,-71.110441,42.398928,-71.110909,10.0,84.0
Amherst Street,42.3607932,-71.0853111,42.3610927,-71.0843568,10.0,84.0
Vassal Lane,42.382024,-71.1351,42.381836,-71.134846,4.0,29.0
Dr. Paul Dudley White Path,42.3659884,-71.1366213,42.3660315,-71.136578,0.0,0.0
Lakeview Avenue,42.383349,-71.140861,42.383925,-71.141065,7.0,66.0
Concord Avenue,42.3881285,-71.1433812,42.3880604,-71.1432458,1.0,13.0
Broadway,42.3701396,-71.1030903,42.370077,-71.102933,2.0,15.0
Washington Street,42.365043,-71.097096,42.365048,-71.09712,0.0,0.0
Dr. Paul Dudley White Path,42.3730288,-71.1282655,42.3729855,-71.1281516,187.0,1665.0
Pearl Street,42.362227,-71.105308,42.362,-71.105553,3.0,31.0
Leverett Connector,42.3832308,-71.0768622,42.3829701,-71.0769001,1.0,28.0
Larchwood Drive,42.377398,-71.142952,42.377151,-71.143073,3.0,29.0
University Road,42.3725129,-71.1237011,42.3728183,-71.1233055,4.0,48.0
Storrow Drive,42.351275,-71.10546,42.351155,-71.104318,4.0,95.0
Cambridge Parkway Bike Path,42.3678864,-71.0742568,42.367928,-71.074234,0.0,5.0
Cambridge Street,42.3734995,-71.0991386,42.3733731,-71.0981475,9.0,83.0
Main Street,42.3632083,-71.0967969,42.3632016,-71.0967089,1.0,7.0
Oak Street,42.3735692,-71.0996622,42.374085,-71.099546,5.0,59.0
Brookline Street,42.359597,-71.105687,42.35998,-71.105278,5.0,53.0
Dr. Paul Dudley White Path,42.3536135,-71.1103056,42.3536499,-71.1103269,0.0,0.0
Grove Street,42.379515,-71.158216,42.379672,-71.158099,1.0,20.0
Emmett Place,42.367946,-71.085659,42.367856,-71.08494,5.0,60.0
Crescent Street,42.382555,-71.113968,42.382758,-71.11399,2.0,22.0
Second Street,42.368801,-71.079084,42.369482,-71.078913,8.0,77.0
Blanchard Road,42.3909783,-71.1572658,42.391733,-71.157485,8.0,85.0
Fresh Pond Parkway,42.380928,-71.144619,42.38109,-71.144572,2.0,19.0
Alewife Brook Parkway,42.4029502,-71.1343108,42.4030938,-71.1342899,1.0,16.0
Hamilton Road,42.393087,-71.158968,42.393092,-71.158966,0.0,1.0
Galileo Galilei Way,42.3628535,-71.0899602,42.3627241,-71.0899496,9.0,27.0
Clement Circle,42.381115,-71.131719,42.381192,-71.13154,2.0,17.0
Soldiers Field Road,42.367751,-71.121113,42.367738,-71.120706,2.0,33.0
US 3;SR 2,42.3729338,-71.1339745,42.372969,-71.133879,1.0,9.0
Green Street,42.365078,-71.104687,42.365175,-71.104864,3.0,19.0
Eliot Street,42.3729834,-71.121245,42.3728725,-71.1214006,2.0,17.0
North Point Boulevard,42.3699063,-71.0698906,42.3703987,-71.0708085,10.0,94.0
Medford Street,42.388662,-71.096658,42.389121,-71.097146,7.0,66.0
Massachusetts Avenue,42.382178,-71.119743,42.381917,-71.119784,3.0,29.0
Putnam Avenue,42.364743,-71.11389,42.364873,-71.113865,1.0,15.0
Acorn Park Road,42.4006241,-71.1536722,42.4006941,-71.1536215,1.0,9.0
Brattle Street,42.377523,-71.132466,42.377498,-71.132825,2.0,28.0
Mill Street,42.370265,-71.117751,42.369957,-71.11677,54.0,362.0
Ellington Road,42.395629,-71.119182,42.3957372,-71.1190658,3.0,25.0
Alewife T Station Access Road,42.3951492,-71.1426429,42.3947086,-71.1424361,5.0,52.0
Sumner Road,42.375263,-71.112743,42.375947,-71.112589,30.0,81.0
Grosvenor Road,42.383072,-71.160254,42.383304,-71.159441,6.0,69.0
River Street,42.362935,-71.111555,42.363078,-71.111116,4.0,41.0
Sidney Street,42.356624,-71.106737,42.3558964,-71.1075154,11.0,104.0
Dr. Paul Dudley White Path,42.3660337,-71.1177275,42.3643441,-71.1177107,164.0,1934.0
Belmont Street,42.374696,-71.1496187,42.374683,-71.1497954,2.0,15.0
Dr. Paul Dudley White Path,42.3617344,-71.1466469,42.3617412,-71.1466074,218.0,2349.0
Memorial Drive,42.3611103,-71.0810948,42.3613483,-71.0801874,6.0,79.0
Massachusetts Avenue,42.3978826,-71.1307226,42.398327,-71.131253,6.0,66.0
Larchwood Drive,42.376765,-71.145061,42.376882,-71.145318,3.0,25.0
Dr. Paul Dudley White Path,42.360299,-71.0726164,42.3603873,-71.0726078,1.0,10.0
Lilac Court,42.367419,-71.091719,42.3672459,-71.0912184,4.0,47.0
Galileo Galilei Way,42.366336,-71.0880028,42.3663325,-71.0878951,1.0,8.0
Minuteman Bikeway,42.3994149,-71.1446774,42.3993196,-71.1446139,0.0,0.0
Bennett Street,42.3723442,-71.122005,42.3723182,-71.1219308,1.0,4.0
Reservoir Street,42.381415,-71.135796,42.381737,-71.135731,4.0,35.0
Chestnut Street,42.357913,-71.111038,42.357534,-71.110362,6.0,67.0
Dr. Paul Dudley White Path,42.3654863,-71.1437313,42.3654761,-71.1438391,289.0,4192.0
Acorn Park,42.3978239,-71.1486715,42.39784,-71.1483003,3.0,31.0
Galileo Galilei Way,42.365847,-71.0891867,42.3657172,-71.0892406,1.0,14.0
Modica Way,42.3646827,-71.1025243,42.3651177,-71.1020619,51.0,295.0
Hinckley Street,42.3958218,-71.1061595,42.3954325,-71.1064379,4.0,49.0
Brighton Street,42.3973408,-71.159387,42.3974386,-71.1594989,1.0,16.0
Ellery Street,42.3735521,-71.1091889,42.372772,-71.109725,12.0,99.0
Francis Place,42.393956,-71.133538,42.393979,-71.133128,0.0,2.0
Edwin H. Land Boulevard,42.3691045,-71.0733676,42.3688658,-71.0736323,2.0,34.0
Binney Street,42.3660769,-71.0850436,42.3661951,-71.0859627,6.0,78.0
Amesbury Street,42.354258,-71.104781,42.3542907,-71.1047926,0.0,4.0
Mary Street,42.402695,-71.151814,42.403016,-71.15027,12.0,131.0
Raymond Street,42.384914,-71.126078,42.385377,-71.126338,5.0,56.0
First Street,42.3679188,-71.0775599,42.3685733,-71.0774066,7.0,76.0
Greenough Boulevard,42.3682405,-71.1355396,42.3681004,-71.1357116,1.0,21.0
Pond Street,42.398147,-71.15667,42.398066,-71.156584,1.0,11.0
Dr. Paul Dudley White Path,42.3575365,-71.0739611,42.3575571,-71.0739256,0.0,4.0
Dr. Paul Dudley White Path,42.3642722,-71.1389014,42.3642975,-71.1388074,178.0,2089.0
John F. Kennedy Street,42.3689262,-71.1231928,42.3692523,-71.1229083,4.0,43.0
North Point Boulevard,42.3693698,-71.069276,42.3693362,-71.0692903,0.0,1.0
Lafayette Street,42.401403,-71.137846,42.401758,-71.137288,6.0,59.0
North Harvard Street,42.3685969,-71.1234744,42.3686307,-71.12345,0.0,4.0
Glenn Road,42.38894,-71.158055,42.388919,-71.157905,1.0,12.0
Museum Street,42.380329,-71.114101,42.380324,-71.114089,0.0,1.0
Lincoln Street,42.371401,-71.095341,42.37124,-71.094849,6.0,44.0
Lafayette Street,42.399916,-71.140696,42.400103,-71.1402866,4.0,39.0
Massachusetts Avenue,42.4013004,-71.1366958,42.401141,-71.136392,100.0,638.0
Central Street,42.393476,-71.099884,42.393895,-71.099577,4.0,54.0
Main Street,42.3630307,-71.094424,42.3629957,-71.0938536,4.0,47.0
Broad Channel Boardwalk,42.3630637,-71.0823863,42.3630222,-71.0824092,0.0,0.0
Dudley Street,42.395743,-71.133194,42.39575,-71.13282,4.0,31.0
Hampshire Street,42.3738259,-71.1009424,42.3739889,-71.1011367,2.0,24.0
Land Boulevard,42.3629002,-71.0787263,42.3627167,-71.0787742,2.0,21.0
Brattle Circle,42.3755619,-71.1415323,42.3755753,-71.1415658,0.0,0.0
Fresh Pond Paths,42.3831873,-71.1427656,42.3834599,-71.1425252,3.0,37.0
Dr. Paul Dudley White Path,42.3651055,-71.145042,42.3650627,-71.1451145,188.0,1800.0
Thorndike Street,42.3696341,-71.0801488,42.369625,-71.080083,1.0,5.0
Jackson Circle,42.3918934,-71.1355577,42.3919018,-71.135513,0.0,4.0
SR 2,42.3973271,-71.1415223,42.397277,-71.1414194,1.0,10.0
Columbia Street,42.3669905,-71.0978512,42.367798,-71.097389,14.0,97.0
Memorial Drive,42.3563653,-71.095759,42.35609,-71.096564,5.0,73.0
Dr. Paul Dudley White Path,42.3618816,-71.1489281,42.3618547,-71.1489417,167.0,1814.0
Garden Street,42.378299,-71.123691,42.378337,-71.123718,0.0,5.0
Carver Street,42.38226,-71.112989,42.382719,-71.113214,5.0,52.0
Windsor Street,42.3750459,-71.092882,42.3751272,-71.0928585,1.0,9.0
Dunstable Road,42.380211,-71.134978,42.380305,-71.13414,6.0,63.0
Leverett Connector,42.3741737,-71.071765,42.3744427,-71.0721597,2.0,44.0
Broadway,42.374159,-71.113275,42.373969,-71.112777,4.0,47.0
Dr. Paul Dudley White Path,42.3615097,-71.1161186,42.3625343,-71.1161695,12.0,128.0
Massachusetts Avenue,42.390597,-71.121457,42.390939,-71.122208,8.0,74.0
Alewife T Station Access Road,42.39468,-71.1424162,42.39465,-71.1423819,0.0,0.0
Blackstone Street,42.362092,-71.1143856,42.362184,-71.114427,1.0,11.0
Memorial Drive,42.3539877,-71.110194,42.3541272,-71.1104687,2.0,27.0
Gerry's Landing Road,42.3729462,-71.1344468,42.3729641,-71.134455,0.0,2.0
Massachusetts Avenue,42.396204,-71.128824,42.3966533,-71.1293322,6.0,64.0
Bishop R Allen Drive,42.364154,-71.099468,42.3639366,-71.0990984,5.0,40.0
Soldiers Field Road,42.356791,-71.118249,42.356957,-71.118216,1.0,19.0
Ames Street,42.3626909,-71.0881136,42.3627308,-71.088105,0.0,4.0
Dr. Paul Dudley White Path,42.3703016,-71.1308708,42.3704375,-71.1309046,288.0,4185.0
Stewart Terrace,42.391013,-71.159105,42.3911409,-71.1590775,30.0,17.0
Garden Street,42.384666,-71.131018,42.384484,-71.130792,2.0,26.0
Magazine Street,42.3652073,-71.10432,42.3650604,-71.1044835,58.0,424.0
Sacramento Street,42.382612,-71.113547,42.382713,-71.113229,4.0,30.0
Otis Street,42.371226,-71.08706,42.371117,-71.086289,6.0,65.0
Sherman Street,42.384719,-71.129988,42.38513,-71.130263,4.0,52.0
Wood Street,42.387769,-71.129803,42.387859,-71.129865,1.0,8.0
Brookline Street,42.361219,-71.103969,42.361634,-71.103575,5.0,55.0
Copley Street,42.384823,-71.134493,42.384376,-71.133488,89.0,393.0
Concord Avenue,42.3909214,-71.1568817,42.3909558,-71.1570705,1.0,13.0
Fitchburg Cutoff Path,42.3959893,-71.158489,42.3959989,-71.1585513,0.0,0.0
Soldiers Field Road,42.372568,-71.128154,42.372487,-71.127959,1.0,19.0
Hamilton Road,42.393763,-71.158719,42.393869,-71.158597,1.0,16.0
Brookline Street,42.358632,-71.106695,42.359151,-71.106153,7.0,73.0
Washington Street,42.386317,-71.173733,42.386373,-71.17318,3.0,45.0
Gerry's Landing Road,42.371512,-71.134343,42.3715999,-71.13444,1.0,12.0
Alewife Brook Parkway,42.3918337,-71.1411033,42.3927382,-71.1408174,8.0,103.0
Memorial Drive,42.3642939,-71.1160511,42.3643843,-71.1160471,1.0,8.0
Monsignor O'Brien Highway,42.3694949,-71.073885,42.3691946,-71.0732719,6.0,62.0
Chauncy Street,42.3793357,-71.1232887,42.3795279,-71.1226691,6.0,55.0
Dr. Paul Dudley White Path,42.3714619,-71.1317526,42.3715316,-71.1318469,0.0,0.0
Flagg Street,42.3677511,-71.1148907,42.367749,-71.114729,2.0,14.0
US 1,42.3697401,-71.066024,42.3697561,-71.0657854,1.0,20.0
Greenough Boulevard,42.3677389,-71.1362173,42.3678731,-71.1359935,1.0,24.0
Cambridgepark Place,42.3939729,-71.1418868,42.3940341,-71.1419378,1.0,8.0
Memorial Drive,42.366531,-71.115945,42.3666704,-71.1159736,1.0,14.0
Orchard Street,42.3905367,-71.119434,42.390996,-71.119953,57.0,286.0
Huron Avenue,42.382003,-71.131547,42.382233,-71.131268,4.0,35.0
Soldiers Field Road,42.367612,-71.119113,42.367693,-71.119343,1.0,21.0
Hawthorne Street,42.394044,-71.118358,42.393784,-71.11772,5.0,60.0
Beech Path,42.388267,-71.1492743,42.3882274,-71.1492153,0.0,0.0
Yerxa Road,42.39189,-71.129158,42.392837,-71.129112,10.0,105.0
Magoun Street,42.400431,-71.135214,42.400232,-71.135224,2.0,22.0
Pond Place,42.363209,-71.113672,42.363249,-71.113374,0.0,2.0
Earle Street,42.3753963,-71.0907688,42.3754066,-71.0907791,0.0,2.0
Amherst Street,42.356353,-71.098021,42.356047,-71.098852,7.0,76.0
Irving Street,42.379616,-71.111242,42.379362,-71.111148,3.0,28.0
Brown Street,42.37633,-71.128759,42.375816,-71.128977,6.0,62.0
Berkshire Place,42.368457,-71.091939,42.368334,-71.091642,3.0,28.0
Dr. Paul Dudley White Path,42.3642975,-71.1388074,42.3643159,-71.1387294,179.0,2091.0
Back Street,42.350372,-71.094906,42.3503709,-71.0944721,3.0,36.0
Grove Street,42.384222,-71.159053,42.384529,-71.159235,2.0,37.0
First Street,42.3700271,-71.0770661,42.3706364,-71.0769234,7.0,69.0
Concord Avenue,42.3909821,-71.1573884,42.3909928,-71.1575162,1.0,11.0
Dr. Paul Dudley White Path,42.3561547,-71.0750037,42.3562189,-71.0749108,474.0,6135.0
Elm Street,42.3900727,-71.1174465,42.3902704,-71.1176506,3.0,27.0
Education Street,42.3698209,-71.0697438,42.3701577,-71.0688773,7.0,79.0
Allston Street,42.3581054,-71.1072409,42.3577334,-71.1066058,6.0,65.0
Gray Street,42.382777,-71.121844,42.383158,-71.122202,5.0,52.0
Waverly Street,42.3574142,-71.1038121,42.3574272,-71.1037634,0.0,4.0
Magazine Street,42.357036,-71.1133638,42.3573751,-71.1129927,5.0,49.0
Elm Street,42.381113,-71.162323,42.38135,-71.161382,7.0,82.0
Chestnut Street,42.3558964,-71.1075154,42.355523,-71.106853,6.0,68.0
Memorial Drive,42.362515,-71.116039,42.3628756,-71.1160523,3.0,40.0
Holland Street,42.3970229,-71.1229348,42.397087,-71.122982,1.0,7.0
Dr. Paul Dudley White Path,42.3542581,-71.1115097,42.3543203,-71.1115676,203.0,1973.0
South Street,42.3744224,-71.0907475,42.374344,-71.090233,86.0,483.0
Dr. Paul Dudley White Path,42.3574307,-71.0740539,42.357472,-71.0740253,0.0,5.0
Craigie Street,42.3789394,-71.1271215,42.3790282,-71.1268468,2.0,26.0
Western Avenue,42.363392,-71.133336,42.363383,-71.133088,2.0,20.0
Peters Street,42.3574416,-71.1069319,42.3577334,-71.1066058,4.0,43.0
Massachusetts Avenue,42.391972,-71.124056,42.392191,-71.124303,3.0,32.0
Saint Johns Road,42.377121,-71.124538,42.377081,-71.124479,1.0,6.0
Brighton Street,42.3959628,-71.1588163,42.3959807,-71.1588218,0.0,3.0
Brown Street,42.377173,-71.128352,42.376657,-71.128601,5.0,59.0
Assembly Square Drive,42.397678,-71.084057,42.397795,-71.084104,2.0,14.0
Concord Turnpike,42.4005109,-71.1513897,42.4000071,-71.1497709,7.0,144.0
