lat,lng
42.0312824884,-87.6803701302
42.0312824279,-87.6766353618
42.0312823673,-87.6729005934
42.0312823068,-87.669165825
42.0312822462,-87.6654310567
42.0312821857,-87.6616962883
42.0312821252,-87.6579615199
42.0312820646,-87.6542267516
42.0312820041,-87.6504919832
42.0312819436,-87.6467572149
42.031281883,-87.6430224465
42.0312818225,-87.6392876782
42.031281762,-87.6355529099
42.0312817014,-87.6318181415
42.0312816409,-87.6280833732
42.0312815804,-87.6243486049
42.0312815198,-87.6206138365
42.0312814593,-87.6168790682
42.0312813988,-87.6131442999
42.0312813382,-87.6094095316
42.0312812777,-87.6056747633
42.0312812171,-87.601939995
42.0312811566,-87.5982052267
42.0312810961,-87.5944704584
42.0312810355,-87.5907356901
42.031280975,-87.5870009218
42.0312809145,-87.5832661535
42.0312808539,-87.5795313852
42.0312807934,-87.5757966169
42.0312807329,-87.5720618486
42.0312806723,-87.5683270804
42.0312806118,-87.5645923121
42.0312805513,-87.5608575438
42.0312804907,-87.5571227756
42.0312804302,-87.5533880073
42.0312803697,-87.5496532391
42.0312803091,-87.5459184708
42.0312802486,-87.5421837025
42.031280188,-87.5384489343
42.0312801275,-87.5347141661
42.031280067,-87.5309793978
42.0312800064,-87.5272446296
42.0312799459,-87.5235098614
42.0312798854,-87.5197750931
42.0312798248,-87.5160403249
42.0312797643,-87.5123055567
42.0312797038,-87.5085707885
42.0312796432,-87.5048360202
42.0312795827,-87.501101252
42.0312795222,-87.4973664838
42.0312794616,-87.4936317156
42.028004624,-87.956743
42.0280045635,-87.9530084242
42.0280045029,-87.9492738484
42.0280044424,-87.9455392726
42.0280043819,-87.9418046968
42.0280043214,-87.938070121
42.0280042608,-87.9343355453
42.0280042003,-87.9306009695
42.0280041398,-87.9268663937
42.0280040792,-87.9231318179
42.0280040187,-87.9193972422
42.0280039582,-87.9156626664
42.0280038977,-87.9119280907
42.0280038371,-87.9081935149
42.0280037766,-87.9044589391
42.0280037161,-87.9007243634
42.0280036555,-87.8969897877
42.028003595,-87.8932552119
42.0280035345,-87.8895206362
42.028003474,-87.8857860604
42.0280034134,-87.8820514847
42.0280033529,-87.878316909
42.0280032924,-87.8745823333
42.0280032318,-87.8708477575
42.0280031713,-87.8671131818
42.0280031108,-87.8633786061
42.0280030503,-87.8596440304
42.0280029897,-87.8559094547
42.0280029292,-87.852174879
42.0280028687,-87.8484403033
42.0280028082,-87.8447057276
42.0280027476,-87.8409711519
42.0280026871,-87.8372365762
42.0280026266,-87.8335020005
42.028002566,-87.8297674248
42.0280025055,-87.8260328492
42.028002445,-87.8222982735
42.0280023845,-87.8185636978
42.0280023239,-87.8148291222
42.0280022634,-87.8110945465
42.0280022029,-87.8073599708
42.0280021423,-87.8036253952
42.0280020818,-87.7998908195
42.0280020213,-87.7961562439
42.0280019608,-87.7924216682
42.0280019002,-87.7886870926
42.0280018397,-87.784952517
42.0280017792,-87.7812179413
42.0280017186,-87.7774833657
42.0280016581,-87.7737487901
42.0280015976,-87.7700142144
42.0280015371,-87.7662796388
42.0280014765,-87.7625450632
42.028001416,-87.7588104876
42.0280013555,-87.755075912
42.0280012949,-87.7513413364
42.0280012344,-87.7476067608
42.0280011739,-87.7438721852
42.0280011134,-87.7401376096
42.0280010528,-87.736403034
42.0280009923,-87.7326684584
42.0280009318,-87.7289338828
42.0280008712,-87.7251993072
42.0280008107,-87.7214647316
42.0280007502,-87.7177301561
42.0280006897,-87.7139955805
42.0280006291,-87.7102610049
42.0280005686,-87.7065264294
42.0280005081,-87.7027918538
42.0280004475,-87.6990572783
42.028000387,-87.6953227027
42.0280003265,-87.6915881271
42.028000266,-87.6878535516
42.0280002054,-87.6841189761
42.0280001449,-87.6803844005
42.0280000844,-87.676649825
42.0280000238,-87.6729152495
42.0279999633,-87.6691806739
42.0279999028,-87.6654460984
42.0279998423,-87.6617115229
42.0279997817,-87.6579769474
42.0279997212,-87.6542423718
42.0279996607,-87.6505077963
42.0279996001,-87.6467732208
42.0279995396,-87.6430386453
42.0279994791,-87.6393040698
42.0279994186,-87.6355694943
42.027999358,-87.6318349188
42.0279992975,-87.6281003434
42.027999237,-87.6243657679
42.0279991765,-87.6206311924
42.0279991159,-87.6168966169
42.0279990554,-87.6131620414
42.0279989949,-87.609427466
42.0279989343,-87.6056928905
42.0279988738,-87.601958315
42.0279988133,-87.5982237396
42.0279987528,-87.5944891641
42.0279986922,-87.5907545887
42.0279986317,-87.5870200132
42.0279985712,-87.5832854378
42.0279985106,-87.5795508623
42.0279984501,-87.5758162869
42.0279983896,-87.5720817114
42.0279983291,-87.568347136
42.0279982685,-87.5646125606
42.027998208,-87.5608779852
42.0279981475,-87.5571434097
42.0279980869,-87.5534088343
42.0279980264,-87.5496742589
42.0279979659,-87.5459396835
42.0279979054,-87.5422051081
42.0279978448,-87.5384705327
42.0279977843,-87.5347359573
42.0279977238,-87.5310013819
42.0279976632,-87.5272668065
42.0279976027,-87.5235322311
42.0279975422,-87.5197976557
42.0279974817,-87.5160630803
42.0279974211,-87.512328505
42.0279973606,-87.5085939296
42.0279973001,-87.5048593542
42.0279972395,-87.5011247788
42.027997179,-87.4973902035
42.0279971185,-87.4936556281
42.02472228,-87.956743
42.0247222195,-87.953008617
42.024722159,-87.949274234
42.0247220984,-87.945539851
42.0247220379,-87.9418054681
42.0247219774,-87.9380710851
42.0247219169,-87.9343367021
42.0247218564,-87.9306023192
42.0247217958,-87.9268679362
42.0247217353,-87.9231335532
42.0247216748,-87.9193991703
42.0247216143,-87.9156647873
42.0247215537,-87.9119304044
42.0247214932,-87.9081960214
42.0247214327,-87.9044616385
42.0247213722,-87.9007272556
42.0247213117,-87.8969928726
42.0247212511,-87.8932584897
42.0247211906,-87.8895241068
42.0247211301,-87.8857897238
42.0247210696,-87.8820553409
42.0247210091,-87.878320958
42.0247209485,-87.8745865751
42.024720888,-87.8708521922
42.0247208275,-87.8671178093
42.024720767,-87.8633834264
42.0247207064,-87.8596490435
42.0247206459,-87.8559146606
42.0247205854,-87.8521802777
42.0247205249,-87.8484458948
42.0247204644,-87.8447115119
42.0247204038,-87.840977129
42.0247203433,-87.8372427462
42.0247202828,-87.8335083633
42.0247202223,-87.8297739804
42.0247201618,-87.8260395975
42.0247201012,-87.8223052147
42.0247200407,-87.8185708318
42.0247199802,-87.814836449
42.0247199197,-87.8111020661
42.0247198591,-87.8073676833
42.0247197986,-87.8036333004
42.0247197381,-87.7998989176
42.0247196776,-87.7961645347
42.0247196171,-87.7924301519
42.0247195565,-87.7886957691
42.024719496,-87.7849613862
42.0247194355,-87.7812270034
42.024719375,-87.7774926206
42.0247193145,-87.7737582378
42.0247192539,-87.770023855
42.0247191934,-87.7662894722
42.0247191329,-87.7625550893
42.0247190724,-87.7588207065
42.0247190118,-87.7550863237
42.0247189513,-87.7513519409
42.0247188908,-87.7476175582
42.0247188303,-87.7438831754
42.0247187698,-87.7401487926
42.0247187092,-87.7364144098
42.0247186487,-87.732680027
42.0247185882,-87.7289456442
42.0247185277,-87.7252112615
42.0247184672,-87.7214768787
42.0247184066,-87.7177424959
42.0247183461,-87.7140081132
42.0247182856,-87.7102737304
42.0247182251,-87.7065393477
42.0247181645,-87.7028049649
42.024718104,-87.6990705822
42.0247180435,-87.6953361994
42.024717983,-87.6916018167
42.0247179225,-87.687867434
42.0247178619,-87.6841330512
42.0247178014,-87.6803986685
42.0247177409,-87.6766642858
42.0247176804,-87.6729299031
42.0247176199,-87.6691955203
42.0247175593,-87.6654611376
42.0247174988,-87.6617267549
42.0247174383,-87.6579923722
42.0247173778,-87.6542579895
42.0247173172,-87.6505236068
42.0247172567,-87.6467892241
42.0247171962,-87.6430548414
42.0247171357,-87.6393204587
42.0247170752,-87.635586076
42.0247170146,-87.6318516934
42.0247169541,-87.6281173107
42.0247168936,-87.624382928
42.0247168331,-87.6206485453
42.0247167726,-87.6169141627
42.024716712,-87.61317978
42.0247166515,-87.6094453973
42.024716591,-87.6057110147
42.0247165305,-87.601976632
42.02471647,-87.5982422494
42.0247164094,-87.5945078667
42.0247163489,-87.5907734841
42.0247162884,-87.5870391014
42.0247162279,-87.5833047188
42.0247161673,-87.5795703362
42.0247161068,-87.5758359536
42.0247160463,-87.5721015709
42.0247159858,-87.5683671883
42.0247159253,-87.5646328057
42.0247158647,-87.5608984231
42.0247158042,-87.5571640405
42.0247157437,-87.5534296579
42.0247156832,-87.5496952752
42.0247156227,-87.5459608926
42.0247155621,-87.5422265101
42.0247155016,-87.5384921275
42.0247154411,-87.5347577449
42.0247153806,-87.5310233623
42.02471532,-87.5272889797
42.0247152595,-87.5235545971
42.024715199,-87.5198202145
42.0247151385,-87.516085832
42.024715078,-87.5123514494
42.0247150174,-87.5086170668
42.0247149569,-87.5048826843
42.0247148964,-87.5011483017
42.0247148359,-87.4974139192
42.0247147754,-87.4936795366
42.021439936,-87.956743
42.0214398755,-87.9530088098
42.021439815,-87.9492746196
42.0214397545,-87.9455404294
42.0214396939,-87.9418062392
42.0214396334,-87.938072049
42.0214395729,-87.9343378588
42.0214395124,-87.9306036686
42.0214394519,-87.9268694784
42.0214393914,-87.9231352882
42.0214393309,-87.9194010981
42.0214392703,-87.9156669079
42.0214392098,-87.9119327177
42.0214391493,-87.9081985276
42.0214390888,-87.9044643374
42.0214390283,-87.9007301472
42.0214389678,-87.8969959571
42.0214389073,-87.8932617669
42.0214388467,-87.8895275768
42.0214387862,-87.8857933866
42.0214387257,-87.8820591965
42.0214386652,-87.8783250063
42.0214386047,-87.8745908162
42.0214385442,-87.8708566261
42.0214384837,-87.867122436
42.0214384231,-87.8633882458
42.0214383626,-87.8596540557
42.0214383021,-87.8559198656
42.0214382416,-87.8521856755
42.0214381811,-87.8484514854
42.0214381206,-87.8447172953
42.0214380601,-87.8409831052
42.0214379995,-87.8372489151
42.021437939,-87.833514725
42.0214378785,-87.8297805349
42.021437818,-87.8260463448
42.0214377575,-87.8223121547
42.021437697,-87.8185779646
42.0214376365,-87.8148437745
42.0214375759,-87.8111095845
42.0214375154,-87.8073753944
42.0214374549,-87.8036412043
42.0214373944,-87.7999070143
42.0214373339,-87.7961728242
42.0214372734,-87.7924386341
42.0214372129,-87.7887044441
42.0214371523,-87.784970254
42.0214370918,-87.781236064
42.0214370313,-87.777501874
42.0214369708,-87.7737676839
42.0214369103,-87.7700334939
42.0214368498,-87.7662993038
42.0214367893,-87.7625651138
42.0214367287,-87.7588309238
42.0214366682,-87.7550967338
42.0214366077,-87.7513625438
42.0214365472,-87.7476283537
42.0214364867,-87.7438941637
42.0214364262,-87.7401599737
42.0214363657,-87.7364257837
42.0214363051,-87.7326915937
42.0214362446,-87.7289574037
42.0214361841,-87.7252232137
42.0214361236,-87.7214890237
42.0214360631,-87.7177548338
42.0214360026,-87.7140206438
42.0214359421,-87.7102864538
42.0214358815,-87.7065522638
42.021435821,-87.7028180739
42.0214357605,-87.6990838839
42.0214357,-87.6953496939
42.0214356395,-87.691615504
42.021435579,-87.687881314
42.0214355184,-87.684147124
42.0214354579,-87.6804129341
42.0214353974,-87.6766787442
42.0214353369,-87.6729445542
42.0214352764,-87.6692103643
42.0214352159,-87.6654761743
42.0214351554,-87.6617419844
42.0214350948,-87.6580077945
42.0214350343,-87.6542736045
42.0214349738,-87.6505394146
42.0214349133,-87.6468052247
42.0214348528,-87.6430710348
42.0214347923,-87.6393368449
42.0214347318,-87.635602655
42.0214346712,-87.6318684651
42.0214346107,-87.6281342752
42.0214345502,-87.6244000853
42.0214344897,-87.6206658954
42.0214344292,-87.6169317055
42.0214343687,-87.6131975156
42.0214343082,-87.6094633257
42.0214342476,-87.6057291358
42.0214341871,-87.601994946
42.0214341266,-87.5982607561
42.0214340661,-87.5945265662
42.0214340056,-87.5907923764
42.0214339451,-87.5870581865
42.0214338846,-87.5833239966
42.021433824,-87.5795898068
42.0214337635,-87.5758556169
42.021433703,-87.5721214271
42.0214336425,-87.5683872373
42.021433582,-87.5646530474
42.0214335215,-87.5609188576
42.021433461,-87.5571846677
42.0214334004,-87.5534504779
42.0214333399,-87.5497162881
42.0214332794,-87.5459820983
42.0214332189,-87.5422479084
42.0214331584,-87.5385137186
42.0214330979,-87.5347795288
42.0214330374,-87.531045339
42.0214329768,-87.5273111492
42.0214329163,-87.5235769594
42.0214328558,-87.5198427696
42.0214327953,-87.5161085798
42.0214327348,-87.51237439
42.0214326743,-87.5086402002
42.0214326138,-87.5049060105
42.0214325532,-87.5011718207
42.0214324927,-87.4974376309
42.0214324322,-87.4937034411
42.018157592,-87.956743
42.0181575315,-87.9530090025
42.018157471,-87.9492750051
42.0181574105,-87.9455410076
42.01815735,-87.9418070102
42.0181572895,-87.9380730127
42.018157229,-87.9343390153
42.0181571684,-87.9306050178
42.0181571079,-87.9268710204
42.0181570474,-87.923137023
42.0181569869,-87.9194030255
42.0181569264,-87.9156690281
42.0181568659,-87.9119350307
42.0181568054,-87.9082010333
42.0181567449,-87.9044670358
42.0181566844,-87.9007330384
42.0181566239,-87.896999041
42.0181565634,-87.8932650436
42.0181565029,-87.8895310462
42.0181564424,-87.8857970488
42.0181563819,-87.8820630514
42.0181563213,-87.878329054
42.0181562608,-87.8745950566
42.0181562003,-87.8708610592
42.0181561398,-87.8671270619
42.0181560793,-87.8633930645
42.0181560188,-87.8596590671
42.0181559583,-87.8559250697
42.0181558978,-87.8521910724
42.0181558373,-87.848457075
42.0181557768,-87.8447230776
42.0181557163,-87.8409890803
42.0181556558,-87.8372550829
42.0181555953,-87.8335210856
42.0181555347,-87.8297870882
42.0181554742,-87.8260530909
42.0181554137,-87.8223190936
42.0181553532,-87.8185850962
42.0181552927,-87.8148510989
42.0181552322,-87.8111171016
42.0181551717,-87.8073831042
42.0181551112,-87.8036491069
42.0181550507,-87.7999151096
42.0181549902,-87.7961811123
42.0181549297,-87.792447115
42.0181548692,-87.7887131177
42.0181548087,-87.7849791204
42.0181547482,-87.7812451231
42.0181546876,-87.7775111258
42.0181546271,-87.7737771285
42.0181545666,-87.7700431312
42.0181545061,-87.7663091339
42.0181544456,-87.7625751366
42.0181543851,-87.7588411393
42.0181543246,-87.7551071421
42.0181542641,-87.7513731448
42.0181542036,-87.7476391475
42.0181541431,-87.7439051503
42.0181540826,-87.740171153
42.0181540221,-87.7364371557
42.0181539616,-87.7327031585
42.018153901,-87.7289691612
42.0181538405,-87.725235164
42.01815378,-87.7215011668
42.0181537195,-87.7177671695
42.018153659,-87.7140331723
42.0181535985,-87.710299175
42.018153538,-87.7065651778
42.0181534775,-87.7028311806
42.018153417,-87.6990971834
