lat,lng
34.3467575867,-118.208724744
34.3467575149,-118.204522709
34.3467574431,-118.200320674
34.3467573713,-118.196118638
34.3467572996,-118.191916603
34.3467572278,-118.187714568
34.346757156,-118.183512533
34.3467570842,-118.179310497
34.3467570125,-118.175108462
34.3467569407,-118.170906427
34.3467568689,-118.166704392
34.3467567971,-118.162502356
34.3467567253,-118.158300321
34.3467566536,-118.154098286
34.3467565818,-118.149896251
34.34675651,-118.145694216
34.3467564382,-118.14149218
34.3467563665,-118.137290145
34.3467562947,-118.13308811
34.3467562229,-118.128886075
34.3467561511,-118.12468404
34.3467560793,-118.120482005
34.3467560076,-118.116279969
34.3467559358,-118.112077934
34.346755864,-118.107875899
34.3467557922,-118.103673864
34.3467557205,-118.099471829
34.3467556487,-118.095269794
34.3467555769,-118.091067758
34.3467555051,-118.086865723
34.3421594,-118.712969
34.3421593282,-118.708767195
34.3421592565,-118.70456539
34.3421591847,-118.700363586
34.3421591129,-118.696161781
34.3421590412,-118.691959976
34.3421589694,-118.687758171
34.3421588976,-118.683556366
34.3421588259,-118.679354561
34.3421587541,-118.675152757
34.3421586823,-118.670950952
34.3421586106,-118.666749147
34.3421585388,-118.662547342
34.3421584671,-118.658345537
34.3421583953,-118.654143733
34.3421583235,-118.649941928
34.3421582518,-118.645740123
34.34215818,-118.641538318
34.3421581082,-118.637336514
34.3421580365,-118.633134709
34.3421579647,-118.628932904
34.3421578929,-118.624731099
34.3421578212,-118.620529295
34.3421577494,-118.61632749
34.3421576776,-118.612125685
34.3421576059,-118.60792388
34.3421575341,-118.603722076
34.3421574623,-118.599520271
34.3421573906,-118.595318466
34.3421573188,-118.591116661
34.342157247,-118.586914857
34.3421571753,-118.582713052
34.3421571035,-118.578511247
34.3421570317,-118.574309443
34.34215696,-118.570107638
34.3421568882,-118.565905833
34.3421568164,-118.561704028
34.3421567447,-118.557502224
34.3421566729,-118.553300419
34.3421566012,-118.549098614
34.3421565294,-118.54489681
34.3421564576,-118.540695005
34.3421563859,-118.5364932
34.3421563141,-118.532291396
34.3421562423,-118.528089591
34.3421561706,-118.523887786
34.3421560988,-118.519685982
34.342156027,-118.515484177
34.3421559553,-118.511282372
34.3421558835,-118.507080568
34.3421558117,-118.502878763
34.34215574,-118.498676958
34.3421556682,-118.494475154
34.3421555964,-118.490273349
34.3421555247,-118.486071544
34.3421554529,-118.48186974
34.3421553811,-118.477667935
34.3421553094,-118.47346613
34.3421552376,-118.469264326
34.3421551658,-118.465062521
34.3421550941,-118.460860717
34.3421550223,-118.456658912
34.3421549505,-118.452457107
34.3421548788,-118.448255303
34.342154807,-118.444053498
34.3421547353,-118.439851694
34.3421546635,-118.435649889
34.3421545917,-118.431448084
34.34215452,-118.42724628
34.3421544482,-118.423044475
34.3421543764,-118.418842671
34.3421543047,-118.414640866
34.3421542329,-118.410439061
34.3421541611,-118.406237257
34.3421540894,-118.402035452
34.3421540176,-118.397833648
34.3421539458,-118.393631843
34.3421538741,-118.389430039
34.3421538023,-118.385228234
34.3421537305,-118.38102643
34.3421536588,-118.376824625
34.342153587,-118.37262282
34.3421535152,-118.368421016
34.3421534435,-118.364219211
34.3421533717,-118.360017407
34.3421532999,-118.355815602
34.3421532282,-118.351613798
34.3421531564,-118.347411993
34.3421530847,-118.343210189
34.3421530129,-118.339008384
34.3421529411,-118.33480658
34.3421528694,-118.330604775
34.3421527976,-118.326402971
34.3421527258,-118.322201166
34.3421526541,-118.317999362
34.3421525823,-118.313797557
34.3421525105,-118.309595753
34.3421524388,-118.305393948
34.342152367,-118.301192144
34.3421522952,-118.296990339
34.3421522235,-118.292788535
34.3421521517,-118.28858673
34.3421520799,-118.284384926
34.3421520082,-118.280183121
34.3421519364,-118.275981317
34.3421518646,-118.271779512
34.3421517929,-118.267577708
34.3421517211,-118.263375904
34.3421516493,-118.259174099
34.3421515776,-118.254972295
34.3421515058,-118.25077049
34.342151434,-118.246568686
34.3421513623,-118.242366881
34.3421512905,-118.238165077
34.3421512188,-118.233963273
34.342151147,-118.229761468
34.3421510752,-118.225559664
34.3421510035,-118.221357859
34.3421509317,-118.217156055
34.3421508599,-118.21295425
34.3421507882,-118.208752446
34.3421507164,-118.204550642
34.3421506446,-118.200348837
34.3421505729,-118.196147033
34.3421505011,-118.191945228
34.3421504293,-118.187743424
34.3421503576,-118.18354162
34.3421502858,-118.179339815
34.342150214,-118.175138011
34.3421501423,-118.170936207
34.3421500705,-118.166734402
34.3421499987,-118.162532598
34.342149927,-118.158330794
34.3421498552,-118.154128989
34.3421497834,-118.149927185
34.3421497117,-118.14572538
34.3421496399,-118.141523576
34.3421495681,-118.137321772
34.3421494964,-118.133119967
34.3421494246,-118.128918163
34.3421493529,-118.124716359
34.3421492811,-118.120514554
34.3421492093,-118.11631275
34.3421491376,-118.112110946
34.3421490658,-118.107909141
34.342148994,-118.103707337
34.3421489223,-118.099505533
34.3421488505,-118.095303729
34.3421487787,-118.091101924
34.342148707,-118.08690012
34.3375526,-118.712969
34.3375525282,-118.708767426
34.3375524565,-118.704565852
34.3375523847,-118.700364278
34.337552313,-118.696162704
34.3375522412,-118.69196113
34.3375521695,-118.687759556
34.3375520977,-118.683557982
34.337552026,-118.679356408
34.3375519542,-118.675154834
34.3375518825,-118.67095326
34.3375518107,-118.666751686
34.337551739,-118.662550112
34.3375516672,-118.658348538
34.3375515955,-118.654146964
34.3375515237,-118.64994539
34.337551452,-118.645743816
34.3375513802,-118.641542242
34.3375513084,-118.637340668
34.3375512367,-118.633139094
34.3375511649,-118.62893752
34.3375510932,-118.624735946
34.3375510214,-118.620534372
34.3375509497,-118.616332798
34.3375508779,-118.612131224
34.3375508062,-118.60792965
34.3375507344,-118.603728076
34.3375506627,-118.599526502
34.3375505909,-118.595324928
34.3375505192,-118.591123355
34.3375504474,-118.586921781
34.3375503757,-118.582720207
34.3375503039,-118.578518633
34.3375502322,-118.574317059
34.3375501604,-118.570115485
34.3375500886,-118.565913911
34.3375500169,-118.561712337
34.3375499451,-118.557510763
34.3375498734,-118.553309189
34.3375498016,-118.549107615
34.3375497299,-118.544906042
34.3375496581,-118.540704468
34.3375495864,-118.536502894
34.3375495146,-118.53230132
34.3375494429,-118.528099746
34.3375493711,-118.523898172
34.3375492994,-118.519696598
34.3375492276,-118.515495024
34.3375491559,-118.511293451
34.3375490841,-118.507091877
34.3375490124,-118.502890303
34.3375489406,-118.498688729
34.3375488688,-118.494487155
34.3375487971,-118.490285581
34.3375487253,-118.486084007
34.3375486536,-118.481882434
34.3375485818,-118.47768086
34.3375485101,-118.473479286
34.3375484383,-118.469277712
34.3375483666,-118.465076138
34.3375482948,-118.460874564
34.3375482231,-118.456672991
34.3375481513,-118.452471417
34.3375480796,-118.448269843
34.3375480078,-118.444068269
34.3375479361,-118.439866695
34.3375478643,-118.435665122
34.3375477926,-118.431463548
34.3375477208,-118.427261974
34.337547649,-118.4230604
34.3375475773,-118.418858826
34.3375475055,-118.414657253
34.3375474338,-118.410455679
34.337547362,-118.406254105
34.3375472903,-118.402052531
34.3375472185,-118.397850958
34.3375471468,-118.393649384
34.337547075,-118.38944781
34.3375470033,-118.385246236
34.3375469315,-118.381044663
34.3375468598,-118.376843089
34.337546788,-118.372641515
34.3375467163,-118.368439941
34.3375466445,-118.364238368
34.3375465728,-118.360036794
34.337546501,-118.35583522
34.3375464292,-118.351633646
34.3375463575,-118.347432073
34.3375462857,-118.343230499
34.337546214,-118.339028925
34.3375461422,-118.334827351
34.3375460705,-118.330625778
34.3375459987,-118.326424204
34.337545927,-118.32222263
34.3375458552,-118.318021057
34.3375457835,-118.313819483
34.3375457117,-118.309617909
34.33754564,-118.305416336
34.3375455682,-118.301214762
34.3375454965,-118.297013188
34.3375454247,-118.292811615
34.337545353,-118.288610041
34.3375452812,-118.284408467
34.3375452094,-118.280206894
34.3375451377,-118.27600532
34.3375450659,-118.271803746
34.3375449942,-118.267602173
34.3375449224,-118.263400599
34.3375448507,-118.259199025
34.3375447789,-118.254997452
34.3375447072,-118.250795878
34.3375446354,-118.246594304
34.3375445637,-118.242392731
34.3375444919,-118.238191157
34.3375444202,-118.233989583
34.3375443484,-118.22978801
34.3375442767,-118.225586436
34.3375442049,-118.221384863
34.3375441332,-118.217183289
34.3375440614,-118.212981715
34.3375439896,-118.208780142
34.3375439179,-118.204578568
34.3375438461,-118.200376995
34.3375437744,-118.196175421
34.3375437026,-118.191973847
34.3375436309,-118.187772274
34.3375435591,-118.1835707
34.3375434874,-118.179369127
34.3375434156,-118.175167553
34.3375433439,-118.17096598
34.3375432721,-118.166764406
34.3375432004,-118.162562832
34.3375431286,-118.158361259
34.3375430569,-118.154159685
34.3375429851,-118.149958112
34.3375429134,-118.145756538
34.3375428416,-118.141554965
34.3375427698,-118.137353391
34.3375426981,-118.133151818
34.3375426263,-118.128950244
34.3375425546,-118.12474867
34.3375424828,-118.120547097
34.3375424111,-118.116345523
34.3375423393,-118.11214395
34.3375422676,-118.107942376
34.3375421958,-118.103740803
34.3375421241,-118.099539229
34.3375420523,-118.095337656
34.3375419806,-118.091136082
34.3375419088,-118.086934509
34.3329458,-118.712969
34.3329457283,-118.708767657
34.3329456565,-118.704566313
34.3329455848,-118.70036497
34.332945513,-118.696163627
34.3329454413,-118.691962284
34.3329453696,-118.68776094
34.3329452978,-118.683559597
34.3329452261,-118.679358254
34.3329451543,-118.675156911
34.3329450826,-118.670955567
34.3329450109,-118.666754224
34.3329449391,-118.662552881
34.3329448674,-118.658351538
34.3329447956,-118.654150194
34.3329447239,-118.649948851
34.3329446522,-118.645747508
34.3329445804,-118.641546165
34.3329445087,-118.637344821
34.3329444369,-118.633143478
34.3329443652,-118.628942135
34.3329442934,-118.624740792
34.3329442217,-118.620539449
34.33294415,-118.616338105
34.3329440782,-118.612136762
34.3329440065,-118.607935419
34.3329439347,-118.603734076
34.332943863,-118.599532733
34.3329437913,-118.595331389
34.3329437195,-118.591130046
34.3329436478,-118.586928703
34.332943576,-118.58272736
34.3329435043,-118.578526017
34.3329434326,-118.574324673
34.3329433608,-118.57012333
34.3329432891,-118.565921987
34.3329432173,-118.561720644
34.3329431456,-118.557519301
34.3329430739,-118.553317958
34.3329430021,-118.549116614
34.3329429304,-118.544915271
34.3329428586,-118.540713928
34.3329427869,-118.536512585
34.3329427152,-118.532311242
34.3329426434,-118.528109899
34.3329425717,-118.523908556
34.3329424999,-118.519707213
34.3329424282,-118.515505869
34.3329423565,-118.511304526
34.3329422847,-118.507103183
34.332942213,-118.50290184
34.3329421412,-118.498700497
34.3329420695,-118.494499154
34.3329419978,-118.490297811
34.332941926,-118.486096468
34.3329418543,-118.481895125
34.3329417825,-118.477693781
34.3329417108,-118.473492438
34.332941639,-118.469291095
34.3329415673,-118.465089752
34.3329414956,-118.460888409
34.3329414238,-118.456687066
34.3329413521,-118.452485723
34.3329412803,-118.44828438
34.3329412086,-118.444083037
34.3329411369,-118.439881694
34.3329410651,-118.435680351
34.3329409934,-118.431479008
34.3329409216,-118.427277665
34.3329408499,-118.423076322
34.3329407782,-118.418874979
34.3329407064,-118.414673636
34.3329406347,-118.410472293
34.3329405629,-118.406270949
34.3329404912,-118.402069606
34.3329404195,-118.397868263
34.3329403477,-118.39366692
34.332940276,-118.389465577
34.3329402042,-118.385264234
34.3329401325,-118.381062891
34.3329400608,-118.376861548
34.332939989,-118.372660205
34.3329399173,-118.368458862
34.3329398455,-118.364257519
34.3329397738,-118.360056176
34.3329397021,-118.355854833
34.3329396303,-118.35165349
34.3329395586,-118.347452147
34.3329394868,-118.343250805
34.3329394151,-118.339049462
34.3329393433,-118.334848119
34.3329392716,-118.330646776
34.3329391999,-118.326445433
34.3329391281,-118.32224409
34.3329390564,-118.318042747
34.3329389846,-118.313841404
34.3329389129,-118.309640061
34.3329388412,-118.305438718
34.3329387694,-118.301237375
34.3329386977,-118.297036032
34.3329386259,-118.292834689
34.3329385542,-118.288633346
34.3329384825,-118.284432003
34.3329384107,-118.28023066
34.332938339,-118.276029317
34.3329382672,-118.271827974
34.3329381955,-118.267626632
34.3329381238,-118.263425289
34.332938052,-118.259223946
34.3329379803,-118.255022603
34.3329379085,-118.25082126
34.3329378368,-118.246619917
34.3329377651,-118.242418574
34.3329376933,-118.238217231
34.3329376216,-118.234015888
34.3329375498,-118.229814546
34.3329374781,-118.225613203
34.3329374064,-118.22141186
34.3329373346,-118.217210517
34.3329372629,-118.213009174
34.3329371911,-118.208807831
34.3329371194,-118.204606488
34.3329370477,-118.200405146
34.3329369759,-118.196203803
34.3329369042,-118.19200246
34.3329368324,-118.187801117
34.3329367607,-118.183599774
34.3329366889,-118.179398431
34.3329366172,-118.175197088
34.3329365455,-118.170995746
34.3329364737,-118.166794403
34.332936402,-118.16259306
34.3329363302,-118.158391717
34.3329362585,-118.154190374
34.3329361868,-118.149989032
34.332936115,-118.145787689
34.3329360433,-118.141586346
34.3329359715,-118.137385003
34.3329358998,-118.13318366
34.3329358281,-118.128982318
34.3329357563,-118.124780975
34.3329356846,-118.120579632
34.3329356128,-118.116378289
34.3329355411,-118.112176946
34.3329354694,-118.107975604
34.3329353976,-118.103774261
34.3329353259,-118.099572918
34.3329352541,-118.095371575
34.3329351824,-118.091170233
34.3329351107,-118.08696889
34.328339,-118.712969
34.3283389283,-118.708767887
34.3283388565,-118.704566775
34.3283387848,-118.700365662
34.3283387131,-118.69616455
34.3283386414,-118.691963437
34.3283385696,-118.687762324
34.3283384979,-118.683561212
34.3283384262,-118.679360099
34.3283383544,-118.675158987
34.3283382827,-118.670957874
34.328338211,-118.666756762
34.3283381393,-118.662555649
34.3283380675,-118.658354537
34.3283379958,-118.654153424
34.3283379241,-118.649952311
34.3283378523,-118.645751199
34.3283377806,-118.641550086
34.3283377089,-118.637348974
34.3283376372,-118.633147861
34.3283375654,-118.628946749
34.3283374937,-118.624745636
34.328337422,-118.620544524
34.3283373503,-118.616343411
34.3283372785,-118.612142299
34.3283372068,-118.607941186
34.3283371351,-118.603740074
34.3283370633,-118.599538961
34.3283369916,-118.595337849
34.3283369199,-118.591136736
34.3283368482,-118.586935624
34.3283367764,-118.582734511
34.3283367047,-118.578533399
34.328336633,-118.574332286
34.3283365612,-118.570131174
34.3283364895,-118.565930061
34.3283364178,-118.561728949
34.3283363461,-118.557527836
34.3283362743,-118.553326724
34.3283362026,-118.549125611
34.3283361309,-118.544924499
34.3283360591,-118.540723387
34.3283359874,-118.536522274
34.3283359157,-118.532321162
34.328335844,-118.528120049
34.3283357722,-118.523918937
34.3283357005,-118.519717824
34.3283356288,-118.515516712
34.328335557,-118.5113156
34.3283354853,-118.507114487
34.3283354136,-118.502913375
34.3283353419,-118.498712262
34.3283352701,-118.49451115
34.3283351984,-118.490310037
34.3283351267,-118.486108925
34.328335055,-118.481907813
34.3283349832,-118.4777067
34.3283349115,-118.473505588
34.3283348398,-118.469304475
34.328334768,-118.465103363
34.3283346963,-118.460902251
34.3283346246,-118.456701138
34.3283345529,-118.452500026
34.3283344811,-118.448298914
34.3283344094,-118.444097801
34.3283343377,-118.439896689
34.3283342659,-118.435695576
34.3283341942,-118.431494464
34.3283341225,-118.427293352
34.3283340508,-118.423092239
34.328333979,-118.418891127
34.3283339073,-118.414690015
34.3283338356,-118.410488902
34.3283337638,-118.40628779
34.3283336921,-118.402086678
34.3283336204,-118.397885565
34.3283335487,-118.393684453
34.3283334769,-118.389483341
34.3283334052,-118.385282228
34.3283333335,-118.381081116
34.3283332617,-118.376880004
34.32833319,-118.372678892
34.3283331183,-118.368477779
34.3283330466,-118.364276667
34.3283329748,-118.360075555
34.3283329031,-118.355874442
34.3283328314,-118.35167333
34.3283327596,-118.347472218
34.3283326879,-118.343271105
34.3283326162,-118.339069993
34.3283325445,-118.334868881
34.3283324727,-118.330667769
34.328332401,-118.326466656
34.3283323293,-118.322265544
34.3283322576,-118.318064432
34.3283321858,-118.31386332
34.3283321141,-118.309662207
34.3283320424,-118.305461095
34.3283319706,-118.301259983
34.3283318989,-118.297058871
34.3283318272,-118.292857758
34.3283317555,-118.288656646
34.3283316837,-118.284455534
34.328331612,-118.280254422
34.3283315403,-118.276053309
34.3283314685,-118.271852197
34.3283313968,-118.267651085
34.3283313251,-118.263449973
34.3283312534,-118.259248861
34.3283311816,-118.255047748
34.3283311099,-118.250846636
34.3283310382,-118.246645524
34.3283309664,-118.242444412
34.3283308947,-118.2382433
34.328330823,-118.234042187
34.3283307513,-118.229841075
34.3283306795,-118.225639963
34.3283306078,-118.221438851
34.3283305361,-118.217237739
34.3283304643,-118.213036627
34.3283303926,-118.208835514
34.3283303209,-118.204634402
34.3283302492,-118.20043329
34.3283301774,-118.196232178
34.3283301057,-118.192031066
34.328330034,-118.187829954
34.3283299623,-118.183628841
34.3283298905,-118.179427729
34.3283298188,-118.175226617
34.3283297471,-118.171025505
34.3283296753,-118.166824393
34.3283296036,-118.162623281
34.3283295319,-118.158422169
34.3283294602,-118.154221057
34.3283293884,-118.150019944
34.3283293167,-118.145818832
34.328329245,-118.14161772
34.3283291732,-118.137416608
34.3283291015,-118.133215496
34.3283290298,-118.129014384
34.3283289581,-118.124813272
34.3283288863,-118.12061216
34.3283288146,-118.116411048
34.3283287429,-118.112209936
34.3283286711,-118.108008823
34.3283285994,-118.103807711
34.3283285277,-118.099606599
34.328328456,-118.095405487
34.3283283842,-118.091204375
34.3283283125,-118.087003263
34.3237322,-118.712969
34.3237321283,-118.708768118
34.3237320566,-118.704567236
34.3237319849,-118.700366354
34.3237319131,-118.696165472
34.3237318414,-118.69196459
34.3237317697,-118.687763708
34.323731698,-118.683562826
34.3237316263,-118.679361944
34.3237315546,-118.675161063
34.3237314828,-118.670960181
34.3237314111,-118.666759299
34.3237313394,-118.662558417
34.3237312677,-118.658357535
34.323731196,-118.654156653
34.3237311243,-118.649955771
34.3237310525,-118.645754889
34.3237309808,-118.641554007
34.3237309091,-118.637353125
34.3237308374,-118.633152243
34.3237307657,-118.628951362
34.323730694,-118.62475048
34.3237306223,-118.620549598
34.3237305505,-118.616348716
34.3237304788,-118.612147834
34.3237304071,-118.607946952
34.3237303354,-118.60374607
34.3237302637,-118.599545189
34.323730192,-118.595344307
34.3237301202,-118.591143425
34.3237300485,-118.586942543
34.3237299768,-118.582741661
34.3237299051,-118.578540779
34.3237298334,-118.574339897
34.3237297617,-118.570139016
34.3237296899,-118.565938134
34.3237296182,-118.561737252
34.3237295465,-118.55753637
34.3237294748,-118.553335488
34.3237294031,-118.549134606
34.3237293314,-118.544933725
34.3237292597,-118.540732843
34.3237291879,-118.536531961
34.3237291162,-118.532331079
34.3237290445,-118.528130197
34.3237289728,-118.523929316
34.3237289011,-118.519728434
34.3237288294,-118.515527552
34.3237287576,-118.51132667
34.3237286859,-118.507125788
34.3237286142,-118.502924907
34.3237285425,-118.498724025
34.3237284708,-118.494523143
34.3237283991,-118.490322261
34.3237283273,-118.48612138
34.3237282556,-118.481920498
34.3237281839,-118.477719616
34.3237281122,-118.473518734
34.3237280405,-118.469317853
34.3237279688,-118.465116971
34.3237278971,-118.460916089
34.3237278253,-118.456715207
34.3237277536,-118.452514326
34.3237276819,-118.448313444
34.3237276102,-118.444112562
34.3237275385,-118.43991168
34.3237274668,-118.435710799
34.323727395,-118.431509917
34.3237273233,-118.427309035
34.3237272516,-118.423108154
34.3237271799,-118.418907272
34.3237271082,-118.41470639
34.3237270365,-118.410505509
34.3237269647,-118.406304627
34.323726893,-118.402103745
34.3237268213,-118.397902863
34.3237267496,-118.393701982
34.3237266779,-118.3895011
34.3237266062,-118.385300218
34.3237265345,-118.381099337
34.3237264627,-118.376898455
34.323726391,-118.372697573
34.3237263193,-118.368496692
34.3237262476,-118.36429581
34.3237261759,-118.360094928
34.3237261042,-118.355894047
34.3237260324,-118.351693165
34.3237259607,-118.347492283
34.323725889,-118.343291402
34.3237258173,-118.33909052
34.3237257456,-118.334889639
34.3237256739,-118.330688757
34.3237256021,-118.326487875
34.3237255304,-118.322286994
34.3237254587,-118.318086112
34.323725387,-118.31388523
34.3237253153,-118.309684349
34.3237252436,-118.305483467
34.3237251719,-118.301282586
34.3237251001,-118.297081704
34.3237250284,-118.292880822
34.3237249567,-118.288679941
34.323724885,-118.284479059
34.3237248133,-118.280278178
34.3237247416,-118.276077296
34.3237246698,-118.271876414
